Date,JKM(USD/mmbtu),HH(USD/mmbtu),TTF(USD/mmbtu),Av_storage(bcm),Berlin_HDD,London_HDD,Rome_HDD,Berlin_CDD,London_CDD,Rome_CDD,USD-EUR,VIX,Biomass,Cross border electricity trading,Fossil brown coal / lignite,Fossil coal-derived gas,Fossil gas,Fossil hard coal,Fossil oil,Fossil oil shale,Fossil peat,Geothermal,Hydro Run-of-River,Hydro pumped storage,Hydro pumped storage consumption,Hydro water reservoir,Load,Nuclear,Other renewables,Others,Renewable share of generation,Renewable share of load,Residual load,Solar,Waste,Wind offshore,Wind onshore,Production(bcm),Electricity(bcm),Total(bcm),Non_power(bcm),Stock_change(bcm),Distribution_loss(bcm),Total_adj(bcm),bcm_BY,bcm_DZ,bcm_LY,bcm_MA,bcm_NO,bcm_RU-Baltic,bcm_TR,bcm_UA,bcm_DE,bcm_ES,Days,LNG_sendout(bcm),CH_RS_net_exports
2021-01-01,13.332315846493367,2.648736840800235,7.298044422562157,78.66529523809524,535.1,446.5,331.6,0.0,0.0,0.0,1.2177854095186509,13.890000343322754,7256.403158602151,3491.012231182796,27263.52311827957,779.0466397849461,45020.09563172043,14919.38817204301,1125.094556451613,474.1185483870967,700.5068548387097,655.4819892473118,11185.64495967742,2406.1360887096776,-4065.489112903226,23677.60309139785,209197.2540994624,51413.88514784946,522.320564516129,4507.983602150538,47.62762096774193,42.21034946236559,174666.90315860216,2648.566935483871,2616.5092741935487,6348.318548387097,25541.94516129032,8.19414,11.854254999999998,64.304962,52.450707,-7.125493266666667,0.386193625,65.02878789848374,3.857809523809524,2.4817142857142858,0.2915238095238095,0.5812380952380952,11.220190476190476,0.2946666666666667,1.395047619047619,3.320666666666667,5.184,0.0,31,6.5958676825396845,0.8480000000000001
2021-02-01,7.356000072077701,2.916999992571379,6.173551748457121,54.1902,504.4,355.7,226.8,0.0,0.0,0.0,1.2098978757858276,13.300000190734863,7315.654761904762,3273.603050595238,24053.26488095237,601.5157738095238,38034.75952380952,12083.239583333332,1077.7856398809524,576.0995535714286,782.8364583333333,667.9061011904762,13034.49456845238,2557.953348214286,-4447.8686011904765,24896.837946428568,205398.3177083333,48426.450892857145,518.4770833333333,4430.767410714286,61.04211309523809,51.78988095238096,164053.22663690476,5194.719642857142,2436.208482142857,7745.880431547618,28404.48869047619,6.9797340000000005,9.511205,53.06425,43.553045,-7.162490133333334,0.3876378125,53.662522390288295,3.132722510857143,2.5619037597142857,0.29149310123809524,0.6581072386666668,10.136048620037142,0.28967289628028575,1.2750546764761905,2.5915853616190474,4.686645411714286,0.0,28,6.704474953405018,0.7090000000000001
2021-03-01,6.386608725008757,2.622043454128763,6.130931018873279,38.848419047619046,413.2,338.6,251.7,0.0,0.0,0.0,1.1914740697197292,13.25,7519.162163978495,3069.8851478494626,22501.05322580645,599.3737903225807,38725.08998655914,10490.23501344086,983.1635752688172,186.6754032258065,516.2096774193549,669.5649193548387,10909.538306451614,2021.66122311828,-3590.443682795699,18806.136559139784,193233.2302176276,46205.97916666667,528.2016129032259,4507.283064516128,58.75295698924732,51.55115963166323,152906.81963938457,8830.44435483871,2643.3673387096774,6114.093615591398,25370.01444892473,7.991314999999999,10.337118,51.20375,40.866632,-7.199487,0.389082,51.78033192884239,3.595229289904762,2.852385196666667,0.32733071714285716,0.7459083073333334,10.60926515218543,0.24044034742638096,1.5141593725714286,3.4597763635238095,5.195573314857143,0.0,31,8.24975542857143,0.5359999999999999
2021-04-01,7.8012857891264415,2.685095242091588,7.156228344299659,32.66688571428571,344.8,341.2,170.2,0.0,0.0,0.0,1.1959596980701794,12.710000038146973,6749.015069444445,1987.0314583333327,22017.414027777777,769.4675000000001,39586.79055555556,9252.70451388889,935.5102777777778,221.5826388888889,435.84277777777777,664.5843055555556,10391.63409722222,1813.5184722222225,-3246.233611111112,15847.878055555557,178844.78361111108,42490.70125,501.2729166666667,4396.696319444444,49.72506944444444,45.643819444444446,142305.919375,11404.060486111111,2574.9275,4674.4840277777785,20465.02611111111,6.854213,9.891577,43.182314,33.290737,0.102145,0.389569,43.6623825863344,3.385092628761905,2.4912275826666668,0.24389468609523812,0.6870682766666667,10.153095169679046,0.2456264598257143,1.6205606338095238,3.473273967142857,5.023042457142857,0.0,30,8.458123809523808,0.525
2021-05-01,9.624849987030029,2.959499990940094,8.900466148179513,32.2321619047619,189.8,221.0,36.0,0.0,0.0,0.0,1.2140247992106847,12.479999542236328,6828.248903283002,3252.4288306451613,17630.56626344086,835.4072580645161,29379.0205259094,7177.3002959849,952.8077227751088,227.42204301075267,407.0317204301076,653.1005376344086,13659.164679135209,1740.318130862503,-3405.92997311828,16753.34690860215,169360.56518817204,40196.6070707504,500.5327956989247,4159.041141901167,55.87090053763441,49.73077956989248,131093.38857526882,12582.42567204301,2599.525940860215,4113.385685483871,21582.42849462365,6.708629,6.943724,32.696104,25.75238,8.240449,0.382403,33.05324602362743,3.571937835809524,2.658939004285714,0.32492765933333334,0.7413019027619048,9.607504859935238,0.4631897103044762,1.6349809399047617,3.705256308095238,5.183198687809524,0.0,31,7.3824,0.428
2021-06-01,11.583363576368852,3.2724090814590454,10.30148031605863,40.63407619047619,6.000000000000002,47.3,0.0,29.4,0.0,53.7,1.2059588649056174,12.289999961853027,7646.385410353536,3118.541452020202,21110.49944444444,823.6009722222223,39969.51801136364,12922.0405239899,1697.6380681818182,362.9695833333333,255.03444444444443,652.9170833333334,20964.24755681818,2771.913964646465,-2437.420416666667,16464.981111111112,231921.292885101,59438.844936868685,493.6943055555556,5570.575460858586,45.43941919191919,41.32371843434344,191637.5390467172,19772.41953914141,2542.676111111112,2887.671212121212,17623.665208333336,5.221569,7.709560999999999,25.589172,17.879611,10.613544,0.313123,25.88245340151603,3.316312631809524,2.3804127773333335,0.18940172104761904,0.700636938,8.512105887608,0.44562635772666664,1.6607425694285713,3.5118709451428574,4.905010777238095,0.0,30,5.849685714285715,0.262
2021-07-01,13.772047678629557,3.815047650110154,12.48223095199557,51.183723809523805,3.3999999999999986,23.599999999999994,0.0,7.5,1.6000000000000014,138.9,1.182492516257546,13.119999885559082,8172.520698924731,2396.347177419355,21594.935215053763,817.8965053763442,44066.74838709677,19077.49650537634,2382.663172043011,408.53145161290325,121.84341397849462,654.7676075268818,23431.510215053764,3008.4348118279568,-2332.339919354839,15850.018279569891,284612.861827957,76206.85725806453,493.6247311827957,6650.507123655913,36.784811827956986,35.69932795698925,232223.36720430103,22832.18373655914,2727.00188172043,3492.811021505376,26064.49758064516,6.148740999999999,8.173345000000001,25.271941,17.098595999999997,9.333241,0.317224,25.559831790447127,3.119092670095238,2.355246044,0.28479452123809523,0.5920111505714286,10.776848280009332,0.5199330978453334,2.092906933904762,3.2866245914285717,3.3776405162857146,0.0,31,5.167980952380953,0.28200000000000003
2021-08-01,16.35727275501598,4.031454519792036,15.42546042307788,61.10919047619047,31.0,46.0,0.0,0.6999999999999993,0.0,134.4,1.1770902872085571,12.40999984741211,8593.240860215054,-398.4251344086021,23493.38051075269,918.8399193548388,35733.38817204301,17377.74301075269,2218.2004032258064,316.10376344086023,331.04193548387093,648.2939516129032,20982.07190860215,3520.502419354839,-2677.386021505376,14916.586424731182,273148.7053763441,77162.74408602151,487.4259408602151,6590.672849462366,37.5010752688172,36.818145161290325,218874.53911290324,20779.37688172043,2836.5783602150536,4962.879032258064,28531.913709677418,6.760222000000001,6.832065,23.607653,16.775587999999996,11.17663,0.29214,23.8741502710842,2.256197286095238,1.9882849519047618,0.29190695447619047,0.5567253142857143,10.41819185234038,0.3944703821981905,2.017706813238095,3.2195044899047622,5.157415019428572,0.0,31,4.510390476190476,0.238
2021-09-01,23.35090446472168,5.114857128688267,23.03932809713421,72.27639047619047,65.2,54.3,0.0,0.0,0.0,31.2,1.177783836017955,13.390000343322754,8976.974166666665,-230.4898611111112,25435.79944444444,764.8909722222222,46890.81916666667,25738.354166666668,1981.478055555556,497.4205555555556,403.3691666666667,662.6177777777777,15896.064305555554,3315.4219444444443,-3229.941527777778,12847.964305555555,280868.24375,78503.85125,489.3958333333333,6675.410694444445,31.17722222222222,30.67569444444444,234092.5745833333,17856.89277777778,2446.2415277777777,3618.103611111111,25300.67125,6.509753,8.308396,26.982625,18.674229,7.498411,0.29948,27.2888264702592,2.8989628475238094,1.9103684657142859,0.2354841902857143,0.6714042831428572,9.972466964001333,0.2138373891610476,1.7033077748571428,2.722478848095238,5.016207474571429,0.0,30,4.854438095238095,0.526
2021-10-01,33.22495278858003,5.570619015466599,31.0500417005762,79.68147619047619,232.3,170.5,75.6,0.0,0.0,0.3999999999999986,1.1600631021317982,14.550000190734863,9458.120564516128,-2613.6381720430104,26299.915188172043,828.674059139785,44166.477150537634,23133.03682795699,2084.9377688172044,445.4157258064516,372.5521505376344,667.6642473118279,13865.384005376343,3534.4092741935483,-4149.692876344087,12116.442607526882,289326.63857526885,79618.85174731183,490.1025537634409,6925.688440860215,35.22997311827957,35.1239247311828,225761.413172043,13002.4061827957,2520.195833333333,7393.299059139786,43169.51948924732,6.87265,8.009134,35.615608,27.606474,2.915572,0.362519,36.021685629719634,1.5038362322857144,2.655126058,0.28363476895238093,0.4168269718095238,12.05999400526438,0.21262766678790476,2.165219682190476,2.913186225904762,5.190768342,0.0,31,5.734733333333334,0.518
