Date,JKM(USD/mmbtu),HH(USD/mmbtu),TTF(USD/mmbtu),Storage(TWh),LNG_sendout(GWh/d),corridor_BY,corridor_DZ,corridor_LY,corridor_MA,corridor_NO,corridor_RU-Baltic,corridor_TR,corridor_UA,point_Almería,point_Dornum / NETRA (OGE),point_Dunkerque,point_Easington,point_Emden (EPT1) (GTS),point_Emden (EPT1) (GUD),point_Emden (EPT1) (OGE),point_GCP GAZ-SYSTEM/UA TSO,point_Gela,point_Imatra,point_Isaccea (RO) - Orlovka (UA) II,point_Kipi (TR) / Kipi (GR),point_Kipoi,point_Kotlovka,point_Luhamaa,point_Mazara del Vallo,point_Narva,point_St. Fergus,point_Strandzha 2 (BG) / Malkoclar (TR),point_Tarifa,point_Tieterowka,point_Uzhgorod (UA) - Velké Kapušany (SK),point_VIP Bereg (HU) / VIP Bereg (UA),point_VIP Mediesu Aurit - Isaccea (RO-UA),point_Värska,point_Wysokoje,point_Zeebrugge ZPT,point_Uzhhorod (UA) - Velké Kapušany (SK),Berlin_HDD,London_HDD,Rome_HDD,Berlin_CDD,London_CDD,Rome_CDD,USD-EUR,VIX,Battery,Battery Consumption,Biomass,Cross border electricity trading,Fossil brown coal / lignite,Fossil coal-derived gas,Fossil gas,Fossil hard coal,Fossil oil,Fossil oil shale,Fossil peat,Geothermal,Hydro Run-of-River,Hydro pumped storage,Hydro pumped storage consumption,Hydro water reservoir,Load,Nuclear,Other renewables,Others,Renewable share of generation,Renewable share of load,Residual load,Solar,Waste,Wind offshore,Wind onshore,DE_price(EUR/MWh),IT_price(EUR/MWh)
2024-03-14,8.489999771118164,1.741000056266785,8.363853402420398,683.1464,3655.4,75.763779,967.186046,76.313963,0.0,3972.3417977,0.0,845.505954,504.89387734,281.709328,594.0502502999999,543.614498,886.846215,297.058271,291.895475,335.2302404,10.920005,76.313963,,0.0,0.0,366.743963,75.763779,0.0,685.476718,0.0,547.854251,478.761991,0.0,,,70.99199734,0.0,0.0,,475.792597,422.981875,7.300000000000001,6.5,6.800000000000001,0.0,0.0,0.0,1.0955302715301514,12.550000190734863,,,8603.237500000001,4371.979166666667,19512.291666666668,1261.85,21182.806382978724,13939.133333333331,635.6148936170213,198.14166666666665,320.49583333333334,643.0958333333333,24731.5625,6815.0625,-4621.150000000001,18205.89583333333,159697.64347826087,68915.625,473.1833333333333,4872.106382978724,50.861702127659576,37.41086956521739,113925.26086956522,25971.829166666663,2802.2291666666665,12359.291666666666,24703.572916666668,66.44083333333333,95.39125
2024-03-15,8.520999908447266,1.6549999713897705,8.620601736654999,681.7707,3535.4,60.025342,972.166277,54.647031,0.0,3881.6052,0.0,829.345386,509.66443875,282.052258,639.1479104,513.623854,856.489992,259.4894227,267.861197,329.0898599,10.250489,54.647031,,0.0,0.0,366.626281,60.025342,0.0,690.114019,0.0,540.562072,462.719105,0.0,,,75.64600075,0.0,0.0,,475.340892,423.767949,6.800000000000001,6.199999999999999,6.6,0.0,0.0,0.0,1.0883406400680542,13.600000381469728,,,8576.354166666666,3585.652083333333,14214.7,1186.5166666666669,17335.26875,11921.8125,620.6729166666667,195.775,338.25416666666666,644.2958333333333,24957.89583333333,6167.879166666667,-5183.3625,20026.804166666665,148593.93125,67728.04583333334,473.8083333333333,4499.760416666667,67.15625,52.72916666666666,99807.90416666666,24702.70833333333,2766.2625000000003,15212.316666666666,28828.510416666668,55.72208333333333,89.78875
2024-03-18,9.880000114440918,1.7029999494552612,9.192779344760533,679.3258,3494.5,79.4406,959.216564,70.743785,0.0,3631.0639553,0.0,863.310571,501.82382743,281.829466,589.3287822000001,494.02475,896.155994,234.7606642,308.268402,384.8604099,10.032611,70.743785,,0.0,0.0,366.81841,79.4406,0.0,677.387098,0.0,248.941245,496.492161,0.0,,,71.10599443000001,0.0,0.0,,474.723708,420.685222,16.5,7.300000000000001,4.9,0.0,0.0,0.0,1.0882576704025269,13.420000076293944,,,8969.929166666667,5981.333333333333,22622.93333333333,1316.4916666666666,22056.73958333333,14852.191666666666,628.9812499999999,207.35,388.4375,641.7416666666667,25727.441666666666,8376.933333333332,-3040.833333333333,21444.533333333333,148108.24375,68559.57083333333,473.20416666666665,4098.05,86.34791666666666,85.08125,117661.90625,22804.3625,2634.7125,5901.691666666667,16093.30625,81.57875,93.16125
2024-03-19,9.899999618530272,1.74399995803833,9.19950495038379,677.7172,3671.5,79.946194,1008.391076,81.804177,0.0,3633.0472042,0.0,883.874385,510.84583425,297.964579,577.8499397999999,491.02497,899.081499,293.1921094,267.806858,333.544892,14.493094,81.804177,,0.0,0.0,366.718891,79.946194,0.0,710.426497,0.0,296.707003,517.155494,0.0,,,65.45899225,0.0,0.0,,473.839933,430.893748,15.3,6.9,3.4000000000000004,0.0,0.0,0.0,1.087393879890442,12.449999809265137,,,9066.05,5241.541666666667,23156.7625,1441.1666666666667,22742.93125,15151.35,722.0979166666666,323.96250000000003,418.00416666666666,644.3916666666667,26196.95833333333,7182.629166666667,-4035.3541666666665,22242.57083333333,150241.78541666668,67224.93333333333,474.1208333333333,4203.058333333333,46.67291666666667,38.41875,120386.61666666664,28169.045833333334,2660.225,7060.558333333333,12240.364583333334,81.735,93.68
2024-03-20,9.56999969482422,1.6990000009536743,8.832645247435105,676.5293,3617.3,77.494836,1048.518902,65.325571,0.0,3852.046081,0.0,903.986016,490.6805718,297.835427,660.4591187999999,486.153054,906.845559,342.3322888,267.792121,218.9516044,11.175459,65.325571,,0.0,0.0,366.794605,77.494836,0.0,750.683475,0.0,495.856516,537.191411,0.0,,,47.5840248,0.0,0.0,,473.655819,431.921088,10.0,6.0,4.800000000000001,0.0,0.0,0.0,1.0863306522369385,12.420000076293944,,,9061.754166666668,6499.983333333334,23694.0375,1313.85,23421.42916666667,17026.6125,692.5437499999999,304.2916666666667,417.2375,645.0541666666667,26336.233333333334,6662.375,-4105.504166666667,22315.99583333333,148902.90625,66991.1,479.4916666666666,4163.46875,42.8125,29.87291666666667,121928.82916666666,30028.8375,2773.5,1381.4083333333335,11268.95,91.35,100.7325
2024-03-21,9.28499984741211,1.6829999685287476,8.463195532801288,675.708,3569.2,83.63088,1051.668224,55.060538,0.0,3969.186317,0.0,908.393907,495.25550057,298.047667,567.284909,423.105092,781.286894,341.6510842,302.951036,236.4882808,8.557973,55.060538,,0.0,0.0,361.187202,83.63088,0.0,753.620557,0.0,847.328546,547.206705,0.0,,,54.58699057,0.0,0.0,,469.090475,432.110537,7.699999999999999,7.4,4.800000000000001,0.0,0.0,0.0,1.0937210321426392,11.989999771118164,,,8865.220833333333,6549.027083333333,22880.6375,1463.75,20344.875,14354.841666666667,524.7125,238.71666666666667,407.05,642.775,25994.283333333336,5885.379166666667,-4606.733333333334,21764.62083333333,165509.13720930234,67594.18333333333,476.3,3840.93125,89.36458333333333,75.57209302325582,127989.64883720932,25531.970833333336,2813.875,6288.191666666667,17829.48125,80.56333333333333,95.59666666666668
2024-03-22,9.44499969482422,1.659000039100647,8.842701274606137,675.4096,3568.9,83.377387,1054.1002,54.641499,0.0,3946.5388486,0.0,891.43569,489.52923273,289.088718,567.7227173,439.561563,765.493098,344.4726874,267.809489,298.9254789,10.854167,54.641499,,0.0,0.0,366.528182,83.377387,0.0,765.011482,0.0,788.826237,524.907508,0.0,,,54.69098573,0.0,0.0,,473.727578,423.98408,8.5,8.3,4.1,0.0,0.0,0.0,1.0862362384796145,12.149999618530272,,,8723.420833333334,3635.88125,17166.875,1505.725,18157.00625,12438.566666666666,487.9875,207.8958333333333,350.3625,638.4416666666667,26231.52083333333,6229.383333333334,-4260.2625,19479.604166666668,163900.7906976744,68226.24583333333,478.5333333333333,3782.55625,84.9,74.2720930232558,118377.4976744186,23736.391666666663,2866.379166666667,9819.070833333331,24045.43125,69.43375,94.87791666666668
2024-03-25,9.71500015258789,1.6150000095367432,9.023915253031664,673.4159,3508.0,83.220517,968.604188,65.53779,0.0,4014.9183632,0.0,862.149504,474.24217515,288.308391,634.027251,505.867305,853.66586,330.493829,287.365498,293.3391352,12.523472,65.53779,,0.0,0.0,352.761671,83.220517,0.0,680.295797,0.0,636.636874,509.387833,0.0,,,40.95700915,0.0,0.0,,473.522611,420.761694,12.3,10.4,5.9,0.0,0.0,0.0,1.0807539224624634,11.859999656677246,,,8857.395833333334,6303.006249999999,19827.304166666665,1497.7041666666669,19006.970833333333,13978.095833333333,642.8208333333333,388.5,455.9375,642.125,25197.42916666667,7920.287499999999,-3110.25,22065.94583333333,148221.08541666667,70247.55416666667,462.5875,5000.493750000001,76.11874999999999,60.15833333333333,114865.16458333336,25494.65,2616.070833333333,2611.5333333333333,19302.84375,85.28166666666667,98.54833333333332
2024-03-26,9.574999809265137,1.5750000476837158,8.618488111310846,672.2386,3602.2,84.516106,982.471942,65.515497,0.0,3985.6640628,0.0,873.3369640000001,477.3002826,304.693455,666.7726416,519.878715,824.635168,362.6018368,291.731982,291.53186939999995,10.827271,65.515497,,0.0,0.0,366.930364,84.516106,0.0,677.778487,0.0,558.947256,506.4066,0.0,,,33.8569926,0.0,0.0,,469.564594,432.616019,11.5,8.7,4.800000000000001,0.0,0.0,0.0,1.0838228464126587,12.289999961853027,,,8427.324999999999,5541.41875,17173.3875,1402.4291666666668,18971.21875,12835.3375,939.7833333333332,429.5583333333333,491.6791666666666,639.3583333333333,24775.045833333334,7395.354166666667,-4363.666666666667,21457.025,153004.57708333334,70390.76666666666,454.4333333333333,4708.45625,76.92916666666666,57.208333333333336,110919.85625,24631.291666666668,2865.5166666666664,5931.504166666667,26803.329166666663,65.24666666666667,98.20541666666666
2024-03-27,9.399999618530272,1.718000054359436,8.790020970036787,671.1349,3560.9,81.973614,973.710914,65.85016,0.0,3860.3655756,0.0,891.117643,484.64479885,303.530167,662.1591698,518.867675,695.183393,344.2355418,308.654363,291.801646,9.359157,65.85016,,0.0,0.0,366.779796,81.973614,0.0,670.180747,0.0,565.727681,524.337847,0.0,,,46.23901085,0.0,0.0,,473.736106,429.046631,7.300000000000001,10.7,5.300000000000001,0.0,0.0,0.0,1.0832358598709106,12.770000457763672,,,8190.541666666667,4813.970833333334,13880.25,1436.5166666666669,17138.247916666667,12387.8875,692.65625,306.47083333333336,449.1041666666667,638.475,24833.8375,6014.704166666666,-4934.808333333333,17701.625,152227.46458333332,70920.29166666667,459.44166666666666,4161.75,77.84791666666668,56.79583333333333,103597.35,23690.004166666666,2855.3291666666664,7573.1375,32998.53958333333,77.16083333333334,84.51875
2024-03-28,9.53499984741211,1.7630000114440918,8.664650913004335,669.9592,3141.1,84.968671,1017.287478,76.639778,0.0,3922.3365351,0.0,858.367688,493.03678369,287.414242,648.7260431,502.584764,832.270986,366.9525207,267.90123,300.5396553,20.908679,76.639778,,0.0,0.0,363.280958,84.968671,0.0,729.873236,0.0,532.770392,495.08673,0.0,,,48.02000569,0.0,0.0,,470.590944,424.108099,8.4,10.1,4.1,0.0,0.0,0.0,1.0813382863998413,11.93000030517578,,,8148.516666666666,2979.96875,11794.158333333333,1378.7166666666665,13548.670833333332,9869.325,676.3541666666666,187.03333333333333,372.125,618.1125000000001,25069.32083333333,5190.404166666666,-6094.229166666667,15536.895833333334,151177.32340425532,66830.6125,455.075,4624.322916666667,66.54791666666667,50.44468085106383,92259.61489361704,22304.74583333333,2838.3458333333333,10153.133333333331,41475.847916666666,48.91208333333333,68.12916666666666
2024-04-02,9.46500015258789,1.861999988555908,8.245817847774903,670.6287,3566.7,74.193113,1039.241386,54.5615,0.0,3920.1847512,0.0,747.303212,440.1274529,273.022996,518.8172426,533.901935,836.977358,351.759967,312.429854,286.1665916,0.0,54.5615,,0.0,0.0,366.334132,74.193113,0.0,766.21839,0.0,612.506984,380.96908,0.0,,,19.7639929,0.0,0.0,,467.624819,420.36346,7.300000000000001,7.800000000000001,4.199999999999999,0.0,0.0,0.0,1.0737217664718628,14.470000267028809,,,7847.208333333333,2460.6833333333334,9226.558333333332,1434.7208333333335,10541.372916666667,9349.516666666666,664.2833333333333,181.8583333333333,415.525,634.9708333333333,26924.975,6736.266666666666,-7552.150000000001,15970.491666666669,148683.2829787234,66982.87083333333,452.8416666666667,4567.691666666667,41.29583333333333,35.751063829787235,87840.45319148936,25902.004166666666,2717.9500000000003,9370.079166666666,41940.87291666667,39.0475,74.93791666666667
2024-04-03,9.5,1.840999960899353,8.067892361739794,671.3505,3800.8,104.111775,1121.868716,87.32882,0.0,3846.7300604,0.0,799.256428,453.72785327,274.229414,508.8842266,537.380094,811.738334,341.266626,321.540411,287.1959588,0.0,87.32882,,0.0,0.0,366.895081,104.111775,0.0,847.639302,0.0,568.56521,432.361347,0.0,,,25.28199427,0.0,0.0,,470.1592,428.445859,8.5,6.6,4.5,0.0,0.0,0.0,1.076855182647705,12.920000076293944,,,7951.858333333334,4995.158333333334,15502.483333333332,1446.0458333333331,16063.972916666666,10805.8,640.5375,190.6833333333333,415.775,626.5791666666667,27214.283333333336,6819.029166666667,-4154.145833333333,18318.283333333333,148449.50416666668,67273.19583333333,450.4166666666667,4364.681250000001,48.31041666666667,35.875,103142.82083333332,25157.64583333333,2773.304166666667,9945.966666666667,27754.86458333333,85.73333333333333,90.87708333333336
2024-04-04,9.545000076293944,1.77400004863739,8.324434381857419,671.7742,3827.6,80.419806,1122.235381,82.049903,0.0,3906.7677132,0.0,759.2881259999999,465.52179361,273.667051,504.5752053,537.377599,856.033594,343.4788338,321.515181,284.75447010000005,0.0,82.049903,,0.0,0.0,334.101002,80.419806,0.0,848.56833,0.0,587.790991,425.187124,0.0,,,19.04298561,0.0,0.0,,471.241839,446.478808,7.0,6.0,4.5,0.0,0.0,0.0,1.0838346481323242,13.109999656677246,,,8102.958333333333,4702.208333333333,13499.745833333334,1510.4125,13781.025531914893,9944.066666666668,639.3638297872341,185.475,515.8125,625.8916666666667,27034.254166666666,6243.104166666667,-5314.870833333333,19021.33333333333,146596.27083333334,65358.98333333334,447.2833333333333,4830.391489361702,67.55106382978724,53.35957446808511,95569.10208333336,27859.95833333333,2811.004166666667,12193.016666666668,31660.26170212766,65.16250000000001,77.04541666666667
2024-04-05,9.545000076293944,1.784999966621399,8.450488722203604,673.6079,3725.2,77.411612,1119.558066,82.056392,0.0,3890.4839683,0.0,754.111614,493.80247036,273.577457,503.377,538.259879,824.503723,342.6871497,315.464042,301.0773206,0.0,82.056392,,0.0,0.0,348.131098,77.411612,0.0,845.980609,0.0,593.232096,405.980516,0.0,,,41.41199936,0.0,0.0,,471.882758,452.390471,4.4,4.4,4.0,0.0,0.0,0.0,1.0837054252624512,13.15999984741211,,,7900.087500000001,1860.68125,11347.595833333333,1444.8,11799.122916666667,9524.395833333334,475.64166666666665,178.15,466.6791666666666,625.8625000000001,26645.8125,6062.2375,-5837.745833333333,17587.399999999998,142482.83125000002,62655.14166666666,448.7125,4625.772916666667,93.99583333333334,89.2375,88668.83958333333,30319.979166666668,2737.129166666667,11661.870833333334,32823.0625,45.184583333333336,79.7825
2024-04-08,9.574999809265137,1.843999981880188,8.858648166953811,683.4832,3501.4,54.106375,1133.259552,65.475962,0.0,3697.3711947,0.0,715.7785839999999,434.08120514,284.426908,533.7156822,526.374665,796.720612,393.3082824,317.556129,218.4121031,0.0,65.475962,,0.0,0.0,333.853887,54.106375,0.0,848.832644,0.0,435.94624,381.924697,0.0,,,22.95799914,0.0,0.0,,475.337481,411.123206,0.0,5.9,1.5,0.0,0.0,0.0,1.0830481052398682,12.630000114440918,,,7677.162499999999,5101.858333333334,15427.0375,1522.0916666666665,14274.31875,10569.220833333333,597.3020833333334,164.12916666666666,342.95,618.9499999999999,27554.1375,6211.775000000001,-4783.883333333333,17255.683333333334,137680.68333333332,61093.275,434.9708333333333,4546.747916666667,53.0,42.54375,98033.56666666668,32985.425,2610.85,4271.966666666666,21018.42708333333,85.12958333333333,78.66875
2024-04-09,9.585000038146973,1.871999979019165,8.708441123677181,685.2941,3562.5,57.620271,1064.503534,81.969385,0.0,3805.605732,0.0,695.94046,483.00495894,277.484869,536.5607353,530.854515,758.986527,396.7950901,316.021389,229.2091366,0.0,81.969385,,0.0,0.0,333.857483,57.620271,0.0,787.018665,0.0,561.516875,362.082977,0.0,,,29.83199694,0.0,0.0,,475.661464,453.172962,0.3999999999999986,8.6,0.6999999999999993,0.0,0.0,0.0,1.0863661766052246,12.579999923706056,,,7466.329166666666,3406.9395833333333,12303.6,1458.5333333333335,11343.0375,9288.954166666666,506.14375,157.6,283.32916666666665,616.4125,28230.74583333333,6076.462500000001,-5332.125,17939.283333333333,141849.35208333333,61598.4125,441.4625,4664.866666666667,81.23541666666667,73.55624999999999,90987.21875,30317.675,2562.920833333333,12745.370833333334,29330.61458333333,53.04416666666666,78.77958333333333
2024-04-10,9.585000038146973,1.8849999904632568,8.625056695930244,686.8486,3612.2,54.298324,1060.753071,81.905164,0.0,3890.9889756,0.0,708.55549,458.48073608,288.613348,543.2371982999999,545.100866,849.91912,364.2934097,318.785513,230.3405976,0.0,81.905164,,0.0,0.0,334.067685,54.298324,0.0,772.139723,0.0,565.147887,374.487805,0.0,,,23.02299208,0.0,0.0,,474.164384,435.457744,6.4,8.8,3.3000000000000007,0.0,0.0,0.0,1.0859296321868896,12.220000267028809,,,7397.291666666667,2927.2000000000003,13448.425,1341.3708333333334,13580.502083333333,10507.8625,472.8958333333333,42.125,186.0833333333333,625.1791666666667,27488.50833333333,7619.5,-5432.0125,14485.016666666668,143886.11041666666,63196.85,447.3,5007.785416666667,91.9125,81.34166666666667,94002.97291666668,31561.470833333336,2400.7166666666667,10063.2125,29070.800000000003,74.53958333333334,80.85541666666667
2024-04-11,9.609999656677246,1.7640000581741333,9.24851649794111,688.9496,3551.4,55.984762,1063.24052,92.927097,0.0,3891.6454193,0.0,711.866548,429.91147654,268.729572,620.3457591,534.118518,812.43262,340.06818860000004,320.349464,277.2571626,0.0,92.927097,,0.0,0.0,311.05831,55.984762,0.0,794.510948,0.0,512.838107,400.808238,0.0,,,10.48400654,0.0,0.0,,474.2356,419.42747,6.800000000000001,3.5,4.5,0.0,0.0,0.0,1.074171543121338,12.739999771118164,,,7588.2,1900.8416666666665,12237.420833333332,1415.1083333333331,13076.2375,9811.104166666666,499.4708333333333,5.9,197.8125,624.9875000000001,26874.3375,6904.925,-5294.595833333334,14361.966666666667,148354.71086956523,64356.29583333334,452.07916666666665,3667.9270833333335,82.40625,61.15434782608696,96318.72826086955,35444.70416666667,2386.491666666667,10510.1125,26926.616666666665,59.12166666666667,78.18458333333334
2024-04-12,9.645000457763672,1.7699999809265137,9.66171147738032,691.7604,3614.2,56.676809,1069.703825,92.82619,0.0,3925.6200366,0.0,691.939909,460.93591342,285.213292,611.3898623,535.595039,841.44371,342.0688993,320.250355,275.826679,0.0,92.82619,,0.0,0.0,311.004032,56.676809,0.0,784.490533,0.0,527.970423,380.935877,0.0,,,11.30899742,0.0,0.0,,471.075069,449.626916,3.0,4.0,0.3999999999999986,0.0,0.0,0.0,1.0726851224899292,12.850000381469728,,,7811.829166666666,1652.83125,11825.658333333333,1459.8083333333334,11355.1125,8652.0,495.96875,10.704166666666666,262.1791666666667,620.1,26986.14583333333,8140.741666666668,-4946.045833333334,16077.433333333334,138873.85624999998,64438.04583333334,453.725,4615.460416666667,79.85833333333333,56.30833333333334,93317.02916666667,36876.0875,2427.133333333333,11901.0125,21168.279166666667,59.36083333333334,76.60041666666667
2024-04-15,9.687000274658203,1.690999984741211,9.7204379791444,701.5052,3774.6,64.723042,1016.745199,92.803868,0.0,3295.3958394,0.0,744.039394,445.0671472300001,291.464835,599.5410713,438.25528,283.084378,332.60369510000004,307.617137,249.005987,0.0,92.803868,,0.0,0.0,333.195967,64.723042,0.0,725.280364,0.0,617.585577,410.843427,0.0,,,6.56200223,0.0,0.0,,467.702714,438.505145,7.800000000000001,9.5,0.0,0.0,0.0,0.0,1.0649627447128296,12.039999961853027,,,7805.016666666666,1808.875,12565.225,1355.2416666666666,11105.183333333334,9863.970833333333,460.03125,9.5875,388.67083333333335,621.4875000000001,27486.591666666664,6249.241666666666,-4310.883333333333,17103.529166666667,137787.3125,58754.825,442.3416666666667,4524.472916666667,91.03541666666666,84.91041666666666,89629.62916666667,29608.57083333333,1927.0375,10293.325,28206.7375,63.4775,91.21375
2024-04-16,11.260000228881836,1.7319999933242798,10.320243928767928,702.7103,3776.1,67.463744,1039.478074,81.897106,0.0,3473.3424899,0.0,839.984234,460.85886146,282.401316,558.2647363,508.024729,564.065198,318.0759852,272.385206,271.4623194,0.0,81.897106,,0.0,0.0,366.60816,67.463744,0.0,757.076758,0.0,513.606171,473.376074,0.0,,,23.26500646,0.0,0.0,,467.458145,437.593855,11.3,9.1,0.8000000000000007,0.0,0.0,0.0,1.0625749826431274,11.9399995803833,,,8147.016666666666,2977.7916666666665,14330.666666666666,1281.9916666666666,11430.2125,9871.416666666666,570.1041666666666,103.1625,422.0708333333334,622.9083333333333,27947.30833333333,5256.4875,-4960.445833333333,18110.37083333333,143540.2125,61183.05833333333,442.9166666666667,4739.970833333334,78.62708333333333,58.1375,93051.80208333331,27825.7125,1979.0125,9591.583333333334,31779.75,63.15875,78.895
2024-04-17,10.744999885559082,1.712000012397766,9.740179240819346,702.7987,3757.9,64.79868,1045.549972,92.956213,0.0,3512.1605808,0.0,907.729158,425.33407692,286.352591,596.0575216,517.959783,549.189479,335.23398180000004,315.616275,255.0292014,0.0,92.956213,,0.0,0.0,357.88972,64.79868,0.0,759.197381,0.0,475.580297,549.839438,0.0,,,6.64100492,0.0,0.0,,467.494042,418.693072,12.0,10.7,3.2,0.0,0.0,0.0,1.0621461868286133,12.65999984741211,,,8707.5,5000.964583333333,20113.879166666666,1319.2,15875.454166666668,13676.575,717.8249999999999,181.32916666666665,497.95416666666665,619.9375,28247.38333333333,6493.291666666667,-4161.95,19319.045833333334,147979.9744680851,65568.37083333333,456.2708333333333,4891.83125,44.91458333333333,33.287234042553195,112002.30425531916,30572.129166666666,2369.770833333333,3475.7916666666665,18207.160416666666,102.49083333333334,97.83666666666666
2024-04-18,10.880000114440918,1.756999969482422,10.103094072076772,702.5321,3495.4,69.594284,1051.245622,76.567421,0.0,3889.3454672,0.0,928.601837,428.80709449,287.133108,630.1797948999999,534.961079,773.185376,347.44740360000003,307.742094,282.6728307,6.785994,76.567421,,0.0,0.0,366.807451,69.594284,0.0,764.112514,0.0,538.40952,561.794386,0.0,,,3.61399749,0.0,0.0,,474.747369,418.407103,12.0,9.7,6.1,0.0,0.0,0.0,1.0669398307800293,12.75,,,8683.095833333333,4518.454166666666,19397.416666666668,1126.1,16362.3875,13254.6875,624.1229166666667,182.65,530.0083333333333,626.1625,27424.5875,6999.675,-3941.1,19685.483333333334,152617.53913043477,67234.92916666667,454.125,5171.335416666668,74.82916666666667,58.93695652173913,114367.96739130437,33176.14166666667,2349.9791666666665,4917.220833333334,17644.443750000002,94.105,109.0375
2024-04-19,10.5,1.7519999742507937,9.595364969565894,702.3462,3283.6,73.280891,1060.294801,54.614951,0.0,3873.8632573,0.0,867.781781,438.05435334,293.850013,613.4192162999999,533.801882,781.529209,343.31895860000003,315.419085,278.7089234,15.740533,54.614951,,0.0,0.0,341.648134,73.280891,0.0,766.444788,0.0,537.579766,526.133647,0.0,,,8.59899634,0.0,0.0,,470.086217,413.714824,12.1,8.0,5.5,0.0,0.0,0.0,1.0644185543060305,12.300000190734863,,,8503.254166666668,1893.5208333333333,13376.766666666668,1221.9375,11518.804166666669,11171.0125,590.4208333333333,184.0875,516.8708333333333,634.6125000000001,26895.670833333334,6961.754166666667,-4994.6375,18965.879166666666,146620.41458333333,65110.42083333334,463.25416666666666,5140.193749999999,67.55,52.39791666666667,94207.35833333334,29097.63333333333,2298.875,12949.329166666668,31389.585416666665,57.99166666666667,91.09708333333332
2024-04-22,10.529999732971191,1.7910000085830688,9.155726916174483,702.2528,3995.7,103.701188,1063.284416,98.102533,0.0,3888.8321316,0.0,865.065967,449.70167349,294.054943,713.2180188,535.874834,838.623824,0.0448488,275.932914,398.273173,24.751032,98.102533,,0.0,0.0,351.626762,103.701188,0.0,769.229473,0.0,654.559627,513.439205,0.0,,,20.90900049,0.0,0.0,,472.304892,404.041641,15.9,11.9,4.5,0.0,0.0,0.0,1.065825343132019,13.279999732971191,,,8942.658333333333,4949.608333333334,20249.954166666663,1231.2458333333334,19282.28958333333,13441.170833333332,613.0666666666667,197.2333333333333,518.8416666666667,622.2916666666666,25534.879166666666,7244.275000000001,-3835.9208333333336,18872.625,148559.94375,66966.0625,444.75416666666666,5238.997916666666,76.49791666666667,60.63541666666666,112223.08541666664,32344.304166666665,2305.054166666667,3950.6625,18189.38125,99.27958333333332,111.90791666666668
2024-04-23,10.225000381469728,1.812000036239624,8.873276899964194,700.6539,4103.7,96.20487,1071.282279,54.647326,0.0,3866.0469478,0.0,793.490732,502.55500817,281.797397,696.0715015,549.183278,848.851245,0.0,306.368575,310.1406033,50.201574,54.647326,,0.0,0.0,356.959288,96.20487,0.0,789.484882,0.0,683.419995,436.531444,0.0,,,24.88400517,0.0,0.0,,472.01175,427.469429,13.9,10.3,6.1,0.0,0.0,0.0,1.065405249595642,13.199999809265137,,,8917.533333333333,4532.822916666667,20126.3,1212.3625,20021.05833333333,13491.166666666666,567.4270833333334,193.3125,548.5958333333333,633.0041666666667,25236.666666666668,6193.470833333333,-4047.1,17508.058333333334,151003.25208333333,68267.90833333334,458.4958333333333,5368.181250000001,74.70208333333333,58.90416666666667,112335.12916666668,33315.39166666667,2334.333333333333,5952.825,19034.010416666668,97.12333333333332,103.67541666666666
2024-04-24,10.4350004196167,1.652999997138977,9.103713360391795,699.2015,4088.8,80.220192,1008.582733,70.696677,0.0,3454.8363003,0.0,747.599228,502.65853891,294.0795,728.9322466,489.111945,586.498833,0.112803,310.918571,301.1038597,63.5799,70.696677,,0.0,0.0,337.629776,80.220192,0.0,714.503233,0.0,569.37285,409.969452,0.0,,,22.67600591,0.0,0.0,,468.785192,416.402633,12.1,11.2,7.4,0.0,0.0,0.0,1.0704345703125,13.329999923706056,,,8939.766666666666,4800.845833333334,20382.266666666663,1234.5375,19353.470833333333,13440.7125,667.4083333333333,195.44583333333333,530.4583333333334,638.4875000000001,25059.754166666666,6196.175,-3893.875,19225.6375,150406.73333333334,68349.09583333334,470.4166666666667,5095.462500000001,52.6,36.31666666666667,112351.26875,31771.970833333336,2370.8625,8586.220833333333,17876.360416666666,94.45958333333331,101.47833333333334
2024-04-25,10.43000030517578,1.6380000114440918,9.336052012794648,697.8631,4002.8,82.898287,993.61677,86.955421,0.0,3159.0901397,0.0,781.082165,496.38396016,287.891055,717.742722,473.878612,385.429051,2.38452,311.197408,310.0804357,62.720841,86.955421,,0.0,0.0,335.07181,82.898287,0.0,705.725715,0.0,488.619591,446.010355,0.0,,,19.05400416,0.0,0.0,,469.7578,414.609115,13.0,10.9,6.6,0.0,0.0,0.0,1.0699878931045532,12.84000015258789,,,8879.116666666667,4147.210416666667,21151.55833333333,1280.1708333333331,18831.185416666667,13996.65,651.9,177.20416666666665,497.04583333333335,636.4416666666667,25317.32083333333,7296.929166666668,-3504.7291666666665,19723.08333333333,144815.44583333333,68898.58750000001,481.025,4373.545833333334,52.81875,35.00833333333333,113699.97291666668,32368.470833333336,2461.0666666666666,3179.395833333333,13341.541666666666,90.22583333333334,98.72958333333334
