date,corridor_BY,corridor_DE,corridor_DZ,corridor_LY,corridor_MA,corridor_NO,corridor_RU-Baltic,corridor_TR,corridor_UA,point_Almería,point_Dornum / NETRA (OGE),point_Dunkerque,point_Easington,point_Emden (EPT1) (GTS),point_Emden (EPT1) (GUD),point_Emden (EPT1) (OGE),point_GCP GAZ-SYSTEM/UA TSO,point_Gela,point_Greifswald / NEL,point_Greifswald / OPAL,point_Imatra,point_Isaccea (RO) - Orlovka (UA) II,point_Kipi (TR) / Kipi (GR),point_Kipoi,point_Kondratki,point_Kotlovka,point_Luhamaa,point_Mazara del Vallo,point_Narva,point_St. Fergus,point_Strandzha 2 (BG) / Malkoclar (TR),point_Tarifa,point_Tieterowka,point_Uzhgorod (UA) - Velké Kapušany (SK),point_VIP Bereg (HU) / VIP Bereg (UA),point_VIP Mediesu Aurit - Isaccea (RO-UA),point_Värska,point_Wysokoje,point_Zeebrugge ZPT
2021-02-01,1273.456184,1755.822022,965.9960699999999,93.587523,246.958174,3887.2188453,111.49267523,510.407972,1097.8276150000002,257.023471,538.3486962999999,480.161679,871.967265,687.797293,0.0,0.0,137.125867,93.587523,1182.98351,572.838512,100.007643,0.0,19.998776,161.70501,1026.42178,140.272287,0.005709,708.972599,0.0,837.29059,328.704186,246.958174,5.740718,717.340048,243.3617,0.0,11.47932323,101.021399,471.653322
2021-02-02,1297.790139,1750.258046,964.6057699999999,121.247542,247.388881,3845.697636,110.8827657,496.53427,1083.759516,257.128491,500.826651,466.999818,877.620778,639.743527,94.907722,0.0,134.810189,121.247542,1238.188926,512.06912,94.916906,0.0,20.098756,148.587275,1026.22182,161.979505,0.006298,707.477279,0.0,797.022943,327.848239,247.388881,5.544709,714.344211,234.605116,0.0,15.9595617,104.044105,468.576197
2021-02-03,1300.281454,1753.4582950000001,964.748323,120.458878,249.076787,3817.9408238,110.179409107,497.83294300000006,1118.731037,257.092057,465.4333068,482.962893,879.484273,621.130924,152.609626,0.0,133.803923,120.458878,1193.49519,559.963105,103.155387,0.0,9.992967,162.649032,1027.245684,116.852128,0.006524,707.656266,0.0,761.886232,325.190944,249.076787,5.167866,690.19665,294.730464,0.0,7.017498107,151.015776,454.433569
2021-02-04,1292.6712280000002,1767.214054,965.480738,114.862484,248.285217,3878.9427396,147.60951478,464.065243,1155.3871410000002,258.180489,507.6314946,475.546992,879.648988,644.037867,172.572159,0.0,136.556711,114.862484,1151.314009,615.900045,133.475105,0.0,5.032664,163.85209,1027.463784,109.490841,0.006626,707.300249,0.0,728.972703,295.180489,248.285217,5.108917,725.041004,293.789426,0.0,14.12778378,150.607686,470.532536
2021-02-05,1314.759223,1784.5173330000002,963.42379,126.055037,247.551851,3941.2684264,136.77403804399998,457.997928,1141.760266,258.050462,562.7334923999999,472.450195,879.746771,640.092586,171.813317,0.0,136.514503,126.055037,1167.150816,617.366517,131.47427,0.0,0.0,163.760972,1027.758424,131.072326,0.007682,705.373328,0.0,740.122098,294.236956,247.551851,5.282301,714.776111,290.469652,0.0,5.2920860439999995,150.646172,474.309967
2021-02-06,1325.412272,1775.778404,963.07861,104.146402,238.541923,3949.7540895,136.89414359,415.36303699999996,1161.36335,257.975086,540.9529835,463.53046,879.787893,682.109695,162.593772,0.0,135.655517,104.146402,1212.973235,562.805169,119.90645,0.0,0.0,135.653001,1027.978232,141.381512,0.007954,705.103524,0.0,747.14315,279.710036,238.541923,5.640905,717.244913,308.46292,0.0,16.97973959,150.411623,473.636136
2021-02-07,1323.3027470000002,1760.860453,969.26494,98.765065,238.565204,3948.0851663,107.196434411,421.33772,1160.9458260000001,258.486819,566.0033212999999,471.347989,878.536982,683.326464,166.654662,0.0,138.493394,98.765065,1235.757803,525.10265,103.420343,0.0,0.0,154.252884,1028.030136,138.16311,0.007892,710.778121,0.0,708.043345,267.084836,238.565204,6.20281,712.899938,309.552494,0.0,3.768199411,150.906691,474.172403
2021-02-08,1263.8509669999999,1756.2832979999998,966.197822,115.056984,245.00253,3945.3795192999996,124.76496162,437.134992,1163.002931,259.043267,563.5103942999999,431.034207,878.725418,621.321931,181.097624,0.0,136.332838,115.056984,1220.622631,535.660667,108.320951,0.0,0.000137,163.083805,1028.08812,77.723417,0.007663,707.154555,0.0,798.170345,274.05105,245.00253,6.367711,715.371166,311.298927,0.0,16.43634762,151.671719,471.5196
2021-02-09,1265.0614349999998,1760.577412,957.455964,131.643532,245.596208,3699.4393382,130.72891446100002,439.400557,1150.941371,258.860387,563.1696422,419.967241,878.157923,553.255487,163.928136,0.0,134.186468,131.643532,1172.134124,588.443288,128.110374,0.0,0.0,162.998921,1027.643048,73.661834,0.008214,698.595577,0.0,689.59314,276.401636,245.596208,6.104175,721.03519,295.719713,0.0,2.610326461,157.652378,431.367769
2021-02-10,1309.1174399999998,1752.777684,971.883067,131.661857,246.597311,3818.1003670540003,137.48871,458.46578999999997,1109.302383,268.7734,561.9385487000001,385.825759,878.158899,543.395077,240.61729,0.010640354,137.411103,131.661857,1146.914351,605.863333,137.480717,0.0,0.0,163.190409,1027.025076,119.843428,0.007993,703.109667,0.0,773.364409,295.275381,246.597311,5.850679,678.004604,293.886676,0.0,0.0,156.398257,434.789744
2021-02-11,1304.395962,1756.124307,966.57977,115.096744,249.821794,3902.1089921000003,142.415837,479.869828,1188.96238,257.305409,602.9082866,420.256442,877.143809,443.361129,274.582003,134.3021155,139.283952,115.096744,1142.753061,613.371246,142.407386,0.0,0.0,163.505595,1026.96046,114.939996,0.008451,709.274361,0.0,704.67611,316.364233,249.821794,6.145746,735.94141,313.737018,0.0,0.0,156.34976,444.879097
2021-02-12,1304.475972,1757.1778809999998,959.698064,114.997917,253.488626,3874.5166127,127.854151,525.7207490000001,1161.999893,257.144673,680.2522349,468.131402,858.473776,454.718586,266.50354,151.7399628,137.468387,114.997917,1122.930833,634.247048,125.366309,0.0,19.997672,164.015883,1027.11132,118.21947,2.487842,702.553391,0.0,542.864658,341.707194,253.488626,6.269119,739.765262,284.766244,0.0,0.0,152.876063,451.832453
2021-02-13,1222.8180969999999,1757.6800210000001,961.840888,98.856505,244.117835,3760.779395,127.265415,537.235556,1162.705169,257.066979,650.8529003,463.773432,853.796135,423.407382,230.054408,146.6165407,137.678177,98.856505,1130.101453,627.578568,107.826642,0.0,20.008178,163.654136,1027.3761,88.705227,19.438773,704.773909,0.0,525.752283,353.573242,244.117835,5.488737,733.945634,291.081358,0.0,0.0,101.248033,466.526314
2021-02-14,1223.5179210000001,1749.680998,953.95952,98.706573,243.349546,3638.84044749,112.91051300000001,486.285564,1146.660139,256.531303,589.1032945,481.955571,842.270804,450.929374,213.082273,93.20524698999999,121.505501,98.706573,1141.510088,608.17091,92.243093,0.0,19.986111,116.018231,1027.539068,90.841204,20.66742,697.428217,0.0,525.017803,350.281222,243.349546,4.934449,733.441921,291.712717,0.0,0.0,100.2032,443.276081
2021-02-15,1237.627399,1755.3791820000001,961.3466559999999,136.958469,256.398809,3866.7841221,109.422443,549.35678,1151.8902389999998,256.185795,679.4522333,439.27495,837.805952,484.938167,253.773942,175.7031378,122.162451,136.958469,1068.7626,686.616582,96.124788,0.0,20.001813,170.376234,1027.269036,104.298023,13.297655,705.160861,0.0,525.390062,358.978733,256.398809,5.125125,735.021906,294.705882,0.0,0.0,100.935215,470.445678
2021-02-16,1216.4259829999999,1751.695791,966.60774,87.765928,255.060125,3499.532328,100.54438300000001,561.907723,1134.336284,256.311871,693.3586814,487.473687,524.634069,410.918368,236.062308,197.3118606,120.819141,87.765928,1177.342597,574.353194,100.099894,0.0,20.009175,180.862309,1027.063412,83.599718,0.444489,710.295869,0.0,507.173387,361.036239,255.060125,5.33086,724.521731,288.995412,0.0,0.0,100.431993,442.599967
2021-02-17,1223.496986,1753.957659,956.320348,104.210277,249.973124,3671.5878594,129.358552,586.130502,880.216503,256.335789,638.9306735,479.667517,700.861679,457.113129,236.066135,196.2670479,117.846767,104.210277,1177.174018,576.783641,129.350257,0.0,20.007019,185.697869,1027.17544,94.733944,0.008295,699.984559,0.0,504.292895,380.425614,249.973124,5.285751,527.226909,235.142827,0.0,0.0,96.301851,458.388783
2021-02-18,1077.552979,1758.5536909999998,957.5226339999999,82.342107,249.158272,3753.2590439,135.554951,549.7247619999999,791.352335,257.139374,597.9977872000001,501.569366,760.482733,510.074882,259.895598,175.6284557,48.902064,82.342107,1191.177184,567.376507,135.546496,0.0,20.027856,160.672162,940.592164,85.278856,0.008455,700.38326,0.0,483.082072,369.024744,249.158272,5.657074,507.651731,234.79854,0.0,0.0,46.024885,464.52815
2021-02-19,1036.000743,1748.668401,963.1588939999999,104.208887,249.158272,3745.047053246,95.261421,535.1347099999999,778.910751,257.86214,680.014202,511.043423,856.393277,531.542416,232.345512,0.215471246,46.266968,104.208887,1218.728155,529.940246,95.253861,0.0,20.014852,150.307066,941.331324,42.811084,0.00756,705.296754,0.0,487.376502,364.812792,249.158272,5.370118,505.256161,227.387622,0.0,0.0,46.488217,446.11625
2021-02-20,955.106867,1751.254511,962.586231,60.431705,239.671074,3724.6050658,88.406845,485.993832,572.257735,258.207389,609.9131007999999,511.17865,845.185483,587.28356,213.672281,0.0,47.402795,60.431705,1101.186396,650.068115,88.399248,0.0,9.993024,156.727241,845.227992,57.884177,0.007597,704.378842,0.0,516.968272,319.273567,239.671074,4.515071,303.552325,221.302615,0.0,0.0,47.479627,440.403719
2021-02-21,938.0633379999999,1761.856104,961.854865,93.128534,237.727072,3729.7984754,79.73435400000001,464.03386500000005,679.59563,258.012088,579.0832753999999,507.651288,847.411125,616.381424,203.324913,0.0,105.464973,93.128534,1101.553027,660.303077,79.728069,0.0,5.013625,151.506382,830.4662,56.976286,0.006285,703.842777,0.0,511.720678,307.513858,237.727072,4.139971,354.00646,220.124197,0.0,0.0,46.480881,464.225772
2021-02-22,936.81046,1754.099979,961.7429,120.525434,255.060125,3681.9973614,103.932942,487.08797699999997,602.547282,258.083584,593.3071904,511.136629,809.453588,585.603705,235.524742,0.0,122.01239,120.525434,1142.940337,611.159642,103.926828,0.0,18.032133,132.901805,835.95952,49.587655,0.006114,703.659316,0.0,482.298313,336.154039,255.060125,4.121041,261.032042,219.50285,0.0,0.0,47.142244,464.673194
2021-02-23,924.471067,1757.1713639999998,933.3693460000001,125.920193,251.684312,3484.1158905,103.365359,456.236601,595.156913,233.003103,518.0628825,521.287142,807.600519,532.723743,166.281703,0.0,120.31537,125.920193,1173.889193,583.282171,103.363823,0.0,8.999827,120.312974,836.29364,34.043987,0.001536,700.366243,0.0,466.509601,326.9238,251.684312,3.885886,255.500916,219.340627,0.0,0.0,50.247554,471.6503
2021-02-24,965.8538020000001,1755.8314140000002,958.1041580000001,121.074365,244.397212,3517.7406693,80.567336,457.320635,613.925626,257.36976,582.3237862999999,568.370004,745.409146,516.800455,166.805348,0.0,116.349076,121.074365,1166.674085,589.157329,80.567336,0.0,0.0,140.307393,836.277012,28.843491,0.0,700.734398,0.0,465.130047,317.013242,244.397212,3.532121,276.898352,220.678198,0.0,0.0,97.201178,472.901883
2021-02-25,1004.402474,1760.892539,958.485739,110.010518,251.090634,3575.9823445,63.656343,385.403589,653.730426,256.817429,603.6941015,566.305801,799.355609,538.186567,153.850022,0.0,87.08063,110.010518,1187.036502,573.856037,63.656343,0.0,0.0,96.608281,885.729004,69.089559,0.0,701.66831,0.0,467.144755,288.795308,251.090634,2.898201,347.014822,219.634974,0.0,0.0,46.68571,447.445489
2021-02-26,1053.759495,1752.8084760000002,959.8526320000001,109.631427,252.580648,3652.6688747,70.186692,417.278592,742.663301,257.575896,642.6193977,540.662695,824.251092,550.427312,169.476398,0.0,50.199272,109.631427,1195.171599,557.636877,70.186692,0.0,0.0,120.673114,917.298592,87.466005,0.0,702.276736,0.0,463.324847,296.605478,252.580648,2.988067,474.724067,217.739962,0.0,0.0,46.006831,461.907133
2021-02-27,1138.247279,1757.704232,953.8926690000001,109.707801,235.457128,3677.9083149,64.416398,413.691413,1005.875861,257.101615,680.5941829,487.863756,812.767625,570.824037,158.591842,0.0,47.165087,109.707801,1185.889503,571.814729,64.416398,0.0,0.0,143.944196,998.934052,90.210476,0.0,696.791054,0.0,494.084694,269.747217,235.457128,2.836167,713.285192,245.425582,0.0,0.0,46.266584,473.182178
2021-02-28,1164.856451,1751.693272,950.931329,109.618875,238.367312,4939.4107085,52.699909,411.120973,1005.8383940000001,254.76302,695.1988985,488.586155,1612.535164,563.338348,156.037099,0.0,46.914836,109.618875,1176.289134,575.404138,52.699909,0.0,0.0,143.868312,1023.683921,91.717809,0.0,696.168309,0.0,948.634266,267.252661,238.367312,3.188896,715.051411,243.872147,0.0,0.0,46.265825,475.080778
2021-03-01,1139.1688159999999,1757.528078,964.38873,115.39559,258.203123,3706.7430482,58.011532,508.39272,1069.553032,253.139196,658.6128361,410.492068,816.128222,685.7917301,206.306679,0.0,98.858659,115.39559,1155.384583,602.143495,58.006301,0.0,15.970588,140.738129,932.990952,103.395899,0.005231,711.249534,0.0,495.312032,351.684003,258.203123,3.288096,735.017373,235.677,0.0,0.0,99.493869,434.099481
2021-03-02,1232.1394879999998,1758.383621,931.6366760000001,98.805535,260.705881,3746.0910557,58.339279999999995,524.788425,1097.430519,219.206927,623.5325661,364.268214,850.195386,627.0184496,292.398194,0.0,106.016494,98.805535,1207.21126,551.172361,58.334008,0.0,14.03314,153.909913,1027.541244,101.580321,0.005272,712.429749,0.0,579.672038,356.845372,260.705881,3.383766,779.414025,212.0,0.0,0.0,99.634157,409.006208
2021-03-03,1231.614634,1754.180435,964.032904,115.242525,258.889926,3683.1332732,64.70737,506.91677100000004,1144.702773,252.298043,637.6507241,284.98744,868.203881,615.5230081,261.853424,0.0,106.316503,115.242525,1160.647829,593.532606,64.702379,0.0,7.015957,153.941639,1028.068468,100.239916,0.004991,711.734861,0.0,564.692669,345.959175,258.889926,3.531346,777.32227,261.064,0.0,0.0,99.774904,450.222127
2021-03-04,1239.360004,1754.869713,966.20956,109.944122,258.121638,3615.9416826,79.34594539300001,511.06775500000003,1146.861794,253.005621,661.3206556,334.711962,872.695008,451.422008,209.457501,0.0,103.855327,109.944122,1213.292811,541.576902,75.538409,0.0,5.003011,153.506777,1028.40322,107.653472,0.005292,713.203939,0.0,680.459639,352.557967,258.121638,3.707072,775.731467,267.275,0.0,3.802244393,99.59624,405.874909
2021-03-05,1234.324861,1755.2472280000002,960.3604720000001,126.395557,256.596702,3738.4579012,102.29115223000001,503.208671,1154.707031,253.088236,723.0864015,321.021801,875.32447,424.0436907,192.343361,0.0,106.738476,126.395557,1189.813542,565.433686,80.171529,0.0,0.0,152.534504,1028.280636,102.738534,18.231906,707.272236,0.0,784.190669,350.674167,256.596702,3.662464,787.661555,260.307,0.0,3.88771723,99.643227,418.447508
2021-03-06,1235.4137529999998,1756.5448860000001,965.586772,115.271435,234.863451,2092.2449724,72.560164,493.818794,1183.729495,253.00536,650.6353379,316.870017,0.0,425.8418315,269.116383,0.0,105.954214,115.271435,1142.231262,614.313624,64.417226,0.0,0.0,152.459744,1028.5745,103.779891,8.142938,712.581412,0.0,0.0,341.35905,234.863451,3.416539,810.404281,267.371,0.0,0.0,99.642823,429.781403
2021-03-07,1246.1394120000002,1750.95815,965.813576,115.655797,225.294768,2847.06967389,72.396099,488.492695,1184.112805,252.840153,27.68528119,284.490676,857.218653,415.9565477,241.30271,0.0,105.646933,115.655797,1122.578053,628.380097,72.390089,0.0,0.0,152.503864,1028.671728,113.967219,0.00601,712.973423,0.0,595.95467,335.988831,225.294768,3.88572,810.453872,268.012,0.0,0.0,99.614745,424.461136
2021-03-08,1259.157398,1758.7072399999997,965.973571,121.068826,280.471847,3626.891597678,95.047356,510.249443,1188.762043,253.28498,670.2102249,332.516507,878.201336,416.3867875,287.716162,0.000553278,106.934102,121.068826,1194.52571,564.18153,95.040675,0.0,38.018789,141.27599,1028.393928,127.221733,0.006681,712.688591,0.0,639.794619,330.954664,280.471847,4.030047,812.172941,269.655,0.0,0.0,99.51169,402.065408
2021-03-09,1238.045015,1755.361868,965.533449,142.781733,280.564973,3661.7634902,112.68645056400001,516.691956,1189.5298790000002,253.169077,645.1893741,354.142566,866.088364,428.2837261,283.958066,141.186162,106.256882,142.781733,1225.936406,529.425462,111.326001,0.0,37.933876,141.913688,1027.65086,106.949653,0.006425,712.364372,0.0,526.682246,336.844392,280.564973,4.037705,812.147997,271.125,0.0,1.354024564,99.406797,416.232986
2021-03-10,1109.193129,1751.186412,964.445649,131.996395,263.022387,3777.1358781999998,122.491303,507.16442100000006,1018.040391,253.044941,666.7363081,468.762039,844.899943,530.2030569,171.027366,187.83038019999998,107.462255,131.996395,1202.342273,548.844139,122.484494,0.0,18.103625,151.245379,931.025844,74.404655,0.006809,711.400708,0.0,508.267284,337.815417,263.022387,4.09417,625.832136,284.746,0.0,0.0,99.66846,399.409501
2021-03-11,1083.877365,1758.269815,968.332717,121.311459,250.124453,3777.0622206,89.558408,538.251143,971.4499040000001,256.659012,611.6463345,429.411912,853.558325,476.4738725,316.319571,133.71325059999998,107.026187,121.311459,1198.55413,559.715685,89.554591,0.0,9.003069,153.787307,930.85118,49.70021,0.003817,711.673705,0.0,504.277327,375.460767,250.124453,3.984587,578.431717,285.992,0.0,0.0,99.341388,451.661628
2021-03-12,1159.96286,1755.0840600000001,969.873477,104.389238,250.39219,3793.1797498,55.993376,546.479889,1125.753843,256.244136,631.0759971,447.973961,878.689607,529.309965,255.501004,129.8242637,103.435867,104.389238,1210.147739,544.936321,55.987238,0.0,14.027614,147.098506,989.506328,67.582631,0.006138,713.629341,0.0,465.257191,385.353769,250.39219,3.536584,737.145976,285.172,0.0,0.0,99.337317,455.547761
2021-03-13,1214.9486990000003,1748.111272,974.205189,87.993015,243.477594,3809.751592425,55.249182000000005,495.01212699999996,1187.247113,256.324244,711.125254,478.168078,851.648938,567.3690421,302.563347,0.009129325,102.438447,87.993015,1192.170185,555.941087,55.248586,0.0,7.003725,150.935335,1026.751132,85.670626,0.000596,717.880945,0.0,444.765351,337.073067,243.477594,3.214936,803.467666,281.341,0.0,0.0,99.312005,454.102453
2021-03-14,1219.051118,1757.172233,971.0903950000001,109.70584,243.535798,3818.8203458,55.117911,444.628401,1191.405116,256.853295,715.555027,480.477129,812.815271,586.2587117999999,288.732867,0.0,104.477916,109.70584,1192.283748,564.888485,55.117911,0.0,0.0,143.693468,1027.050592,89.475351,0.0,714.2371,0.0,463.157754,300.934933,243.535798,3.083941,803.4282,283.499,0.0,0.0,99.441234,471.823586
2021-03-15,1226.0367030000002,1754.557048,963.0645900000001,109.587217,249.204835,3855.2314814,64.661502,479.298691,1196.3283700000002,256.498867,722.8961585,465.4656,847.476632,583.1235689,325.896975,0.0,104.937371,109.587217,1202.100546,552.456502,64.658037,0.0,0.0,138.638527,1027.083896,96.343566,0.003465,706.565723,0.0,450.7002,340.660164,249.204835,3.172361,803.141999,288.249,0.0,0.0,99.43688,459.672347
2021-03-16,1210.713833,1755.69777,970.926655,98.655174,248.925458,3745.7315398,86.457022,491.302413,1213.851491,256.167672,686.1198925,479.354302,709.865722,471.3616234,273.689346,170.4401829,118.374196,98.655174,1209.500548,546.197222,68.514377,0.0,0.0,134.055616,1027.326076,76.912635,17.942645,714.758983,0.0,490.989718,357.246797,248.925458,3.098207,802.987295,292.49,0.0,0.0,103.376915,463.910753
2021-03-17,1226.560726,1752.310478,971.294572,104.403572,253.442063,3554.601641,86.593649396,520.407644,1212.818708,256.468608,634.9748988,438.463483,619.750178,473.009406,273.691216,181.12757919999999,118.224526,104.403572,1183.90865,568.401828,69.532872,0.0,0.0,150.334244,1027.328156,92.17536,15.953886,714.825964,0.0,466.432108,370.0734,253.442063,3.400487,802.004182,292.59,0.0,1.106891396,103.656723,467.152772
2021-03-18,1227.6188579999998,1761.7645400000001,973.515141,109.605304,254.03574,3635.0108871,95.232752,524.419642,1209.0944880000002,256.746808,655.2494242,447.231057,655.051921,481.0312269,272.157397,165.950834,118.953747,109.605304,1197.743729,564.020811,78.927592,0.0,0.0,150.54387,1027.225628,93.238756,16.30516,716.768333,0.0,494.342196,373.875772,254.03574,3.546812,802.367741,287.773,0.0,0.0,103.607662,463.996831
2021-03-19,1217.025127,1749.3634339999999,971.93453,120.630259,254.594495,3617.7515605999997,83.443922,534.523374,1215.747774,256.76661,662.8375271,416.750971,663.795818,517.2666576,257.511212,164.72135790000002,118.875306,120.630259,1204.385941,544.977493,83.443451,0.0,0.0,150.503055,1027.235928,82.795112,0.000471,715.16792,0.0,466.696289,384.020319,254.594495,3.530271,802.222468,294.65,0.0,0.0,103.463816,468.171728
2021-03-20,1223.275625,1753.636839,967.82832,98.832699,252.964793,3702.683168,57.80276,529.307421,1212.500743,253.30386,594.3549986,559.330561,740.150691,331.7330038,294.013372,197.3524826,118.489974,98.832699,1190.011516,563.625323,57.80276,0.0,0.0,150.507132,1027.323396,89.041226,0.0,714.52446,0.0,515.847792,378.800289,252.964793,3.383555,801.975769,292.035,0.0,0.0,103.527448,469.900267
2021-03-21,1230.496902,1756.351846,967.939535,104.248546,248.16881,3231.6911646,55.70051,517.732217,1215.160852,253.135316,634.8068762,443.326599,398.166357,431.7463306,290.724751,175.4890048,118.581537,104.248546,1198.310066,558.04178,55.699812,0.0,0.0,149.864956,1027.190968,96.100794,0.000698,714.804219,0.0,508.837366,367.867261,248.16881,3.667993,804.272315,292.307,0.0,0.0,103.537147,348.59388
2021-03-22,1264.361163,1767.1494360000002,972.775699,131.63581,273.347718,3565.3722090710003,74.63877000000001,555.42748,1200.055742,257.0181,689.1016094,454.911742,570.134303,589.814388,285.949472,0.199334671,120.04703,131.63581,1192.315266,574.83417,74.633206,0.0,5.00408,153.338878,1026.788452,130.272896,0.005564,715.757599,0.0,502.109999,397.084522,273.347718,3.558413,796.300712,283.708,0.0,0.0,103.741402,473.151361
2021-03-23,1250.910057,1783.437103,971.518225,126.186453,249.449291,3839.2866385999996,67.265015,565.97011,1212.559128,256.427206,713.3923127999999,516.50712,725.468264,622.5479177999999,284.523806,0.0,118.367414,126.186453,1220.774786,562.662317,67.259915,0.0,14.005791,153.498069,1026.558292,117.275237,0.0051,715.091019,0.0,502.937124,398.46625,249.449291,3.452173,802.513714,291.678,0.0,0.0,103.624355,473.910094
2021-03-24,1230.6102130000002,1776.6905510000001,963.5651790000001,98.692888,249.798513,3811.8152796,60.570842999999996,589.5544789999999,1219.421915,254.808208,716.7417007,541.064444,672.717921,692.3868509,222.819841,0.0,117.623745,98.692888,1223.689558,553.000993,60.566432,0.0,20.381479,153.709756,1027.398284,96.664662,0.004411,708.756971,0.0,500.445453,415.463244,249.798513,3.153762,803.88217,297.916,0.0,0.0,103.393505,465.639069
2021-03-25,1245.843492,1776.8125920000002,976.038929,104.123115,249.693746,3841.0166787999997,62.773076,592.722583,1221.481046,255.165688,702.5016975,539.197737,730.9386,613.6212343,310.122314,0.0,118.424231,104.123115,1211.728002,565.08459,62.768678,0.0,20.011699,152.329662,1027.709672,111.773954,0.004398,720.873241,0.0,468.098754,420.381222,249.693746,3.179742,802.422815,300.634,0.0,0.0,103.180124,476.536342
2021-03-26,1233.525795,1776.639819,976.260959,120.626694,249.367806,3773.9140273000003,110.065382,563.855578,1225.54396,251.247133,716.2307937,503.503772,753.443343,647.9308526,231.567654,0.0,119.442748,120.626694,1217.434019,559.2058,59.879121,0.0,20.001421,142.287907,1027.548744,99.766478,50.186261,725.013826,0.0,494.04442,401.56625,249.367806,2.906929,801.919212,304.182,0.0,0.0,103.303644,427.193192
2021-03-27,1180.4229409999998,1703.353586,971.869823,98.580902,244.071272,3708.5418093,105.62166300000001,514.702389,1181.4762620000001,245.448863,688.613783,439.439644,810.02488,549.2589602999999,303.210487,0.0,112.558778,98.580902,1187.304265,516.049321,42.185329,0.0,57.01238,139.164059,984.617988,94.103072,63.436334,726.42096,0.0,500.118633,318.52595,244.071272,2.362651,785.995484,282.922,0.0,0.0,99.33923,417.875422
2021-03-28,1229.198485,1777.0299799999998,974.731219,104.140741,245.666052,3665.9411278830003,114.659437,463.36998900000003,1178.1803129999998,251.296342,668.0770637,430.338178,802.1532,504.2113651,324.110316,0.0013740830000000001,105.840692,104.140741,1231.125785,545.904195,50.672206,0.0,6.993133,138.967428,1027.338055,99.311833,63.987231,723.434877,0.0,515.7587,317.409428,245.666052,2.735233,785.458621,286.881,0.0,0.0,99.813364,421.290931
2021-03-29,1244.779078,1777.9526110000002,973.1941380000001,120.54465,248.622799,3597.6487362000003,108.811092805,446.577045,1193.89817,250.920835,718.0382574,453.249427,733.632913,408.1702411,258.432229,114.5994187,103.371075,120.54465,1222.932587,555.020024,65.828574,0.0,4.997903,139.178592,1027.642016,113.454176,39.204694,722.273303,0.0,513.946202,302.40055,248.622799,2.818815,795.938095,294.589,0.0,3.7778248050000003,100.864071,397.580048
2021-03-30,1236.108831,1778.320723,974.502517,104.275727,247.959277,3933.2290684,102.048787589,457.461494,1198.967168,252.153584,668.4405162,507.41734,821.30753,520.8988756,308.009528,112.43183959999999,106.476938,104.275727,1226.557295,551.763428,62.078124,0.0,0.0,139.532375,1027.264472,106.152824,37.77456,722.348933,0.0,526.356333,317.929119,247.959277,2.619254,796.18223,296.308,0.0,2.1961035890000002,100.072281,468.367106
2021-03-31,1230.023163,1780.846439,911.601397,66.245712,248.459828,2623.5305984,94.48193500000001,456.877652,1167.279949,252.498146,675.0419722,538.339123,0.0,576.8817402999999,179.822582,189.5114469,106.468995,66.245712,1197.973854,582.872585,65.852158,0.0,0.0,139.539335,1027.783922,99.737883,28.629777,659.103251,0.0,0.0,317.338317,248.459828,2.290793,788.462954,272.348,0.0,0.0,100.210565,463.933734
2021-04-01,1241.21657,1759.969826,823.4788000000001,44.191377,212.897386,3635.3465808,91.062780415,466.651439,1204.016129,160.544382,678.0971102999999,471.575332,613.849803,582.8794707000001,148.619662,190.3832218,117.65756,44.191377,1188.109328,571.860498,61.053637,0.0,0.0,150.995422,1027.391532,109.479562,25.125294,662.934418,0.0,549.453117,315.656017,212.897386,2.314663,834.346569,252.012,0.0,4.883849415,102.030813,400.488864
2021-04-02,1238.630787,1756.984467,824.697707,44.022429,215.923977,3903.6724694,85.662435524,500.18564,1205.457982,165.328873,659.9678876,475.212761,798.42059,574.141366,149.176281,219.6655758,119.809048,44.022429,1176.59815,580.386317,51.135242,0.0,17.98868,162.622299,1027.727148,105.853505,29.768945,659.368834,0.0,574.285022,319.574661,215.923977,2.581273,832.733934,252.915,0.0,4.758248524,102.468861,452.802986
2021-04-03,1243.7410849999999,1755.905714,819.373711,43.995285,197.26388,3923.7006065,75.502358891,503.782956,1200.013559,160.795611,684.2628532,474.347923,819.458498,568.7539096,152.616603,208.33182269999998,115.585618,43.995285,1192.144954,563.76076,38.902138,0.0,9.009514,183.090836,1027.696728,111.217678,32.172988,658.5781,0.0,545.053275,311.682606,197.26388,2.632071,831.827941,252.6,0.0,4.427232891,102.194608,470.875722
2021-04-04,1235.625395,1755.776452,821.225903,43.849742,198.241702,3963.7001865,70.377473475,482.07419000000004,1204.055324,160.738346,670.9762534,551.683576,802.263572,551.1417635,160.22174,226.6620486,116.966872,43.849742,1197.07135,558.705102,34.523752,0.0,0.0,174.075365,1027.50576,103.298322,31.646057,660.487557,0.0,527.798247,307.998825,198.241702,2.524311,831.191452,255.897,0.0,4.207664475,102.297002,472.952986
2021-04-05,1230.0947,1755.973054,871.8166510000001,43.848792,201.582592,3946.082319,71.973952788,525.063852,1209.997499,212.870747,696.4937835,538.179128,818.475927,552.266726,249.001465,124.8624445,118.750443,43.848792,1168.138409,587.834645,36.734887,0.0,12.011738,174.41967,1027.413248,97.538077,31.089275,658.945904,0.0,492.480995,338.632444,201.582592,2.621618,832.156056,259.091,0.0,4.149790788,102.521757,474.32185
