date,corridor_BY,corridor_DE,corridor_DZ,corridor_LY,corridor_MA,corridor_NO,corridor_RU-Baltic,corridor_TR,corridor_UA,point_Almería,point_Dornum / NETRA (OGE),point_Dunkerque,point_Easington,point_Emden (EPT1) (GTS),point_Emden (EPT1) (GUD),point_Emden (EPT1) (OGE),point_GCP GAZ-SYSTEM/UA TSO,point_Gela,point_Greifswald / NEL,point_Isaccea (RO) - Orlovka (UA) II,point_Kipi (TR) / Kipi (GR),point_Kipoi,point_Kotlovka,point_Luhamaa,point_Mazara del Vallo,point_Narva,point_St. Fergus,point_Strandzha 2 (BG) / Malkoclar (TR),point_Tarifa,point_Uzhhorod (UA) - Velké Kapušany (SK),point_VIP Bereg (HU) / VIP Bereg (UA),point_VIP Mediesu Aurit - Isaccea (RO-UA),point_Värska,point_Zeebrugge ZPT
2024-08-08,21.133379,0.0,918.1429089999999,33.053166,0.0,3893.1370547,0.0,475.801633,463.22194813,283.696074,645.2709522,536.422039,854.896381,357.183275,143.783815,373.7731405,36.277337,33.053166,0.0,0.0,0.0,0.0,21.133379,0.0,634.446835,0.0,504.573869,475.801633,0.0,371.440625,55.50398613,0.0,0.0,477.233583
2024-08-09,21.378675,0.0,921.8310779999999,22.013426,0.0,3813.9519876,0.0,471.631983,470.06215169,289.32651,633.9623502000001,535.698906,845.479776,380.331728,230.491729,253.1114354,39.406366,22.013426,0.0,0.0,0.0,0.0,21.378675,0.0,632.504568,0.0,458.754694,471.631983,0.0,379.978788,50.67699769,0.0,0.0,476.121369
2024-08-10,15.937552,0.0,925.387079,11.128044,0.0,3624.8573259,0.0,475.785511,461.68164808,286.595824,576.6114015,533.808893,698.077735,380.334575,285.753034,242.5817584,24.939183,11.128044,0.0,0.0,0.0,0.0,15.937552,0.0,638.791255,0.0,431.588112,475.785511,0.0,391.376474,45.36599108,0.0,0.0,476.101817
2024-08-11,20.943849,0.0,876.4835499999999,11.104158,0.0,3667.7896975,0.0,463.947955,459.03243008,261.475028,563.8098305,533.699287,767.221387,377.002202,277.849227,244.592155,21.697809,11.104158,0.0,0.0,0.0,0.0,20.943849,0.0,615.008522,0.0,429.908648,463.947955,0.0,391.930611,45.40401008,0.0,0.0,473.706961
2024-08-12,20.238853,0.0,918.366966,22.036654,0.0,3649.9595475,0.0,758.090254,480.97217598000003,294.690457,581.6743657000001,534.14942,757.448039,384.49521,258.566901,244.66550180000002,39.043936,22.036654,0.0,0.0,0.0,286.78196,20.238853,0.0,623.676509,0.0,410.503842,471.308294,0.0,384.836248,57.091991979999996,0.0,0.0,478.456268
2024-08-13,22.62015,0.0,908.103102,22.007377,0.0,3673.0790768999996,0.0,797.886939,473.83761018999996,293.749701,584.3973317,537.926872,746.876596,356.566405,282.520629,237.6718722,19.425979,22.007377,0.0,0.0,0.0,321.546145,22.62015,0.0,614.353401,0.0,448.49961,476.340794,0.0,425.426632,28.98499919,0.0,0.0,478.619761
2024-08-14,24.72248,0.0,883.88736,22.006853,0.0,3683.496034,0.0,815.048397,485.46654379999995,275.003519,544.0539878999999,550.704455,760.305674,384.073488,289.979282,232.86278009999998,33.857715,22.006853,0.0,0.0,0.0,332.977386,24.72248,0.0,608.883841,0.0,442.030073,482.071011,0.0,414.535831,37.072997799999996,0.0,0.0,479.486294
2024-08-15,21.280115,0.0,756.647425,33.076384,0.0,3665.3161071,0.0,819.57889,486.22317493,285.91964,501.12561469999997,553.297612,795.828055,353.629843,288.005308,264.6287784,26.947966,33.076384,0.0,0.0,0.0,332.64296,21.280115,0.0,470.727785,0.0,429.132449,486.93593,0.0,417.770215,41.50499393,0.0,0.0,479.668447
2024-08-16,21.086837,0.0,749.798589,55.357981,0.0,3665.4466937,0.0,840.037703,461.79694714,291.56976,553.3490296,556.118303,765.12161,378.057948,286.911662,237.1760371,17.595772,55.357981,0.0,0.0,0.0,355.432287,21.086837,0.0,458.228829,0.0,410.510787,484.605416,0.0,412.261171,31.94000414,0.0,0.0,478.201317
2024-08-17,20.975315,0.0,732.0279049999999,11.028916,0.0,3565.3076155,0.0,845.775678,458.13849731000005,279.122462,598.1864126,558.974529,650.344314,385.08023,280.872145,242.2028599,7.015259,11.028916,0.0,0.0,0.0,349.531884,20.975315,0.0,452.905443,0.0,371.428747,496.243794,0.0,419.414233,31.70900531,0.0,0.0,478.218378
2024-08-18,24.126058,0.0,651.70574,11.028975,0.0,3557.7007001,0.0,842.4711279999999,450.64694618,180.607217,603.5292297000001,559.96263,663.596725,384.454138,292.539447,231.8917644,6.594591,11.028975,0.0,0.0,0.0,349.618995,24.126058,0.0,471.098523,0.0,343.731822,492.852133,0.0,412.378354,31.67400118,0.0,0.0,477.994944
2024-08-19,21.021224,0.0,951.8625689999999,22.044068,0.0,3511.8417624000003,0.0,842.576766,442.98450885,306.318284,603.3611687,562.699934,596.665487,328.438307,257.893452,332.5146557,0.808571,22.044068,0.0,0.0,0.0,349.032416,21.021224,0.0,645.544285,0.0,348.822666,493.54435,0.0,410.633931,31.54200685,0.0,0.0,481.446092
2024-08-20,21.032835,0.0,969.3390770000001,11.033063,0.0,3550.4696084,0.0,840.485951,454.96461999,298.617719,593.3904222000001,564.545961,656.603732,325.568209,294.813624,280.92409219999996,9.653721,11.033063,0.0,0.0,0.0,332.63144,21.032835,0.0,670.721358,0.0,349.708071,507.854511,0.0,413.901898,31.40900099,0.0,0.0,484.915497
2024-08-21,23.514162,0.0,969.543502,27.62039,0.0,3554.4149006000002,0.0,826.202445,475.86345172000006,298.484569,593.9916465,561.10873,647.00893,338.187107,293.241351,285.05542510000004,26.109841,27.62039,0.0,0.0,0.0,317.910759,23.514162,0.0,671.058933,0.0,354.126394,508.291686,0.0,409.332598,40.42101272,0.0,0.0,481.695317
2024-08-22,31.550554,0.0,814.094272,27.621361,0.0,3535.8206894,0.0,826.120629,504.44927534,301.934071,595.213512,562.378775,623.369556,329.634037,295.281101,290.1445354,37.521802,27.621361,0.0,0.0,0.0,335.129957,31.550554,0.0,512.160201,0.0,362.189873,490.990672,0.0,411.097467,55.830006340000004,0.0,0.0,477.6093
2024-08-23,67.347988,0.0,762.413321,27.637508,0.0,3471.3693095999997,0.0,859.008699,495.86316794,290.681006,548.3297167000001,563.258448,645.822291,325.619977,255.997289,290.10163489999997,34.031347,27.637508,0.0,0.0,0.0,353.175433,67.347988,0.0,471.732315,0.0,366.314175,505.833266,0.0,411.995827,49.835993939999994,0.0,0.0,475.925778
2024-08-24,88.900192,0.0,752.3899939999999,27.751763,0.0,3475.9249193,0.0,873.225032,462.00658775999995,279.579284,518.7229153000001,528.063055,674.833794,319.354111,272.444384,310.594116,18.291457,27.751763,0.0,0.0,0.0,372.515477,88.900192,0.0,472.81071,0.0,378.209677,500.709555,0.0,411.014126,32.701004760000004,0.0,0.0,473.702867
2024-08-25,83.89707,0.0,698.108358,27.650521,0.0,3482.8294880000003,0.0,838.624008,457.73629845999994,264.883767,487.4301406,551.406687,670.942128,321.715246,254.572635,343.7261724,18.64615,27.650521,0.0,0.0,0.0,344.617642,83.89707,0.0,433.224591,0.0,374.957951,494.006366,0.0,406.667155,32.42299346,0.0,0.0,478.078528
2024-08-26,83.166798,0.0,899.60344,27.60357,0.0,3447.6997766,0.0,831.9079079999999,472.29791392,299.562591,482.9655958,563.196999,658.702866,302.933229,273.55032,305.2517788,25.279579,27.60357,0.0,0.0,0.0,310.103636,83.166798,0.0,600.040849,0.0,383.082296,521.804272,0.0,406.141334,40.87700092,0.0,0.0,478.016692
2024-08-27,53.768785,0.0,963.581238,27.652781,0.0,3432.1626365,0.0,879.474057,500.01763772000004,300.402704,464.3940862,565.658062,717.104562,299.727218,286.412113,304.7154953,36.455231,27.652781,0.0,0.0,0.0,372.46426,53.768785,0.0,663.178534,0.0,323.227578,507.009797,0.0,410.808414,52.75399272,0.0,0.0,470.923522
2024-08-28,37.326166,0.0,1008.20929,27.663338,0.0,3298.9450127,0.0,823.929513,473.95448141,346.89006,406.11542410000004,527.666968,658.481493,306.610884,305.376859,291.19053460000003,26.212354,27.663338,0.0,0.0,0.0,319.41945,37.326166,0.0,661.31923,0.0,320.583839,504.510063,0.0,411.255128,36.486999409999996,0.0,0.0,482.919011
2024-08-29,80.500468,0.0,961.82586,27.668504,0.0,3131.4440682,0.0,819.477563,441.35448289,299.904314,293.0632725,528.356973,620.458469,341.787214,305.480143,266.75809169999997,5.334005,27.668504,0.0,0.0,0.0,313.385036,80.500468,0.0,661.921546,0.0,297.976894,506.092527,0.0,413.937486,22.08299189,0.0,0.0,477.563011
2024-08-30,82.022769,0.0,947.449448,27.736114,0.0,2764.164813063,0.0,836.859306,527.47071207,292.204612,0.11789116300000001,529.777419,572.040131,341.483379,288.63097,291.97609789999996,75.499174,27.736114,0.0,0.0,0.0,313.428223,82.022769,0.0,655.244836,0.0,266.541367,523.431083,0.0,411.162545,40.80899307,0.0,0.0,473.597558
2024-08-31,88.150117,0.0,955.772713,27.574387,0.0,2731.7331869,0.0,814.9753149999999,542.68666782,290.025666,0.0,477.066458,685.680225,310.24891,287.54375,254.6448459,83.901851,27.574387,0.0,0.0,0.0,316.435213,88.150117,0.0,665.747047,0.0,239.75914,498.540102,0.0,416.583818,42.20099882,0.0,0.0,476.789858
2024-09-01,83.447283,0.0,875.549846,38.681901,0.0,2728.8585131,0.0,773.02273,561.13001027,300.030935,0.0,478.778467,719.379974,219.385962,311.838488,262.2680981,97.89619,38.681901,0.0,0.0,0.0,316.323503,83.447283,0.0,575.518911,0.0,261.42543,456.699227,0.0,405.810816,57.42300427,0.0,0.0,475.782094
2024-09-02,85.329337,0.0,918.624204,27.743051,0.0,2287.4427543,0.0,810.552373,553.0950311500001,324.603965,0.0,486.878723,54.293594,320.181517,320.86292,310.2451993,82.648704,27.743051,0.0,0.0,0.0,312.304876,85.329337,0.0,594.020239,0.0,319.56642,498.247497,0.0,404.922345,65.52398215,0.0,0.0,475.414381
2024-09-03,57.738605,0.0,564.857447,27.669112,0.0,2359.6532975,0.0,826.423596,587.66631049,310.585152,0.0,512.005979,54.389236,348.067428,300.238959,314.7679695,97.799468,27.669112,0.0,0.0,0.0,314.442644,57.738605,0.0,254.272295,0.0,354.131813,511.980952,0.0,408.038828,81.82801449,0.0,0.0,476.051913
2024-09-04,33.077739,0.0,561.313039,27.710435,0.0,2364.7794476,0.0,826.772248,594.8636329,324.271871,0.0,525.041488,55.266527,340.150037,291.716139,313.32518760000005,102.421497,27.710435,0.0,0.0,0.0,314.442776,33.077739,0.0,237.041168,0.0,361.298535,512.329472,0.0,410.352179,82.0899569,0.0,0.0,477.981534
2024-09-05,69.832256,0.0,559.815051,27.799259,0.0,2253.1869833,0.0,821.2636219999999,629.2263636600001,311.239155,0.0,512.202612,53.879187,312.290212,285.646994,333.9049423,111.165918,27.799259,0.0,0.0,0.0,314.418209,69.832256,0.0,248.575896,0.0,278.498553,506.845413,0.0,418.966419,99.09402666,0.0,0.0,476.764483
2024-09-06,80.959442,0.0,558.216398,27.65516,0.0,2314.2628475,0.0,810.239795,609.38580459,320.296748,0.0,519.362695,45.028452,312.909816,297.33373,324.4954215,111.083202,27.65516,0.0,0.0,0.0,314.469773,80.959442,0.0,237.91965,0.0,339.5856,495.770022,0.0,407.093614,91.20898859,0.0,0.0,475.547133
2024-09-07,83.15723,0.0,540.79502,27.620516,0.0,2019.7602726,0.0,835.949745,565.62551029,319.869996,0.0,378.999553,48.316131,278.097544,287.414632,283.90606460000004,75.228982,27.620516,0.0,0.0,0.0,367.348673,83.15723,0.0,220.925024,0.0,271.674417,468.601072,0.0,405.709533,84.68699529000001,0.0,0.0,471.351931
2024-09-08,83.940227,0.0,549.038049,27.689376,0.0,2233.3824461,0.0,822.396321,554.24376822,319.503432,0.0,518.501477,49.827786,323.228551,297.728789,304.3435931,63.988797,27.689376,0.0,0.0,0.0,367.338585,83.940227,0.0,229.534617,0.0,266.229531,455.057736,0.0,405.72996,84.52501122,0.0,0.0,473.522719
2024-09-09,57.223041,0.0,581.949104,27.772779,0.0,2294.0273084,0.0,871.870873,587.0469416100001,321.760522,0.0,537.788501,47.990573,289.121249,303.509586,334.30677039999995,97.280409,27.772779,0.0,0.0,0.0,367.608774,57.223041,0.0,260.188582,0.0,306.845704,504.262099,0.0,405.123527,84.64300561,0.0,0.0,474.464925
2024-09-10,28.127642,0.0,579.7054009999999,16.637373,0.0,2309.3453842999998,0.0,865.236875,624.11376883,291.725208,0.0,533.56565,50.617503,301.601242,306.567623,333.1744013,124.968972,16.637373,0.0,0.0,0.0,364.028059,28.127642,0.0,287.980193,0.0,310.346923,501.208816,0.0,411.311782,87.83301483,0.0,0.0,473.472042
2024-09-11,63.599906,0.0,587.893686,16.503121,0.0,2344.0221233,0.0,892.915279,625.77798307,305.199321,0.0,534.525936,48.631827,285.893708,314.258032,342.7606093,127.759047,16.503121,0.0,0.0,0.0,365.846463,63.599906,0.0,282.694365,0.0,336.719525,527.068816,0.0,408.141918,89.87701806999999,0.0,0.0,481.232486
2024-09-12,88.4098,0.0,583.026381,16.502662,0.0,2355.5868478,0.0,883.480886,628.33831019,303.568683,0.0,528.653332,48.136567,271.657402,314.989169,343.8351988,126.891634,16.502662,0.0,0.0,0.0,365.952706,88.4098,0.0,279.457698,0.0,367.204871,517.52818,0.0,411.698686,89.74799019,0.0,0.0,481.110308
2024-09-13,98.916115,0.0,637.9888880000001,16.52936,0.0,2339.228738,0.0,859.561915,619.92667996,304.237745,0.0,512.139722,44.636314,266.977546,314.494854,339.479872,126.863443,16.52936,0.0,0.0,0.0,363.365585,98.916115,0.0,333.751143,0.0,378.887864,496.19633,0.0,411.564228,81.49900896,0.0,0.0,482.612566
2024-09-14,88.737825,0.0,710.4606220000001,11.004584,0.0,2005.3332302,0.0,815.28315,596.75840597,332.009237,0.0,319.171653,44.574074,257.660553,272.038153,257.7539672,105.215177,11.004584,0.0,0.0,0.0,360.082637,88.737825,0.0,378.451385,0.0,378.532836,455.200513,0.0,407.341206,84.20202297,0.0,0.0,475.601994
2024-09-15,91.640459,0.0,544.830954,11.080545,0.0,2045.841147,0.0,811.365877,582.21864182,152.079185,0.0,376.05212,51.449887,251.19953,296.914325,263.80253,90.039836,11.080545,0.0,0.0,0.0,354.504378,91.640459,0.0,392.751769,0.0,335.589208,456.861499,0.0,407.872787,84.30601881999999,0.0,0.0,470.833547
2024-09-16,93.062072,0.0,521.291024,27.563317,0.0,2199.5737601,0.0,879.416161,609.24550938,114.88822,0.0,345.59454,296.248695,261.007204,243.199497,281.2339931,120.165207,27.563317,0.0,0.0,0.0,348.968253,93.062072,0.0,406.402804,0.0,300.241042,530.447908,0.0,404.083296,84.99700638,0.0,0.0,472.048789
2024-09-17,86.836124,0.0,539.675901,27.58489,0.0,2482.12024725,0.0,877.5434230000001,599.25665293,125.30045,41.10524095,341.726591,540.443356,285.843138,291.288435,223.45991130000002,115.202274,27.58489,0.0,0.0,0.0,338.854807,86.836124,0.0,414.375451,0.0,287.964492,538.688616,0.0,399.878361,84.17601793,0.0,0.0,470.289083
2024-09-18,85.457023,0.0,634.0487469999999,27.516825,0.0,2702.3896161,0.0,875.413666,600.23786405,153.224304,41.8436856,369.832543,799.230376,246.723313,289.311401,226.1283135,114.345961,27.516825,0.0,0.0,0.0,347.175964,85.457023,0.0,480.824443,0.0,257.619654,528.237702,0.0,401.698943,84.19296005,0.0,0.0,471.70033
2024-09-19,93.10302,0.0,646.2921610000001,16.56391,0.0,2551.53751206,0.0,861.055321,603.96758328,152.489778,65.76576146000001,399.023091,664.278436,240.167376,286.392407,200.5895686,123.004692,16.56391,0.0,0.0,0.0,341.082469,93.10302,0.0,493.802383,0.0,236.817975,519.972852,0.0,401.557851,79.40504028,0.0,0.0,458.502897
2024-09-20,87.998309,0.0,670.665033,27.557078,0.0,2591.1906591,0.0,859.5678379999999,613.30849021,172.942056,0.0,503.552748,425.22356,344.243523,306.086374,303.78761910000003,128.996918,27.557078,0.0,0.0,0.0,347.707902,87.998309,0.0,497.722977,0.0,251.201627,511.859936,0.0,400.176597,84.13497521,0.0,0.0,457.095208
2024-09-21,91.46738,0.0,594.710468,27.653001,0.0,2846.886204,0.0,808.499675,613.14345984,140.272902,0.0,522.699258,627.446109,313.582944,286.031802,349.863866,116.937527,27.653001,0.0,0.0,0.0,349.994176,91.46738,0.0,454.437566,0.0,278.128067,458.505499,0.0,406.092914,90.11301884000001,0.0,0.0,469.134158
2024-09-22,92.033205,0.0,596.353396,27.624895,0.0,2882.0803356,0.0,814.091305,520.7542398100001,144.399321,0.0,525.209857,659.510586,342.523631,284.992087,318.4166956,30.50839,27.624895,0.0,0.0,0.0,350.00105,92.033205,0.0,451.954075,0.0,284.010648,464.090255,0.0,399.776851,90.46899881,0.0,0.0,467.416831
2024-09-23,91.991073,0.0,729.544445,27.615972,0.0,3015.9607284,0.0,857.221719,502.56830461000004,223.641853,36.7140897,528.653946,722.736326,311.696007,259.703864,333.3509977,19.840163,27.615972,0.0,0.0,0.0,349.975275,91.991073,0.0,505.902592,0.0,354.246709,507.246444,0.0,392.187108,90.54103361,0.0,0.0,468.858789
2024-09-24,86.171491,0.0,664.546182,16.553046,0.0,3014.5527652,0.0,852.349454,536.0489771599999,131.209359,274.24114069999996,473.562236,801.720899,316.661784,254.497148,325.0790495,42.04229,16.553046,0.0,0.0,0.0,349.89386,86.171491,0.0,533.336823,0.0,372.982913,502.455594,0.0,405.44171,88.56497716,0.0,0.0,195.807595
2024-09-25,81.74657,0.0,673.841083,16.52115,0.0,3079.6309235,0.0,827.770274,609.18227794,159.834733,272.76851369999997,522.744314,548.502577,332.873667,255.114719,333.9347048,119.774711,16.52115,0.0,0.0,0.0,311.932627,81.74657,0.0,514.00635,0.0,347.177116,515.837647,0.0,405.931561,83.47600594,0.0,0.0,466.515312
2024-09-26,90.08169,0.0,688.8024300000001,16.535303,0.0,3218.9675735,0.0,816.909971,606.70068879,139.804748,364.0706318,523.324489,607.181212,332.440484,271.644603,302.2911757,124.378655,16.535303,0.0,0.0,0.0,311.92838,90.08169,0.0,548.997682,0.0,349.084378,504.981591,0.0,398.041994,84.28003979,0.0,0.0,468.9306
2024-09-27,92.959763,0.0,701.932135,16.507842,0.0,3156.549715,0.0,855.574758,615.34209357,166.163142,226.8260872,525.196088,677.568068,313.92638,233.698382,353.0932098,123.315868,16.507842,0.0,0.0,0.0,349.882072,92.959763,0.0,535.768993,0.0,359.989486,505.692686,0.0,402.804258,89.22196756999999,0.0,0.0,466.252014
2024-09-28,92.431817,0.0,704.202624,16.619187,0.0,3267.9222051,0.0,800.526961,617.76838159,160.970199,379.3674671,514.114852,622.14967,300.651661,286.027471,333.268904,125.085437,16.619187,0.0,0.0,0.0,349.917464,92.431817,0.0,543.232425,0.0,364.092711,450.609497,0.0,404.980934,87.70201059,0.0,0.0,468.249469
2024-09-29,88.095396,0.0,721.327775,16.518394,0.0,3359.5634001999997,0.0,786.922127,618.44208061,161.220257,477.1268788,498.18345,598.293153,280.040087,309.380045,350.47197939999995,124.841999,16.518394,0.0,0.0,0.0,349.90748,88.095396,0.0,560.107518,0.0,376.068988,437.014647,0.0,405.789055,87.81102661,0.0,0.0,469.998819
2024-09-30,67.031622,0.0,730.450081,16.543572,0.0,3318.4143232,0.0,833.656253,615.54978882,184.621589,394.02781810000005,516.167861,581.602435,274.575387,309.482077,347.8281501,124.679042,16.543572,0.0,0.0,0.0,365.034245,67.031622,0.0,545.828492,0.0,422.864709,468.622008,0.0,403.148757,87.72198981999999,0.0,0.0,471.865886
2024-10-01,80.290413,0.0,885.67146,16.839039,0.0,3217.74028,0.0,823.410487,569.2981062,321.509175,324.94632260000003,493.902289,561.2487,232.022107,315.467425,375.80331739999997,51.298502,16.839039,0.0,0.0,0.0,366.362774,80.290413,0.0,564.162285,0.0,440.997319,457.047713,0.0,414.194611,103.8049932,0.0,0.0,473.3528
2024-10-02,68.672331,0.0,907.1976129999999,16.517936,0.0,3140.5410841,0.0,878.4528969999999,595.7494673,333.691427,294.8753732,505.722859,498.30832,219.139788,306.201712,399.63043089999996,85.344269,16.517936,0.0,0.0,0.0,363.903706,68.672331,0.0,573.506186,0.0,445.804004,514.549191,0.0,407.21816,103.1870383,0.0,0.0,470.858597
2024-10-03,60.071132,0.0,909.129545,16.706916,0.0,3243.8015556,0.0,864.38212,529.6288295,342.011857,409.3405773,341.488385,613.093199,225.826254,298.696915,418.58412630000004,16.752144,16.706916,0.0,0.0,0.0,371.744796,60.071132,0.0,567.117688,0.0,457.598605,492.637324,0.0,410.437695,102.4389905,0.0,0.0,479.173494
2024-10-04,21.510672,0.0,967.977956,16.645822,0.0,3443.0125441,51.901437,889.384286,526.92733377,345.556301,415.6011082,515.191902,625.816948,244.889358,308.365687,384.9410949,14.419167,16.645822,0.0,0.0,0.0,377.244967,21.510672,51.901437,622.421655,0.0,468.105532,512.139319,0.0,413.793148,98.71501877,0.0,0.0,480.100914
2024-10-05,14.958723,0.0,966.699623,33.067311,0.0,3443.7295571,52.053214,879.9339010000001,520.2266948,336.760737,440.66619610000004,491.837952,623.174978,244.963527,313.219171,378.993907,0.159334,33.067311,0.0,0.0,0.0,381.393632,14.958723,52.053214,629.938886,0.0,473.886376,498.540269,0.0,417.613354,102.4540068,0.0,0.0,476.98745
2024-10-06,14.833784,0.0,958.9138069999999,33.181413,0.0,3497.6161030000003,50.656996,855.147453,516.9080576,334.543298,453.96244260000003,496.98089,655.969069,226.737161,312.50295,386.7948644,0.0,33.181413,0.0,0.0,0.0,381.385292,14.833784,50.656996,624.370509,0.0,496.418234,473.762161,0.0,413.838124,103.0699336,0.0,0.0,468.250492
2024-10-07,21.756739,0.0,853.510595,66.020368,0.0,3518.8685654,52.503659,872.532725,512.3631507,228.54052,483.2803044,475.021843,692.511825,223.910096,309.36936,369.333901,0.0,66.020368,0.0,0.0,0.0,381.60192,21.756739,52.503659,624.970075,0.0,499.582039,490.930805,0.0,409.875205,102.4879457,0.0,0.0,465.859197
2024-10-08,20.438675,0.0,1045.447283,65.943047,0.0,3539.2191371,50.440816,864.10146,509.0308507,377.073961,472.146435,401.661136,744.520489,244.535832,318.704374,369.6166721,0.010253,65.943047,0.0,0.0,0.0,376.418274,20.438675,50.440816,668.373322,0.0,508.828252,487.683186,0.0,406.80462,102.2159777,0.0,0.0,479.205947
2024-10-09,36.375321,0.0,1073.1907179999998,65.772229,0.004552,3513.0641334,52.124513,864.889189,530.6287853,360.346724,459.7098785,394.130162,701.461221,215.237364,297.459924,433.8584749,14.553851,65.772229,0.0,0.0,0.0,386.166503,36.375321,52.124513,712.843994,0.0,532.150545,478.722686,0.004552,413.821915,102.25301929999999,0.0,0.0,479.056564
2024-10-10,35.796686,0.0,1062.0509969999998,65.808567,0.0,3575.3893527,40.567633,847.417334,515.3788859,356.284183,466.2909413,408.958373,734.287115,255.488227,312.868317,382.7668094,0.0,65.808567,0.0,0.0,0.0,389.333501,35.796686,40.567633,705.766814,0.0,536.087795,458.083833,0.0,412.924905,102.4539809,0.0,0.0,478.641775
2024-10-11,57.961263,0.0,1100.950601,77.319357,0.051114,3677.9970715,0.0,882.6770260000001,519.6803588,394.673995,493.152713,471.531047,769.392478,259.677707,318.457736,370.3177975,0.0,77.319357,0.0,0.0,0.0,389.627385,57.961263,0.0,706.276606,0.0,520.36944,493.049641,0.051114,416.20433,103.4760288,0.0,0.0,475.098153
2024-10-12,83.543946,0.0,1024.752123,66.47778,0.0,3585.0356149,0.0,844.139876,515.6271081,319.085717,490.8948942,431.490984,694.897133,298.888695,318.967951,344.92854769999997,0.0,66.47778,0.0,0.0,0.0,389.016132,83.543946,0.0,705.666406,0.0,530.586657,455.123744,0.0,413.492123,102.1349851,0.0,0.0,474.380753
2024-10-13,87.807157,0.0,1025.055105,66.054019,0.0,3446.2824861,0.0,840.2695160000001,534.9594427,319.129912,477.42100810000005,344.513133,751.118959,277.552172,311.033404,339.270734,14.370161,66.054019,0.0,0.0,0.0,389.160353,87.807157,0.0,705.925193,0.0,493.131862,451.109163,0.0,417.67429,102.9149917,0.0,0.0,452.241214
2024-10-14,77.079461,0.0,1056.980497,44.061423,0.0,3551.47902,0.0,878.9631489999999,527.6858236,338.725409,503.2506904,372.715934,762.183162,245.194748,319.576381,370.08428360000005,13.820194,44.061423,0.0,0.0,0.0,387.864536,77.079461,0.0,718.255088,0.0,500.754232,491.098613,0.0,410.656664,103.2089656,0.0,0.0,477.719589
2024-10-15,70.587803,0.0,988.21025,33.08066,0.0,3592.5577453,0.0,796.9702649999999,525.3563300000001,337.589115,503.14632489999997,410.360589,752.020508,224.197576,302.194998,390.6841124,12.45487,33.08066,0.0,0.0,0.0,375.693832,70.587803,0.0,650.621135,0.0,531.166768,421.276433,0.0,409.573448,103.328012,0.0,0.0,478.786869
2024-10-16,81.797689,0.0,952.697684,54.888788,0.0,3618.2826262,0.0,802.070637,520.9109636999999,337.21233,479.0152444,457.950367,756.262837,218.764097,317.764753,391.7348638,4.311356,54.888788,0.0,0.0,0.0,360.602376,81.797689,0.0,615.485354,0.0,517.051195,441.468261,0.0,413.563588,103.0360197,0.0,0.0,479.739269
2024-10-17,76.637794,0.0,951.918089,22.057796,0.0,3391.2056696,0.0,810.919735,508.78104030000003,336.809237,424.5147177,335.178744,705.284496,201.270317,317.680395,430.0052359,0.0,22.057796,0.0,0.0,0.0,361.028163,76.637794,0.0,615.108852,0.0,501.791983,449.891572,0.0,406.330098,102.4509423,0.0,0.0,475.479781
2024-10-18,66.978129,0.0,946.910822,16.51611,0.0,3340.009395,0.0,847.975479,506.9979218,336.375293,439.3208838,307.856825,683.890917,250.43477,278.194763,394.7417422,0.0,16.51611,0.0,0.0,0.0,383.614638,66.978129,0.0,610.535529,0.0,540.116419,464.360841,0.0,404.364936,102.6329858,0.0,0.0,445.453075
2024-10-19,60.409382,0.0,851.600231,16.504505,0.0,3675.3087657,0.0,898.443466,493.21444263,333.787693,446.9261551,467.287776,752.076356,262.915884,297.716865,375.65392860000003,0.0,16.504505,0.0,0.0,0.0,383.488808,60.409382,0.0,517.812538,0.0,592.65239,514.954658,0.0,405.234419,87.98002362999999,0.0,0.0,480.079411
2024-10-20,62.433698,0.0,853.112108,16.591865,0.0,3657.6547904,0.0,878.109111,500.9820721,334.479633,440.5120265,475.192632,746.074001,242.749186,303.454306,370.2163539,11.333956,16.591865,0.0,0.0,0.0,383.678931,62.433698,0.0,518.632475,0.0,602.189546,494.43018,0.0,401.778079,87.87003709999999,0.0,0.0,477.266739
2024-10-21,53.67331,0.0,960.5050289999999,16.516184,0.0,3743.9232748,0.0,897.4912340000001,503.4030911,340.193324,435.52673339999996,497.19556,806.593883,218.13236,320.138803,378.4605514,14.125441,16.516184,0.0,0.0,0.0,383.543207,53.67331,0.0,620.311705,0.0,607.957615,513.948027,0.0,401.569666,87.70798409999999,0.0,0.0,479.917769
2024-10-22,76.648084,0.0,1072.292058,16.865527,0.0,3753.7297048,0.0,946.297234,533.2614839299999,339.60444,440.16179389999996,501.774535,829.446196,249.124438,318.651507,353.6610899,32.796716,16.865527,0.0,0.0,0.0,382.389546,76.648084,0.0,732.687618,0.0,582.170826,563.907688,0.0,403.045825,97.41894293000001,0.0,0.0,478.739319
2024-10-23,70.994443,0.0,1086.9728479999999,9.916587,0.00312,3644.3466869,0.0,965.7822530000001,510.73762375,340.002281,454.84806530000003,415.787033,780.77218,239.240461,316.635227,375.2832766,14.971671,9.916587,0.0,0.0,0.0,381.389737,70.994443,0.0,746.970567,0.0,583.449436,584.392516,0.00312,407.535946,88.23000675,0.0,0.0,478.331008
