date,corridor_BY,corridor_DE,corridor_DZ,corridor_LY,corridor_MA,corridor_NO,corridor_RU-Baltic,corridor_TR,corridor_UA,point_Almería,point_Dornum / NETRA (OGE),point_Dunkerque,point_Easington,point_Emden (EPT1) (GTS),point_Emden (EPT1) (GUD),point_Emden (EPT1) (OGE),point_GCP GAZ-SYSTEM/UA TSO,point_Gela,point_Greifswald / NEL,point_Greifswald / OPAL,point_Isaccea (RO) - Orlovka (UA) II,point_Kipi (TR) / Kipi (GR),point_Kipoi,point_Kondratki,point_Kotlovka,point_Luhamaa,point_Mazara del Vallo,point_Narva,point_St. Fergus,point_Strandzha 2 (BG) / Malkoclar (TR),point_Tarifa,point_Tieterowka,point_Uzhhorod (UA) - Velké Kapušany (SK),point_VIP Bereg (HU) / VIP Bereg (UA),point_VIP Mediesu Aurit - Isaccea (RO-UA),point_Värska,point_Wysokoje,point_Zeebrugge ZPT
2023-09-21,37.75277,0.0,1141.188647,44.381999,0.0,2322.4077515999998,0.0,797.940794,478.46775347,279.598234,673.3031839,281.727182,75.382568,276.3906077,174.072785,0.0,45.293747,44.381999,0.0,0.0,0.0,7.514098,341.853908,0.0,37.75277,0.0,861.590413,0.0,537.253397,448.572788,0.0,0.0,360.129004,73.04500247,0.0,0.0,0.0,304.278028
2023-09-22,44.838453,0.0,1153.572122,44.14174,0.0,2565.5518135,0.0,900.737555,483.60199196,277.778873,678.6743281,315.508595,39.396662,289.1283818,175.039776,175.5803826,42.88605246,44.14174,0.0,0.0,0.0,7.596385,340.84332,0.0,44.838453,0.0,875.793249,0.0,530.551535,552.29785,0.0,0.0,374.223972,66.4919675,0.0,0.0,0.0,361.672153
2023-09-23,37.878491,0.0,1114.79402,27.679879,0.0,2511.4609633,0.0,890.845241,456.4650438,253.968332,652.0231637999999,265.095731,48.085108,227.329039,177.300157,164.9392685,33.83308843,27.679879,0.0,0.0,0.0,7.52191,355.673554,0.0,37.878491,0.0,860.825688,0.0,538.059614,527.649777,0.0,0.0,368.628954,54.00300137,0.0,0.0,0.0,438.628882
2023-09-24,39.152744,0.0,1119.149904,27.690228,0.0,2448.7868436,0.0,870.823752,457.78739932,247.398796,669.0360307000001,241.310162,53.298491,197.5614817,176.219261,138.8327592,34.54629206,27.690228,0.0,0.0,0.0,7.594772,355.577978,0.0,39.152744,0.0,871.751108,0.0,530.285947,507.651002,0.0,0.0,369.227092,54.01401526,0.0,0.0,0.0,442.242711
2023-09-25,40.355639,0.0,1163.351294,49.553106,0.0,2865.9135403,0.0,897.088579,454.51588041,280.327602,643.7463876,421.579202,221.675884,247.7110921,153.090683,198.3039356,33.13692892,49.553106,0.0,0.0,0.0,7.516022,355.442155,0.0,40.355639,0.0,883.023692,0.0,525.860103,534.130402,0.0,0.0,368.711955,52.66699649,0.0,0.0,0.0,453.946253
2023-09-26,44.034368,0.0,1167.570599,49.591474,0.0,2577.7625276999997,0.0,897.8459509999999,482.66790431000004,280.051673,559.0806445,332.648328,53.611577,264.67740169999996,148.355804,238.4635325,33.28250362,49.591474,0.0,0.0,0.0,7.509559,355.74454,0.0,44.034368,0.0,887.518926,0.0,526.546364,534.591852,0.0,0.0,393.497383,55.88801769,0.0,0.0,0.0,454.378876
2023-09-27,44.321443,0.0,1161.756826,49.714915,0.0,2754.12480572,0.0,928.679956,489.64318932,279.638619,91.85212931999999,435.28515,421.346178,240.4237348,262.542224,323.21374060000005,32.80596784,49.714915,0.0,0.0,0.0,7.509371,355.929763,0.0,44.321443,0.0,882.118207,0.0,523.661918,565.240822,0.0,0.0,398.555229,58.28199248,0.0,0.0,0.0,455.799731
2023-09-28,42.115761,0.0,1144.720826,76.988197,0.0,2796.8481841,0.0,933.74815,469.25047822,280.391314,275.1909543,513.176389,269.48876,255.62414330000001,268.249204,254.5223465,32.35892091,76.988197,0.0,0.0,0.0,7.498111,355.742823,0.0,42.115761,0.0,864.329512,0.0,501.465464,570.507216,0.0,0.0,373.372553,63.51900431,0.0,0.0,0.0,459.130923
2023-09-29,51.110467,0.0,1143.3404600000001,76.930588,0.0,2975.8187394,0.0,935.146699,481.85989269000004,280.814943,420.8858791,496.73937,368.196781,236.55992709999998,260.308931,217.3791842,27.33571053,76.930588,0.0,0.0,0.0,7.514783,367.338078,0.0,51.110467,0.0,862.525517,0.0,516.331842,560.293838,0.0,0.0,396.248189,58.27599316,0.0,0.0,0.0,459.416825
2023-09-30,45.68508,0.0,1130.063779,38.578922,0.0,3116.0686104,0.0,864.428235,458.835323,260.741236,593.9740864,440.874349,415.576581,271.6971622,253.958007,176.4501448,27.246234620000003,38.578922,0.0,0.0,0.0,7.513368,344.649537,0.0,45.68508,0.0,869.322543,0.0,506.559752,512.26533,0.0,0.0,371.230076,60.35901238,0.0,0.0,0.0,456.978528
2023-10-01,51.662964,0.0,855.338017,93.628712,0.0,3144.8318123,0.0,752.686367,406.83190536,314.508959,525.4851468,422.416536,492.15966,278.2795401,258.184445,183.93161840000002,15.666163970000001,93.628712,0.0,0.0,0.0,7.511977,352.459693,0.0,51.662964,0.0,540.829058,0.0,529.298247,392.714697,0.0,0.0,342.138741,49.02700039,0.0,0.0,0.0,455.076619
2023-10-02,62.262547,0.0,949.454131,55.262644,0.0,3191.9907843,0.0,756.572539,458.23959257,314.208094,497.34719789999997,447.713722,540.070777,250.66383390000001,253.096262,226.6372395,16.18362399,55.262644,0.0,0.0,0.0,7.515653,349.959717,0.0,62.262547,0.0,635.246037,0.0,521.600766,399.097169,0.0,0.0,382.110956,59.94501258,0.0,0.0,0.0,454.860986
2023-10-03,61.372604,0.0,946.1999129999999,77.194742,0.0,3099.383042,0.0,759.845818,494.87293397,314.245664,457.9048528,420.616575,458.349063,304.9894205,258.318857,231.2287877,34.519693600000004,77.194742,0.0,0.0,0.0,7.512719,349.975288,0.0,61.372604,0.0,631.954249,0.0,503.896923,402.357811,0.0,0.0,388.710235,71.64300537000001,0.0,0.0,0.0,464.078563
2023-10-04,67.594273,0.0,943.343572,66.153538,0.0,3038.2758722999997,0.0,773.4600399999999,426.17472884,315.063112,533.2629697,510.437492,294.465776,302.9816715,264.343643,212.2260101,46.92878286,66.153538,0.0,0.0,0.0,7.516476,349.698356,0.0,67.594273,0.0,628.28046,0.0,455.624827,416.245208,0.0,0.0,295.069939,84.17600698000001,0.0,0.0,0.0,464.933483
2023-10-05,68.648497,0.0,944.279473,55.184856,0.0,3280.8199535000003,0.0,787.347586,433.15034498,315.060462,479.1208949,545.925381,385.669352,367.0080396,279.400329,270.354906,40.04784213,55.184856,0.0,0.0,0.0,7.514348,350.140505,0.0,68.648497,0.0,629.219011,0.0,485.335909,429.692733,0.0,0.0,321.46751,71.63499284999999,0.0,0.0,0.0,468.005142
2023-10-06,72.181076,0.0,933.1936969999999,77.047679,0.0,3231.6871273,0.0,761.517713,442.6431355,305.229793,532.9617429,515.7865,351.949039,376.0742982,255.865496,240.0368332,47.264405200000006,77.047679,0.0,0.0,0.0,7.515104,350.313054,0.0,72.181076,0.0,627.963904,0.0,500.239212,403.689555,0.0,0.0,313.046737,82.3319933,0.0,0.0,0.0,458.774006
2023-10-07,74.639365,0.0,677.383306,55.040883,0.0,3343.2496778,0.0,745.505191,407.63793867000004,304.652431,586.5734772000001,521.008901,417.411533,385.86944619999997,253.226812,218.7280534,40.78782011,55.040883,0.0,0.0,0.0,7.514269,384.647306,0.0,74.639365,0.0,372.730875,0.0,496.265272,353.343616,0.0,0.0,282.571119,84.27899956,0.0,0.0,0.0,464.166183
2023-10-08,79.310125,0.0,661.930976,55.036391,0.0,3276.0179983,0.0,792.846323,396.56412823,305.049397,609.884125,525.394182,290.081974,391.9724233,254.122209,218.453261,31.69572911,55.036391,0.0,0.0,0.0,7.518658,385.163471,0.0,79.310125,0.0,356.881579,0.0,522.103318,400.164194,0.0,0.0,281.581406,83.28699312,0.0,0.0,0.0,464.006506
2023-10-09,75.397668,0.0,837.432501,99.016466,0.0,3373.1319187999998,0.0,843.160464,384.34036605,305.474185,620.3499905,531.449768,368.014312,389.3937494,258.646265,218.8595909,26.72979277,99.016466,0.0,0.0,0.0,7.514038,390.299185,0.0,75.397668,0.0,531.958316,0.0,524.16581,445.347241,0.0,0.0,276.381577,81.22899628,0.0,0.0,0.0,462.252433
2023-10-10,77.643746,0.0,852.720137,98.992189,0.0,3582.4952321,0.0,876.050993,468.7167432,304.52451,552.7739275,523.870133,622.762614,378.7793171,304.743267,219.1688835,13.18004352,98.992189,0.0,0.0,0.0,7.518979,398.959478,0.0,77.643746,0.0,548.195627,0.0,517.618551,469.572536,0.0,0.0,392.91771,62.61898968,0.0,0.0,0.0,462.778539
2023-10-11,77.300851,0.0,906.013426,55.114384,0.0,3561.351305,0.0,810.041254,468.96965973,315.558237,598.3943297000001,515.584332,604.5872,384.4488885,260.295301,206.8177358,7.8032252,55.114384,0.0,0.0,0.0,7.51729,328.074003,0.0,77.300851,0.0,590.455189,0.0,528.814918,474.449961,0.0,0.0,388.57243,72.59400453,0.0,0.0,0.0,462.4086
2023-10-12,77.195502,0.0,1019.3916159999999,33.151735,0.0,3750.3650133,0.0,835.0892289999999,478.98996913,321.086752,635.9029118999999,528.574524,735.690023,374.34906689999997,267.719695,230.3162975,13.15733343,33.151735,0.0,0.0,0.0,7.518744,324.360374,0.0,77.195502,0.0,698.304864,0.0,515.203981,503.210111,0.0,0.0,397.392652,68.4399837,0.0,0.0,0.0,462.608514
2023-10-13,84.234944,0.0,1021.7229400000001,66.258113,0.0,3711.1508298,0.0,837.208103,472.19372144,320.661988,605.2232975,528.669942,720.096922,380.2396497,288.387117,232.89370359999998,9.0237218,66.258113,0.0,0.0,0.0,7.51081,349.150649,0.0,84.234944,0.0,701.060952,0.0,494.773751,480.546644,0.0,0.0,396.499988,66.67001164,0.0,0.0,0.0,460.866447
2023-10-14,92.92419,0.0,895.7751099999999,66.197587,0.0,3772.791545,0.0,880.021078,473.04876547,319.675666,637.6785697,507.743424,775.041528,375.7893797,305.939703,228.1328046,12.575700300000001,66.197587,0.0,0.0,0.0,7.505112,399.814042,0.0,92.92419,0.0,576.099444,0.0,479.051442,472.701924,0.0,0.0,400.127057,60.346008170000005,0.0,0.0,0.0,463.414694
2023-10-15,92.244328,0.0,893.368607,66.351567,0.0,3754.3809732,0.0,894.721097,480.67478341000003,320.206988,630.2585995,473.429817,779.448619,385.456152,315.17532,224.3268187,9.27569456,66.351567,0.0,0.0,0.0,7.526318,400.219138,0.0,92.244328,0.0,573.161619,0.0,476.287469,486.975641,0.0,0.0,405.825082,65.57400685,0.0,0.0,0.0,469.998178
2023-10-16,93.614907,0.0,1131.130341,88.116363,0.0,3759.133186,0.0,950.696684,450.54987886000004,319.903355,625.929241,469.311436,735.139799,375.7790318,314.36285,235.61355619999998,0.00314027,88.116363,0.0,0.0,0.0,7.511694,400.224849,0.0,93.614907,0.0,811.226986,0.0,536.624638,542.960141,0.0,0.0,401.604754,48.941984590000004,0.0,0.0,0.0,466.372634
2023-10-17,96.32076,0.0,1148.964167,88.504688,0.0,3572.1574376,0.0,950.729758,456.95819919,307.238801,575.3998022999999,518.028511,551.449919,312.6885954,301.172172,283.1611479,0.0,88.504688,0.0,0.0,0.0,7.625923,397.397052,0.0,96.32076,0.0,841.725366,0.0,561.557151,545.706783,0.0,0.0,409.186192,47.77200719,0.0,0.0,0.0,468.700139
2023-10-18,103.016491,0.0,1144.199184,110.59289,0.0,3571.447652,0.0,975.188547,478.02999264,321.457717,505.7025616,539.621103,665.563919,324.7928216,299.697803,271.2797508,0.0,110.59289,0.0,0.0,0.0,7.519964,397.975317,0.0,103.016491,0.0,822.741467,0.0,500.356334,569.693266,0.0,0.0,414.841982,63.18801064,0.0,0.0,0.0,464.433359
2023-10-19,104.437678,0.0,1167.817606,77.557927,0.0,3410.6158013,0.0,971.180306,469.69730239,320.943003,600.1909711000001,497.8129,649.333007,298.9412421,254.515688,171.0909451,0.0,77.557927,0.0,0.0,0.0,7.515114,398.462856,0.0,104.437678,0.0,846.874603,0.0,469.352493,565.202336,0.0,0.0,404.665306,65.03199639,0.0,0.0,0.0,469.378555
2023-10-20,101.828464,0.0,1060.102011,66.39252,0.0,3618.1254488,0.0,950.4685580000001,467.43524518,320.882722,547.313221,527.551064,747.95539,363.6552553,290.833761,194.6950865,0.0,66.39252,0.0,0.0,0.0,7.521691,386.280729,0.0,101.828464,0.0,739.219289,0.0,478.200868,556.666138,0.0,0.0,402.947259,64.48798618,0.0,0.0,0.0,467.920803
2023-10-21,99.678993,0.0,788.341731,38.981061,0.0,3401.9275322999997,0.0,863.436292,459.68478417999995,321.957834,531.2996961,442.819935,613.330145,368.3216063,260.984948,219.6553249,5.77195794,38.981061,0.0,0.0,0.0,7.509339,390.275809,0.0,99.678993,0.0,466.383897,0.0,495.967474,465.651144,0.0,0.0,388.594818,65.31800824,0.0,0.0,0.0,469.548403
2023-10-22,96.589482,0.0,773.6455530000001,72.033302,0.0,3367.9325651999998,0.0,870.575088,476.8901064,320.269612,489.506134,435.029668,574.316219,361.3691273,304.446495,226.8816969,17.46131624,72.033302,0.0,0.0,0.0,7.507454,389.569087,0.0,96.589482,0.0,453.375941,0.0,508.262831,473.498547,0.0,0.0,392.824788,66.60400216,0.0,0.0,0.0,468.120394
2023-10-23,95.215,0.0,989.757684,66.620233,0.0,3376.822151,0.0,926.330778,475.99371433,320.229321,507.5826424,478.828588,670.685593,352.82488939999996,251.475543,275.4705122,9.267764230000001,66.620233,0.0,0.0,0.0,7.518971,389.793538,0.0,95.215,0.0,669.528363,0.0,371.714175,529.018269,0.0,0.0,403.850954,62.874996100000004,0.0,0.0,0.0,468.240208
2023-10-24,86.659802,0.0,1066.047959,33.573238,0.0,3470.1932444,0.0,926.1550599999999,452.91045302000003,320.475228,514.5886819,429.287887,635.632095,367.5349673,300.809091,214.9923302,0.0,33.573238,0.0,0.0,0.0,7.520735,389.767117,0.0,86.659802,0.0,745.572731,0.0,538.710031,528.867208,0.0,0.0,399.494458,53.415995020000004,0.0,0.0,0.0,468.638161
2023-10-25,78.144631,0.0,1081.5956660000002,55.659021,0.0,3457.098775,0.0,955.508326,465.56643042,320.194165,518.7125822,471.737468,581.649316,356.32545569999996,296.962866,224.92763109999999,0.0,55.659021,0.0,0.0,0.0,5.0056,388.557246,0.0,78.144631,0.0,761.401501,0.0,538.809034,561.94548,0.0,0.0,411.381438,54.18499242,0.0,0.0,0.0,467.974422
2023-10-26,82.57571,0.0,1122.787621,55.512537,0.0,3509.7530582,0.0,941.770121,447.42453772,320.473856,541.6175002,443.295168,747.614547,354.556941,278.568681,223.74716,0.0,55.512537,0.0,0.0,0.0,5.005171,387.992628,0.0,82.57571,0.0,802.313765,0.0,452.578147,548.772322,0.0,0.0,410.475534,36.94900372,0.0,0.0,0.0,467.774914
2023-10-27,85.592717,0.0,1002.535225,66.518551,0.0,3547.1152604000004,0.0,915.9217140000001,466.41442397,320.539366,522.5671911000001,471.444876,765.647187,352.9994026,295.561288,215.6961197,0.0,66.518551,0.0,0.0,0.0,5.008087,390.548269,0.0,85.592717,0.0,681.995859,0.0,456.081318,520.365358,0.0,0.0,419.557416,46.85700797,0.0,0.0,0.0,467.117878
2023-10-28,85.93202,0.0,819.681479,44.332965,0.0,3610.1068652,0.0,879.750677,448.14561575,307.869607,549.0372017000001,386.408333,780.600929,382.8731534,299.164291,260.48257309999997,0.0,44.332965,0.0,0.0,0.0,0.0,400.27693,0.0,85.93202,0.0,511.811872,0.0,466.511826,479.473747,0.0,0.0,381.781642,66.36397375,0.0,0.0,0.0,485.028558
2023-10-29,90.054132,0.0,816.807527,66.600711,0.0,3500.4123775,0.0,857.761125,446.60266697,320.601801,489.061444,345.037704,790.429632,335.7433309,306.226757,301.9254556,0.0,66.600711,0.0,0.0,0.0,0.0,401.292578,0.0,90.054132,0.0,496.205726,0.0,466.405951,456.468547,0.0,0.0,384.548658,62.05400897,0.0,0.0,0.0,465.582103
2023-10-30,82.03706,0.0,1062.696072,66.529016,0.0,3604.4775356,0.0,908.166026,471.19627924,320.801951,500.5424815,455.616174,817.267194,330.7235132,306.498326,225.4804549,0.0,66.529016,0.0,0.0,0.0,0.0,400.996688,0.0,82.03706,0.0,741.894121,0.0,504.754725,507.169338,0.0,0.0,416.461271,54.73500824,0.0,0.0,0.0,463.594667
2023-10-31,82.017015,0.0,1081.489683,77.403561,0.0,3541.1233438,0.0,896.286197,446.13448189999997,321.04192,552.378689,425.408893,819.784629,340.5046543,247.704371,232.4567265,0.0,77.403561,0.0,0.0,0.0,0.0,401.0733,0.0,82.017015,0.0,760.447763,0.0,471.963373,495.212897,0.0,0.0,414.881486,31.2529959,0.0,0.0,0.0,450.922008
2023-11-01,84.74553,0.0,832.2272310000001,55.319699,0.0,3540.7842797,0.0,790.739432,442.04653615,321.379834,571.9663279,452.121277,833.674188,322.5893537,256.815442,234.2341031,7.47694403,55.319699,0.0,0.0,0.0,7.510813,389.892475,0.0,84.74553,0.0,510.847397,0.0,418.665419,393.336144,0.0,0.0,395.895596,38.67399612,0.0,0.0,0.0,450.718169
2023-11-02,87.863679,0.0,792.340318,77.460786,0.0,3632.9410245,0.0,744.799672,371.37559226,315.71055,565.431994,469.60282,839.115429,367.3172118,273.260194,227.9581197,19.06491475,77.460786,0.0,0.0,0.0,7.510825,378.806814,0.0,87.863679,0.0,476.629768,0.0,433.577942,358.482033,0.0,0.0,294.158675,58.152002509999996,0.0,0.0,0.0,456.677314
2023-11-03,86.506992,0.0,769.323437,66.250728,0.0,3437.8874258,0.0,796.8134620000001,433.00825582000004,296.349177,540.8194977,312.035695,798.417802,355.1895923,310.798419,256.4959538,3.19452215,66.250728,0.0,0.0,0.0,7.506732,389.873372,0.0,86.506992,0.0,472.97426,0.0,415.124266,399.433358,0.0,0.0,348.810733,81.00300067,0.0,0.0,0.0,449.0062
2023-11-04,75.019308,0.0,814.282786,66.433085,0.0,3628.6656893,0.0,761.045708,440.51691905,314.073383,565.5471314,380.876314,839.843995,375.2562857,292.523328,247.4941972,0.0,66.433085,0.0,0.0,0.0,5.003089,389.426181,0.0,75.019308,0.0,500.209403,0.0,468.403421,366.616438,0.0,0.0,372.310922,68.20599705,0.0,0.0,0.0,458.721017
2023-11-05,86.21282,0.0,770.09927,66.26056,0.0,3808.9285085,0.0,791.2669129999999,439.86899243999994,303.442489,584.4390477000001,494.006339,836.087798,411.763943,292.788999,226.8847958,0.0,66.26056,0.0,0.0,0.0,0.0,389.473261,0.0,86.21282,0.0,466.656781,0.0,500.615,401.793652,0.0,0.0,372.742986,67.12600644,0.0,0.0,0.0,462.342586
2023-11-06,83.424847,0.0,809.7609170000001,99.279051,0.0,3749.2734285,0.0,817.622592,417.57497476000003,310.719792,592.4345176,473.037404,812.626196,413.7774214,292.857793,219.1544105,16.788968,99.279051,0.0,0.0,0.0,7.515682,389.312447,0.0,83.424847,0.0,499.041125,0.0,482.067689,420.794463,0.0,0.0,376.253009,24.53299776,0.0,0.0,0.0,463.317997
2023-11-07,62.723191,0.0,816.8473759999999,110.356037,0.015098,3793.7889032,0.0,824.796332,425.00147400000003,311.10552,573.143341,504.499438,791.100555,331.15007210000005,292.74686,303.5376001,25.331899,110.356037,0.0,0.0,0.0,7.515516,390.441466,0.0,62.723191,0.0,505.741856,0.0,538.212281,426.83935,0.015098,0.0,399.669575,0.0,0.0,0.0,0.0,459.398756
2023-11-08,59.49024,0.0,814.015196,99.601576,0.271485,3857.1754648,0.0,798.464191,445.26579689,311.627285,525.0702318,529.310261,831.100924,342.17596860000003,292.8325,296.41436539999995,28.113985,99.601576,0.0,0.0,0.0,7.516755,377.679242,0.0,59.49024,0.0,502.387911,0.0,581.299833,413.268194,0.271485,0.0,402.054804,15.09700789,0.0,0.0,0.0,458.971381
2023-11-09,59.878647,0.0,855.6913460000001,99.377418,0.000594,3882.4768561,0.0,830.59012,418.722473,300.021471,559.2706822,526.130649,829.400304,284.2059534,316.108475,328.3324935,25.347063,99.377418,0.0,0.0,0.0,7.516443,377.810114,0.0,59.878647,0.0,555.669875,0.0,579.03528,445.263563,0.000594,0.0,393.37541,0.0,0.0,0.0,0.0,459.993019
2023-11-10,79.338067,0.0,875.313363,89.132916,0.0,3803.9765758999997,0.0,823.648478,419.58608,316.090245,542.6627559,463.091064,829.515325,374.0598023,283.280832,275.9844657,23.259285,89.132916,0.0,0.0,0.0,7.518776,377.855333,0.0,79.338067,0.0,559.223118,0.0,583.542664,438.274369,0.0,0.0,396.326795,0.0,0.0,0.0,0.0,451.839667
2023-11-11,75.227733,0.0,970.643372,83.884203,0.0,3638.885808,0.0,799.813652,409.63760099999996,300.050855,504.1463515,316.245686,828.928132,307.0452289,321.922083,307.0957996,21.301567,83.884203,0.0,0.0,0.0,5.998697,377.700811,0.0,75.227733,0.0,670.592517,0.0,591.626541,416.114144,0.0,0.0,388.336034,0.0,0.0,0.0,0.0,461.875986
2023-11-12,77.253754,0.0,944.686258,99.81972,0.0,3603.475133,0.0,802.6040390000001,416.38750882,300.152161,544.2576361,258.152673,806.919671,307.24071269999996,305.977307,324.40256619999997,20.466049,99.81972,0.0,0.0,0.0,6.003464,377.896873,0.0,77.253754,0.0,644.534097,0.0,595.052739,418.703702,0.0,0.0,388.003454,7.91800582,0.0,0.0,0.0,461.471828
2023-11-13,78.334839,0.0,912.06421,121.326761,0.0,3617.3477088,0.0,861.635357,395.770894,311.381473,560.8075484,329.519382,752.34339,252.7978914,306.648429,366.749906,23.206791,121.326761,0.0,0.0,0.0,7.522754,377.628795,0.0,78.334839,0.0,600.682737,0.0,586.982909,476.483808,0.0,0.0,372.564103,0.0,0.0,0.0,0.0,461.498253
2023-11-14,75.597841,0.0,909.744152,109.58019,0.0,3683.0854907,0.0,850.570187,412.424531,310.930637,523.634427,386.516694,756.933475,295.8634913,297.930196,339.3224214,19.805458,109.58019,0.0,0.0,0.0,7.512013,378.104674,0.0,75.597841,0.0,598.813515,0.0,622.167514,464.9535,0.0,0.0,392.619073,0.0,0.0,0.0,0.0,460.717272
2023-11-15,84.453667,0.0,910.630611,87.522964,0.0,3766.4730949,0.0,830.885648,413.434311,310.322614,553.8576092000001,380.436177,758.887286,279.3002126,304.652451,356.1548191,19.75216,87.522964,0.0,0.0,0.0,6.519199,355.620891,0.0,84.453667,0.0,600.307997,0.0,674.107279,468.745558,0.0,0.0,393.682151,0.0,0.0,0.0,0.0,459.077261
2023-11-16,88.724357,0.0,907.673359,109.290789,0.012106,3837.4961021999998,0.0,836.445731,420.44935699999996,304.634593,566.35689,490.746038,815.235303,259.2987362,297.908568,373.6271,21.698585,109.290789,0.0,0.0,0.0,0.0,366.669556,0.0,88.724357,0.0,603.038766,0.0,573.781075,469.776175,0.012106,0.0,398.750772,0.0,0.0,0.0,0.0,460.542392
2023-11-17,86.52303,0.0,929.112701,120.712832,0.0,3872.4746849000003,0.0,798.598233,467.44053199999996,320.552638,565.7370568,475.126477,824.182887,252.0716585,306.488787,363.86357960000004,37.950615,120.712832,0.0,0.0,0.0,7.517002,361.49602,0.0,86.52303,0.0,608.560063,0.0,625.412672,429.585211,0.0,0.0,429.489917,0.0,0.0,0.0,0.0,459.591567
2023-11-18,94.399258,0.0,887.133546,103.999276,0.0,3982.2124267,0.0,780.7907730000001,438.548398,321.493347,561.2896202999999,489.16111,832.419661,271.7349369,313.731723,344.6434305,49.56389,103.999276,0.0,0.0,0.0,7.501908,383.491638,0.0,94.399258,0.0,565.640199,0.0,708.47672,389.797227,0.0,0.0,388.984508,0.0,0.0,0.0,0.0,460.755225
2023-11-19,96.523838,0.0,876.807197,82.100064,0.0,3987.4154135999997,0.0,780.60705,433.923602,320.857123,547.3045791000001,498.600629,834.989122,272.6054627,313.857501,351.1282388,54.938529,82.100064,0.0,0.0,0.0,7.510381,383.386492,0.0,96.523838,0.0,555.950074,0.0,708.479081,389.710177,0.0,0.0,378.985073,0.0,0.0,0.0,0.0,460.4508
2023-11-20,96.184552,0.0,893.170057,125.808796,0.0,4006.7917069,0.0,861.550988,469.71084,320.651625,549.1510817000001,500.760035,840.355613,273.8363436,313.460444,348.1914436,53.608088,125.808796,0.0,0.0,0.0,7.515348,383.508332,0.0,96.184552,0.0,572.518432,0.0,722.051732,470.527308,0.0,0.0,416.102752,0.0,0.0,0.0,0.0,458.985014
2023-11-21,99.353598,0.0,879.3779670000001,131.528861,0.0,4003.4678173,0.0,865.887261,489.531382,321.445486,551.9940649,522.669678,844.153192,275.8428395,308.011499,347.7356139,78.75813,131.528861,0.0,0.0,0.0,7.512968,364.607707,0.0,99.353598,0.0,557.932481,0.0,693.654236,493.766586,0.0,0.0,410.773252,0.0,0.0,0.0,0.0,459.406694
2023-11-22,92.327223,0.0,880.645287,120.770466,0.0,3983.076747,0.0,825.2679119999999,517.1736129999999,321.080033,553.960137,538.260123,839.481364,279.4580083,261.091982,388.3101077,102.945093,120.770466,0.0,0.0,0.0,7.511391,349.69548,0.0,92.327223,0.0,559.565254,0.0,663.121972,468.061041,0.0,0.0,414.22852,0.0,0.0,0.0,0.0,459.393053
2023-11-23,86.865306,0.0,890.198337,139.379919,0.0,4049.8866399999997,0.0,822.447466,501.859738,320.992379,550.1359307,536.310086,836.985918,267.1980522,264.024571,407.4361801,95.372504,139.379919,0.0,0.0,0.0,7.541376,372.218129,0.0,86.865306,0.0,569.205958,0.0,726.503158,442.687961,0.0,0.0,406.487234,0.0,0.0,0.0,0.0,461.292744
2023-11-24,100.31761,0.0,966.92467,164.17187,0.0,3842.1550706,0.0,815.190294,519.317243,321.361096,534.1244714,404.888769,831.337692,264.2300247,264.042238,391.1801945,102.546891,164.17187,0.0,0.0,0.0,7.51913,366.772123,0.0,100.31761,0.0,645.563574,0.0,693.041689,440.899041,0.0,0.0,416.770352,0.0,0.0,0.0,0.0,459.309992
2023-11-25,104.880831,0.0,895.191826,114.989249,0.0,3915.4901044,0.0,820.250462,490.58936070999994,321.687678,581.7954071,428.525238,827.049336,234.3668529,259.813081,404.64898739999995,100.684177,114.989249,0.0,0.0,0.0,7.51848,330.951638,0.0,104.880831,0.0,573.504148,0.0,720.21401,481.780344,0.0,0.0,387.163776,2.74140771,0.0,0.0,0.0,459.077192
2023-11-26,112.479745,0.0,888.4696670000001,115.145704,0.0,4006.1157251,0.0,886.4407649999999,490.97997300000003,322.155998,564.0237686,506.497552,830.817842,263.2808971,259.709238,408.3547114,102.41894,115.145704,0.0,0.0,0.0,7.556032,377.876247,0.0,112.479745,0.0,566.313669,0.0,714.118966,501.008486,0.0,0.0,388.561033,0.0,0.0,0.0,0.0,459.31275
2023-11-27,114.872495,0.0,1033.181991,142.144013,0.0,3914.8375049,0.0,881.259053,499.978096,322.514116,544.4435967000001,410.078561,841.082882,260.5538073,307.792611,368.4587319,106.278388,142.144013,0.0,0.0,0.0,7.522018,377.798316,0.0,114.872495,0.0,710.667875,0.0,722.948712,495.938719,0.0,0.0,393.699708,0.0,0.0,0.0,0.0,459.478603
2023-11-28,114.752247,0.0,1051.04649,65.601806,0.0,3829.6405,0.0,870.705326,585.8283389999999,321.676487,575.7078819,300.455737,847.302219,260.9843119,307.800027,374.51511619999997,126.270232,65.601806,0.0,0.0,0.0,7.519842,363.184818,0.0,114.752247,0.0,729.370003,0.0,703.321906,500.000666,0.0,0.0,459.558107,0.0,0.0,0.0,0.0,459.553301
2023-11-29,104.349184,0.0,1048.81507,109.548947,0.0,3934.3872861,0.0,834.872886,598.660167,320.280045,556.4037555,333.937827,922.050124,287.8045333,259.398151,384.25962530000004,110.823601,109.548947,0.0,0.0,0.0,7.513971,332.512654,0.0,104.349184,0.0,728.535025,0.0,731.365774,494.846261,0.0,0.0,487.836566,0.0,0.0,0.0,0.0,459.167496
