Date,Biomass,Cross border electricity trading,Fossil brown coal / lignite,Fossil coal-derived gas,Fossil gas,Fossil hard coal,Fossil oil,Fossil oil shale,Fossil peat,Geothermal,Hydro Run-of-River,Hydro pumped storage,Hydro pumped storage consumption,Hydro water reservoir,Load,Nuclear,Other renewables,Others,Renewable share of generation,Renewable share of load,Residual load,Solar,Waste,Wind offshore,Wind onshore
2017-09-01,4091.2074124220935,2321.6541666666667,32273.03986111111,978.3104166666667,31229.361510304247,17120.452188945423,1063.747395877134,911.1334722222222,451.7566666666667,661.1529166666667,9656.409045671795,1820.9048290665676,-2560.1279166666664,13371.247777777779,174601.6234855201,47196.24178004606,450.99777777777774,7729.2079525247855,35.59975476901298,32.94343101225016,149659.84720153667,6944.470878897672,2607.162638888889,2917.6273375054893,15136.38133920729
2017-10-01,4230.996998684512,370.07547043010754,31715.808333333334,944.6689516129032,34467.15315145276,17325.139826412724,1007.2036962365592,1038.3029569892474,628.4977150537634,664.1377688172042,7824.490471288035,1912.163746854267,-3271.2513440860216,11463.1686827957,177668.55873655915,45508.07702184855,454.0431451612903,8747.168576984672,40.674961393273854,38.7834219858156,146220.57708333334,5033.903407401052,2445.1008064516127,4884.662920384351,21549.23226521391
2017-11-01,6050.954114049563,-720.53625,34400.09638888889,940.4033333333333,44012.22230731581,24323.1123793047,1071.5367574056165,1060.0572222222222,795.6059722222221,682.1956944444445,8735.642257745898,2281.4442704642674,-3524.33125,13135.462361111111,196359.36354166668,48942.13062884033,464.3847222222222,8361.924249996162,37.199066296193955,36.88231251854922,168800.16993055554,2889.810160037559,2622.604722222222,4099.890367282245,20744.455115420926
2017-12-01,6044.037335563944,-12.289919354838744,30469.84435483871,1020.1516129032258,39239.86199954244,22327.654772935253,1016.2069563601007,881.8876344086021,841.3760752688172,691.9814516129032,9762.585934282772,2118.305273392816,-4862.574193548387,13379.4811827957,202440.41478494625,53953.32523735987,462.82594086021504,8241.741613761153,39.832443948753145,37.76969086021505,168813.89758064516,2006.48313172043,2615.998387096774,4528.914717741935,27091.126142473116
2018-01-01,5756.81178537147,2006.8638440860216,32566.714650537633,986.7713709677419,37934.25933866243,18057.725324209463,986.0320920742444,1103.0823924731183,886.5418010752688,685.3104838709677,11387.220170180439,2347.8812485701214,-4594.876747311828,16348.48696236559,208427.96377688172,55924.73186534521,469.07459677419354,8173.0393573503225,42.5315981443904,37.544173679289386,174804.1815188172,2378.4972767648433,2501.0637096774194,4494.516412459093,26811.38784770921
2018-02-01,6378.887615564842,2714.8418154761903,35343.850595238095,1005.4010416666666,40978.51771941489,25134.738870947313,1078.2867891970618,1159.7050595238095,977.0282738095239,682.113988095238,10763.954147669705,2363.0786949088147,-3645.090476190476,19205.365773809524,218431.07663690476,56300.555562943264,464.1769345238095,8459.486053064842,37.803881712259376,33.82946428571429,189834.42745535713,4333.653720238095,2418.3035714285716,3874.3434523809524,20388.65587797619
2018-03-01,6345.473920441546,1348.1586693548386,31710.040456989245,973.0274193548387,33711.19045269961,23025.65627287806,985.2181322923816,1294.7286290322581,883.1389784946236,676.485752688172,11415.742205730954,2543.9246968657058,-4568.510887096774,20978.308602150537,206087.46444892476,52232.35144989705,460.7010752688172,7996.803690517044,41.337292667581785,38.28010752688172,172461.72641129032,5377.1215053763435,2265.7926075268815,3631.8879704301075,24616.732056451612
2018-04-01,6176.9795138888885,1738.5623611111112,26902.050833333335,852.4309722222222,26660.18729166667,12801.001180555555,847.6720138888888,1093.2079166666667,819.5998611111112,676.9923611111111,14495.064236111111,2263.620625,-4739.5048611111115,18776.83111111111,178396.71006944444,46609.04583333333,467.50416666666666,6469.462638888888,46.463125,42.34729166666667,147560.89333333334,8541.140972222222,2411.7715277777775,3305.8342361111113,18988.84354166667
2018-05-01,6099.975829329673,3516.979166666667,27825.41626344086,1057.9268817204302,25019.360848490047,12164.707604095172,954.518953042782,745.5708333333334,612.725940860215,666.5825268817205,14719.794762354153,2108.1252273507207,-3584.198252688172,18401.58064516129,170640.974327957,43476.81968228095,466.5993279569892,6146.291304907344,47.426512811713565,42.69879032258064,143717.4757392473,10438.452688172043,2253.803360215054,2507.9723790322582,13977.07620967742
2018-06-01,5559.752256205674,3425.532986111111,30816.69833333333,984.9777777777778,28226.021353427896,12672.83981678487,953.6292686170214,728.2776388888889,485.9547222222222,657.0405555555556,13348.913924349881,1867.3539140070923,-2671.5043055555557,15901.270138888889,173116.65729166666,45061.04354314421,466.41847222222225,5974.124760638298,41.939317375886525,38.1625,147367.91604166667,10544.676597222222,1828.0805555555555,2313.132013888889,12890.934375
2018-07-01,5555.493458304735,3652.2381048387097,32458.7686827957,889.855241935484,32644.84198409975,15870.98196779913,1021.3631534545871,852.8923387096773,492.63104838709677,640.6626344086022,10085.23535661176,1603.2413678220087,-2054.0270161290323,14103.745564516128,176452.67358870967,46087.65926561428,462.65255376344084,6239.320830473576,37.64991563715397,33.714045698924735,153235.0179435484,11411.60497311828,2390.3551075268815,1647.0334005376344,10159.016196236558
2018-08-01,5885.598969057424,3416.49939516129,31032.145967741937,838.392876344086,31308.467192862045,15530.376172500572,1092.3612946122169,994.0935483870968,547.1474462365591,642.7083333333333,8110.224668268132,1612.94609929078,-2450.8142473118282,12754.490322580645,172130.25436827957,44408.83434568748,451.2638440860215,6496.462714481811,41.87139098604438,37.76048387096775,146564.24657258063,9641.890188172043,2807.1692204301075,2439.652553763441,13484.459811827957
2018-09-01,6063.531973995272,2187.8243749999997,31301.460000000003,884.0727777777778,28461.8331855792,17805.53719710402,1113.1662012411348,819.0176388888889,702.0795833333334,656.5,7650.54378250591,1780.1693587470447,-3234.8504166666667,12236.94125,174817.0207239953,45579.80086288416,463.8018055555556,7057.499361702127,48.56115395981087,44.69400856973995,145892.869178487,8130.306948877069,2794.995277777778,4091.279258274232,16711.320898345155
2018-10-01,6535.96662942765,1550.2271505376343,30780.77137096774,869.6569892473118,34330.98757677827,18173.227086130923,886.1013999756299,776.3569892473118,810.1014784946236,664.2268817204301,6646.532668066705,1985.1178146106254,-4070.438575268817,11061.87567204301,181371.2694563601,45303.48487325058,475.8412634408602,6785.538486243323,47.886690129111834,43.589989418897275,149942.43194063142,5518.1981854838705,2826.721370967742,4266.564919354839,21617.80067204301
2018-11-01,6777.703888888889,1533.5938888888888,32974.37611111111,819.09875,39653.51152777777,21077.364583333332,936.8200694444444,993.9368055555556,858.6804166666666,665.2265277777777,8643.818333333335,2062.5109027777776,-3591.635694444444,15054.049305555556,196934.999375,47605.28,483.84236111111113,7142.637638888889,46.19680555555556,42.49708333333333,167157.96652777778,2825.2064583333336,2822.441388888889,4679.461944444444,22272.36416666667
2018-12-01,6731.308657915808,430.086626344086,30248.20241935484,982.5229838709677,39147.53369223289,17502.27294669412,929.4173258407687,715.5426075268817,909.3376344086022,678.2206989247312,9311.815642873484,2122.6070550217346,-3893.746102150538,15444.032930107527,198803.49308653627,52723.25223633036,489.0056451612903,6583.530219057424,44.95052047586365,43.482082189430336,166981.27719486388,2011.211424731183,2947.733064516129,4708.559475806452,25091.589650537633
2019-01-01,6726.179166666667,283.21270161290323,31262.732526881722,902.2795698924732,49969.98944892473,20695.1999327957,1089.5245967741935,1145.8610215053764,1004.1891129032258,685.3256720430107,8634.457123655915,2119.598588709677,-3748.996639784946,16252.872715053763,214819.27331989247,54433.237096774195,524.9954301075269,5687.893279569892,39.53185483870968,36.570094086021506,181161.28293010753,2552.9802419354837,2588.0594086021506,4586.077284946236,26518.92701612903
2019-02-01,6507.918303571429,950.7323660714286,30838.722470238095,1424.4520833333333,41903.03586309524,16301.170461309524,1053.293675595238,688.5083333333333,866.3784226190476,672.4022321428572,9789.388913690476,1893.0335565476191,-3440.5546130952384,16094.046428571428,206418.22477678573,54625.25989583333,525.7964285714286,5703.933705357143,45.93229166666667,39.48452380952381,172042.81607142856,5355.394270833333,2629.1364583333334,4425.70349702381,24594.313839285714
2019-03-01,6445.687836021505,508.55463709677423,25334.789784946235,1272.0870967741935,34428.18790322581,11144.66001344086,979.9819892473118,588.6861559139785,777.0250000000001,675.5799731182796,10462.992204301074,1852.8468413978494,-3637.7364247311825,13915.03951612903,192478.61653225805,50576.905241935485,528.574865591398,5788.945698924731,52.891263440860214,46.49012096774193,151762.45456989246,6998.517137096775,2477.036693548387,5122.452956989247,28595.187701612904
2019-04-01,5947.7162499999995,569.2269444444445,25862.643333333333,1239.8205555555555,33972.87125,10553.076805555555,868.7639583333333,561.72875,717.7831944444445,683.14625,10567.972777777779,1860.895,-3215.8776388888887,13929.65625,178668.9596527778,48357.82236111111,530.5943055555556,5258.895763888889,48.00333333333334,43.619375,145787.79930555556,9192.078819444443,2551.425694444444,3953.803125,19735.274930555555
2019-05-01,6171.084991571198,1561.8119623655916,24428.135618279568,1115.498252688172,33490.05296972303,9154.6419083855,876.0409443864678,395.92379032258066,531.5944892473119,684.002688172043,12980.353322860366,1700.4844629324011,-3141.3307795698925,14403.742204301074,173988.06725919447,45595.780980483156,507.8037634408602,4984.548837534756,46.958635961397185,43.99811195462799,143299.71363584686,9839.546244268051,2613.796370967742,3292.1338209219857,17392.127985462485
2019-06-01,5971.412847222222,2331.042847222222,21470.760972222222,1250.98875,35525.20993055555,8684.918819444445,786.6973611111111,194.69263888888887,372.97194444444443,671.8779166666667,13404.950902777779,1866.6609722222222,-2942.6090277777776,15172.693055555555,170625.84375,42777.90555555556,504.71319444444447,4158.842430555555,50.56125,47.65347222222223,141155.85347222222,11479.952430555557,2046.0004166666665,3279.98875,14714.068402777777
2019-07-01,5941.875134408601,3683.2036962365587,23589.42930107527,1279.3846774193548,41901.51982526882,9321.455846774194,896.5098790322581,196.75940860215056,275.9326612903226,665.0944892473118,10073.754637096774,1683.4960349462365,-2289.842741935484,14212.677150537633,175214.77983870968,44142.86404569892,498.8200268817204,4102.720228494623,44.54543010752688,42.76700268817204,147701.080577957,10968.962768817204,2018.476747311828,2971.0696236559143,13579.354099462367
2019-08-01,6044.883938172044,3643.8194892473116,23159.176747311827,969.3440860215053,36782.36619623656,8299.482594086021,1173.2551747311827,311.5041666666667,385.5810483870968,672.6361559139784,8891.848723118279,1744.3907258064514,-2658.497311827957,11544.34126344086,167945.86485215055,44274.00174731183,491.87002688172043,4388.220833333333,51.503965053763444,45.58353494623656,140167.74845430107,10351.419758064516,2486.2943548387098,3683.5217741935485,13743.17056451613
2019-09-01,5857.5749305555555,2567.620902777778,23396.23222222222,1004.8127777777778,38068.733888888884,8613.715416666666,1102.0825,375.4073611111111,695.2018055555556,677.9340277777777,7737.025833333333,1763.6246527777778,-3242.7013888888887,11674.781388888889,171764.308125,45197.71708333333,503.38527777777773,4654.087777777778,49.56027777777778,44.33833333333334,140517.62916666668,8190.5225,2462.785972222222,4631.922916666666,18424.235624999998
2019-10-01,5986.680309139785,1452.7372311827955,24944.502016129034,940.2204301075269,42426.86014784946,10957.878225806451,983.4736559139785,322.6279569892473,848.8084677419355,673.4282258064517,7778.064516129032,1893.009005376344,-3439.5227150537635,12234.56182795699,179462.8623655914,46056.389717741935,513.7092741935484,4656.052755376344,46.7415994623656,42.95288978494624,148394.39791666664,5368.331586021505,2694.162231182796,5366.85315860215,20333.286693548387
2019-11-01,7250.371041666667,1831.6222222222225,27576.319305555557,1105.0715277777779,43720.19375,14801.554930555556,1008.924375,434.29041666666666,819.8219444444444,675.7572222222223,11187.905416666666,2179.1965972222224,-3754.8416666666667,17446.713333333333,196557.84937500002,47414.49625,519.8897222222222,4605.348055555555,45.294513888888886,41.26493055555556,164464.92041666666,2688.5597916666666,2808.3884722222224,5321.8677777777775,24082.50888888889
2019-12-01,7398.112836021505,1000.900873655914,24105.111424731185,1106.2245967741935,36046.57607526882,12156.8749327957,1026.1343413978495,292.5963709677419,755.5985215053763,647.7239247311828,12112.744623655914,2563.3728494623656,-4665.737231182796,20654.347715053762,194519.13004032258,49764.17836021505,520.1935483870968,4736.535483870968,56.37016129032258,50.948319892473116,156286.31458333333,2393.885685483871,2905.7073924731185,6946.474596774194,28892.458669354837
2020-01-01,7131.79016958362,852.1289650537634,25075.637365591396,1118.4842741935483,43329.532163692515,12840.342566060399,1029.009766071837,221.42876344086022,737.299059139785,692.675806451613,10300.44921070693,2312.386898021048,-3777.4525537634413,18634.154032258066,203635.01075268816,52444.45827756806,526.5434139784946,4772.107153683368,55.528852093342486,51.3690188172043,164186.6830645161,2952.624865591398,2854.8197580645165,7332.586424731183,29163.114045698923
2020-02-01,6600.5981992337165,1736.770474137931,19949.594827586207,1201.385632183908,35717.005249042144,10730.941345785439,1003.3995689655173,184.23606321839083,731.6474137931035,695.7099137931035,11451.969607279694,2202.238740421456,-4322.993678160919,18136.692672413796,200811.6253591954,49249.33963122605,522.1147988505747,4814.479276819923,65.46479885057471,56.64956896551725,150942.4150862069,4896.538649425287,2478.978735632184,8234.446264367816,36743.18031609196
2020-03-01,6864.931518817204,2976.113373655914,18995.219623655914,1197.3326612903227,33219.314180107525,9593.525873655914,810.7005376344086,205.16814516129034,631.2154569892474,703.3372311827957,11878.109475806452,2255.853897849462,-4434.86626344086,18498.081048387096,185582.11102150538,44681.383602150534,520.6008064516129,4528.848588709678,62.72762096774194,53.720362903225805,143046.22002688173,7885.607056451613,2542.3361559139785,6615.904704301075,28034.37802419355
2020-04-01,6520.006111111111,2840.048402777778,15098.739027777778,1111.1254166666665,24974.313888888886,6264.207083333333,842.8611111111111,91.50041666666667,497.0372222222222,687.7851388888888,10667.510347222222,2286.6323611111106,-4977.745555555555,16604.24138888889,155500.9834722222,41032.841527777775,507.4297222222222,4052.940694444444,60.31881944444444,53.24993055555556,120774.96298611112,11581.555277777778,2617.7981944444446,4302.2125,18842.25298611111
2020-05-01,6601.69126344086,3399.342809139785,14418.85255376344,894.6918010752687,25205.295900537632,5900.153830645161,888.6158602150538,95.08145161290322,329.56129032258065,674.2331989247313,12816.490725806452,2033.851814516129,-4131.26559139785,16284.038440860215,153437.2689516129,37720.81202956989,502.8788978494624,4192.96061827957,61.67399193548387,54.56330645161291,119777.80766129032,12555.875739247313,2676.4802419354837,3696.447916666667,17411.23373655914
