Date,Battery,Battery Consumption,Biomass,Cross border electricity trading,Fossil brown coal / lignite,Fossil coal-derived gas,Fossil gas,Fossil hard coal,Fossil oil,Fossil oil shale,Fossil peat,Geothermal,Hydro Run-of-River,Hydro pumped storage,Hydro pumped storage consumption,Hydro water reservoir,Load,Nuclear,Other renewables,Others,Renewable share of generation,Renewable share of load,Residual load,Solar,Waste,Wind offshore,Wind onshore
2023-09-22,,,7574.7,5528.883333333334,21336.774999999998,1532.9208333333333,19661.054166666665,6808.391666666666,570.9666666666666,77.425,56.125,629.0749999999999,17848.25,5457.108333333334,-3613.2374999999997,10212.591666666667,136839.86875,63332.12916666667,427.01666666666665,3403.7312500000003,83.075,67.87708333333333,98100.96041666665,21805.970833333333,2747.066666666667,4301.329166666666,25685.25833333333
2023-09-23,,,7492.516666666666,5291.685416666666,17094.695833333335,1484.9916666666668,13905.045833333335,5389.866666666667,613.74375,79.4875,55.6,640.3458333333333,18917.75,4605.525,-3934.8375,10292.779166666667,119685.19374999999,61611.53333333333,426.23333333333335,2962.1895833333333,73.20833333333333,62.60833333333334,87456.88958333334,25011.370833333334,2785.566666666667,3956.6,17744.325
2023-09-24,,,7400.45,2010.5562499999999,13532.85,1516.675,10505.893617021276,5144.0,587.2702127659575,75.39166666666667,65.39166666666667,643.9583333333334,16920.783333333333,3020.2958333333336,-7556.266666666666,9545.641666666666,112168.94583333335,56939.27916666667,421.0625,3589.7297872340423,86.7127659574468,75.29574468085107,76311.92291666666,29541.579166666666,2789.9208333333336,8519.225,17184.640425531914
2023-09-25,,,7615.716666666667,2323.7854166666666,18185.395833333332,1512.2916666666667,19705.028260869563,7983.430434782608,519.4804347826087,132.30833333333334,93.84166666666665,639.8416666666667,16710.45,5096.508333333333,-4132.316666666667,9789.091666666667,134764.28958333333,61311.1875,417.6041666666667,3824.8065217391304,98.13695652173914,100.48260869565217,96353.23333333334,30592.395833333332,2695.0041666666666,6460.216666666667,20749.297826086957
2023-09-26,,,7920.587500000001,3737.035416666667,21083.741666666665,1497.6916666666666,21741.712499999998,9198.45625,672.9729166666667,132.54999999999998,83.63333333333334,631.2416666666667,16541.6875,5231.041666666667,-3139.5208333333335,12108.5375,137512.42708333334,63905.5375,419.84999999999997,3399.227083333333,84.74791666666667,75.43333333333334,107428.62708333333,30052.1125,2707.016666666667,2385.045833333333,13865.21875
2023-09-27,,,7902.2375,4210.877083333334,19510.704166666666,1386.0666666666666,22894.71777777778,9391.388888888889,816.1933333333333,135.31666666666666,92.00416666666666,639.15,16385.045833333334,4819.858333333334,-3110.5791666666664,12269.116666666667,137974.06666666668,64476.475,430.45,3540.5666666666666,82.69333333333333,75.62888888888888,104778.55208333333,29300.316666666666,2680.6,4078.4041666666667,17606.546666666665
2023-09-28,,,7780.2375,3159.9520833333336,19140.075,1468.7541666666666,21093.943750000002,7729.837500000001,611.7624999999999,133.37916666666666,109.69166666666666,639.6750000000001,15819.454166666668,4714.729166666667,-3925.379166666666,12540.475,137882.65625,64865.916666666664,434.42083333333335,3206.6979166666665,85.83541666666667,76.02291666666666,103074.15000000001,29437.625,2782.804166666667,8747.845833333333,15715.770833333334
2023-09-29,,,7778.995833333333,2916.714583333334,19636.158333333333,1456.1041666666667,20048.7625,7135.95625,582.5208333333334,106.71666666666665,104.3875,639.2458333333333,15960.466666666667,4024.7708333333335,-3480.0125000000003,12106.137499999999,136512.46458333332,65332.17916666667,438.96250000000003,3080.964583333333,71.18958333333333,54.793749999999996,99954.0,25700.458333333332,2766.0333333333333,8698.125,19359.16875
2023-09-30,,,7501.808333333333,3387.3541666666665,16648.162500000002,1422.0666666666666,15686.585416666667,5800.731250000001,496.6958333333334,16.441666666666666,115.85416666666667,639.3583333333333,14535.358333333332,3930.2916666666665,-4226.008333333333,8752.508333333333,120112.16249999999,62976.333333333336,404.9791666666667,2808.839583333333,72.12291666666667,63.81458333333333,86806.875,27167.704166666666,2688.554166666667,4683.925,17379.46875
2023-10-01,,,7213.591666666667,3144.55625,15169.741666666667,1438.2791666666665,12882.114583333334,5206.841666666666,594.6875,16.6375,118.75,642.0333333333333,13579.070833333333,2864.254166666667,-6203.55,9530.0,114905.01914893618,60733.65,376.5333333333333,2772.629166666667,70.32291666666667,52.06808510638297,83180.4829787234,28138.720833333336,2856.929166666667,4514.070833333333,14749.841666666667
2023-10-02,,,7328.391666666666,4971.722916666667,20117.129166666666,1348.2083333333333,21704.997916666667,7303.966666666667,729.6687499999999,56.87916666666666,140.225,634.7375000000001,14140.108333333332,5044.375,-3573.758333333333,13784.862500000001,138700.0804347826,63283.27916666667,383.81666666666666,2886.3854166666665,73.95208333333333,56.04130434782609,107921.09130434784,27982.5625,2799.8583333333336,2486.4874999999997,14283.585416666667
2023-10-03,,,7263.570833333334,1821.6770833333333,11631.995833333334,1132.8374999999999,18234.222916666666,5413.8125,771.1104166666668,18.654166666666665,130.07083333333333,635.5958333333333,14167.141666666668,3192.0916666666667,-5286.666666666667,12639.908333333333,134052.90416666667,65577.68333333333,427.89166666666665,2994.225,84.18541666666667,63.9,86780.14583333333,23174.591666666664,2683.9,10703.116666666667,30333.90625
2023-10-04,,,7372.075,924.0250000000001,14003.516666666668,1111.2916666666667,22136.610416666666,6451.172916666666,638.8541666666666,0.0,118.0625,635.9458333333333,13902.4,4732.1125,-4005.0833333333335,10599.158333333333,145147.4347826087,67068.65000000001,431.44166666666666,3129.9895833333335,82.35208333333334,73.8695652173913,99933.71956521738,24858.604166666668,2713.079166666667,9979.870833333332,25919.3125
2023-10-05,,,7538.408333333333,1997.8229166666667,17854.170833333334,1075.1499999999999,25521.83404255319,6771.972340425532,518.5042553191489,0.0,111.90416666666665,635.7833333333333,13968.554166666667,5075.320833333333,-3508.9083333333333,12782.262499999999,145727.4347826087,67377.35833333334,439.175,3261.46170212766,86.54255319148936,75.37333333333333,108222.76521739131,23375.225000000002,2726.829166666667,7647.8125,20879.57872340426
2023-10-06,,,7484.474999999999,1377.8958333333333,16303.508333333333,1192.425,21373.7375,6288.775000000001,504.39375,0.0,123.2375,636.3874999999999,13795.495833333334,4863.454166666666,-4003.379166666666,11722.516666666665,139023.21875,65076.00833333333,447.9291666666666,3660.9583333333335,82.18541666666667,60.99583333333334,95306.61041666666,24967.229166666668,2740.4166666666665,11091.645833333334,25687.175
2023-10-07,,,7352.420833333334,1573.8916666666667,13047.15,1063.4083333333333,14635.779166666667,5008.145833333333,583.9895833333334,0.0,143.09583333333333,637.4250000000001,12436.720833333333,3255.475,-6141.470833333333,8048.05,122744.67291666666,62336.775,435.0625,3168.3562500000003,69.39999999999999,51.09583333333333,78144.33333333333,22823.191666666666,2800.9500000000003,6732.349999999999,29822.5625
2023-10-08,,,7532.266666666666,3587.460416666667,15944.8375,1089.3458333333333,16776.339583333334,5120.325,695.2395833333334,0.0,147.34166666666667,634.8166666666667,12485.35,3824.4874999999997,-4481.275000000001,10727.5,118376.47021276595,64993.12083333333,428.3875,2382.55625,62.050000000000004,41.387234042553196,89300.17021276595,24235.533333333336,2934.8583333333336,2092.0541666666663,15311.739583333334
2023-10-09,,,7611.595833333333,4272.15,22532.645833333332,1099.625,29596.867391304346,9176.534782608695,709.7326086956522,121.23333333333333,203.13333333333333,635.8249999999999,14134.125,5832.700000000001,-2911.35,15528.391666666668,139549.04791666666,66369.97083333334,433.7625,3159.945652173913,46.95652173913044,30.952173913043477,116448.94791666667,19279.829166666666,2913.625,3941.3125,11989.082608695651
2023-10-10,,,7727.379166666667,1917.1125000000002,22443.733333333334,1119.8374999999999,27384.16595744681,8828.612765957447,673.2553191489362,140.1625,186.4,638.525,13803.904166666667,5428.895833333333,-3258.8375,13501.133333333333,142371.01458333334,67001.5625,439.32916666666665,3451.140425531915,76.79787234042553,64.18936170212766,112283.09583333333,23694.887499999997,2905.3624999999997,7535.708333333333,14780.540425531915
2023-10-11,,,7392.033333333333,904.4416666666666,15525.975,992.9208333333332,22175.483333333334,6762.037499999999,676.0854166666667,5.970833333333334,127.37083333333334,637.0375,13198.441666666666,5154.791666666667,-4977.220833333334,10764.108333333334,141633.9125,65774.52083333333,445.54583333333335,3164.1416666666664,49.1875,35.475,94431.58541666665,24337.120833333334,2860.0166666666664,10723.808333333332,29671.852083333335
2023-10-12,,,7404.083333333333,2173.0187499999997,22681.412500000002,1191.5041666666666,25322.372916666664,9173.441666666668,697.0645833333333,0.004166666666666667,131.375,629.5124999999999,12915.808333333334,5196.075,-2935.179166666667,10417.141666666666,139977.125,65790.70416666666,443.6958333333334,2492.554166666667,41.44166666666667,28.222916666666666,105606.95833333333,19592.19166666667,2909.008333333333,5596.895833333333,21775.614583333332
2023-10-13,,,7312.349999999999,2547.0229166666663,17361.054166666665,1048.7,19204.52608695652,6684.49347826087,620.1891304347827,2.7375000000000003,136.07500000000002,639.975,13473.454166666668,4442.625,-4592.037499999999,12962.966666666667,139053.47291666668,64786.76666666666,436.78749999999997,3302.532608695652,74.51521739130435,57.95434782608696,90638.06458333333,19290.695833333335,2780.9541666666664,10122.158333333333,35174.59565217391
2023-10-14,,,7192.462500000001,5.827083333333377,12358.466666666667,959.0375,13800.554166666667,5075.9375,627.3354166666667,0.0,127.43333333333334,636.6999999999999,11525.266666666668,5017.858333333334,-4989.754166666667,8591.008333333333,122485.17083333334,63250.00833333333,439.2166666666667,3308.30625,67.55624999999999,48.550000000000004,76794.93958333334,18382.708333333332,2821.195833333333,8606.233333333334,32195.756250000002
2023-10-15,,,7184.2375,993.0791666666668,14261.320833333333,968.3416666666667,13053.40625,5107.575,716.7020833333332,2.7416666666666667,137.95,643.5124999999999,11455.1875,3106.1124999999997,-6586.712500000001,8444.741666666667,118571.45,64563.229166666664,440.20416666666665,2740.4208333333336,39.949999999999996,30.28125,75582.63541666667,18946.4875,2879.941666666667,9691.6625,28669.714583333334
2023-10-16,,,7551.208333333333,2899.129166666667,24525.0,942.9875000000001,24465.941666666666,9965.735416666666,723.78125,14.4625,141.38333333333333,646.2166666666667,13003.391666666668,4954.425,-2710.766666666667,12215.483333333332,147545.59782608695,69082.57083333333,440.7375,2983.9208333333336,41.03333333333333,28.38695652173913,113457.94782608695,18266.037500000002,2880.9500000000003,5297.554166666667,20892.604166666668
2023-10-17,,,7765.266666666666,2957.4270833333335,26534.270833333332,1020.35,23869.06888888889,10854.664444444445,678.6977777777778,216.24166666666667,210.875,633.8041666666667,12765.475,4329.974999999999,-3363.225,15754.620833333334,161880.57209302325,69890.87083333333,442.5625,3867.7355555555555,88.03777777777778,72.78095238095237,123564.52558139534,17459.2,2840.054166666667,5632.504166666667,24395.23111111111
2023-10-18,,,7585.191666666667,1808.4833333333333,23455.808333333334,1057.5625,19867.185106382978,7633.804255319149,639.1489361702128,255.8083333333333,190.99166666666667,623.8666666666667,13006.137499999999,4184.770833333333,-6529.341666666667,15245.262499999999,149916.82978723405,69599.28333333334,445.48333333333335,3950.704255319149,86.64468085106382,78.47826086956522,103299.1,16500.158333333333,2782.2708333333335,10418.183333333332,32886.97659574468
2023-10-19,,,7316.041666666667,285.2645833333333,21686.970833333333,996.8958333333334,19927.26170212766,8220.55744680851,666.2063829787235,209.95000000000002,167.025,618.0958333333333,13911.370833333334,5984.741666666666,-4658.204166666667,14996.2125,148273.15833333335,69585.75833333333,439.6958333333334,3134.5085106382976,70.92978723404255,53.257446808510636,101378.21666666667,9173.241666666667,2770.7166666666667,10882.954166666666,37651.25319148936
2023-10-20,,,7518.2375,684.4895833333334,18375.958333333332,1050.5541666666666,15674.785416666666,6916.160416666667,585.475,64.12916666666666,201.59583333333333,636.3125,16335.737500000001,4042.066666666667,-6608.683333333333,14491.583333333334,145877.37916666668,68620.07083333333,429.625,3252.866666666667,84.70208333333333,72.2625,92193.18541666667,10559.004166666668,2717.8125,7868.087500000001,44470.645833333336
