Date,Berlin_HDD,London_HDD,Rome_HDD,Berlin_CDD,London_CDD,Rome_CDD
2022-11-20,19.3,10.8,6.300000000000001,0.0,0.0,0.0
2022-11-21,19.5,12.2,7.4,0.0,0.0,0.0
2022-11-22,18.5,12.2,5.300000000000001,0.0,0.0,0.0
2022-11-23,16.2,9.8,8.1,0.0,0.0,0.0
2022-11-24,17.3,9.0,6.199999999999999,0.0,0.0,0.0
2022-11-25,14.7,9.7,6.6,0.0,0.0,0.0
2022-11-26,11.5,8.3,7.4,0.0,0.0,0.0
2022-11-27,13.1,6.699999999999999,7.6,0.0,0.0,0.0
2022-11-28,14.2,10.6,8.8,0.0,0.0,0.0
2022-11-29,14.2,11.4,8.1,0.0,0.0,0.0
2022-11-30,15.3,11.5,9.3,0.0,0.0,0.0
2022-12-01,18.0,13.2,10.4,0.0,0.0,0.0
2022-12-02,17.4,13.0,8.1,0.0,0.0,0.0
2022-12-03,19.4,12.0,6.199999999999999,0.0,0.0,0.0
2022-12-04,17.3,13.0,5.4,0.0,0.0,0.0
2022-12-05,16.4,11.6,4.1,0.0,0.0,0.0
2022-12-06,16.0,13.4,4.300000000000001,0.0,0.0,0.0
2022-12-07,16.1,17.0,6.300000000000001,0.0,0.0,0.0
2022-12-08,17.0,19.9,5.0,0.0,0.0,0.0
2022-12-09,18.8,20.4,2.6999999999999993,0.0,0.0,0.0
2022-12-10,20.6,20.0,3.5,0.0,0.0,0.0
2022-12-11,20.3,20.5,6.800000000000001,0.0,0.0,0.0
2022-12-12,19.7,18.1,10.9,0.0,0.0,0.0
2022-12-13,20.8,19.7,8.9,0.0,0.0,0.0
2022-12-14,24.1,19.3,7.300000000000001,0.0,0.0,0.0
2022-12-15,25.0,21.0,6.5,0.0,0.0,0.0
2022-12-16,23.3,20.8,3.6999999999999993,0.0,0.0,0.0
2022-12-17,22.0,18.8,5.0,0.0,0.0,0.0
2022-12-18,23.9,16.4,6.9,0.0,0.0,0.0
2022-12-19,18.5,6.300000000000001,10.1,0.0,0.0,0.0
2022-12-20,13.2,8.6,10.3,0.0,0.0,0.0
2022-12-21,12.5,11.0,9.5,0.0,0.0,0.0
2022-12-22,12.6,10.0,6.199999999999999,0.0,0.0,0.0
2022-12-23,13.4,8.6,6.6,0.0,0.0,0.0
2022-12-24,13.2,9.6,4.800000000000001,0.0,0.0,0.0
2022-12-25,11.9,8.2,6.300000000000001,0.0,0.0,0.0
2022-12-26,9.1,11.8,6.4,0.0,0.0,0.0
2022-12-27,14.4,12.0,6.300000000000001,0.0,0.0,0.0
2022-12-28,12.7,7.5,6.5,0.0,0.0,0.0
2022-12-29,9.0,10.1,6.4,0.0,0.0,0.0
2022-12-30,11.3,8.6,4.4,0.0,0.0,0.0
2022-12-31,4.699999999999999,5.9,5.0,0.0,0.0,0.0
2023-01-01,3.9000000000000004,7.6,6.699999999999999,0.0,0.0,0.0
2023-01-02,6.0,12.2,6.9,0.0,0.0,0.0
2023-01-03,12.8,10.2,6.4,0.0,0.0,0.0
2023-01-04,11.5,6.1,7.4,0.0,0.0,0.0
2023-01-05,10.1,7.6,8.8,0.0,0.0,0.0
2023-01-06,11.4,8.5,6.4,0.0,0.0,0.0
2023-01-07,11.2,7.699999999999999,8.1,0.0,0.0,0.0
2023-01-08,11.2,10.7,7.0,0.0,0.0,0.0
2023-01-09,12.4,12.3,4.9,0.0,0.0,0.0
2023-01-10,12.9,9.8,9.6,0.0,0.0,0.0
2023-01-11,11.9,9.3,11.4,0.0,0.0,0.0
2023-01-12,10.2,7.6,10.5,0.0,0.0,0.0
2023-01-13,9.5,10.6,10.1,0.0,0.0,0.0
2023-01-14,10.9,9.1,8.5,0.0,0.0,0.0
2023-01-15,11.0,13.2,7.6,0.0,0.0,0.0
2023-01-16,13.8,15.6,6.4,0.0,0.0,0.0
2023-01-17,15.3,20.3,5.800000000000001,0.0,0.0,0.0
2023-01-18,19.2,18.5,7.699999999999999,0.0,0.0,0.0
2023-01-19,19.2,18.4,10.7,0.0,0.0,0.0
2023-01-20,19.8,16.4,13.6,0.0,0.0,0.0
2023-01-21,17.5,16.8,13.1,0.0,0.0,0.0
2023-01-22,16.9,19.8,13.5,0.0,0.0,0.0
2023-01-23,17.2,19.2,14.0,0.0,0.0,0.0
2023-01-24,18.5,16.2,12.7,0.0,0.0,0.0
2023-01-25,17.4,17.4,11.3,0.0,0.0,0.0
2023-01-26,18.5,13.3,10.7,0.0,0.0,0.0
2023-01-27,17.1,14.0,12.1,0.0,0.0,0.0
2023-01-28,18.6,15.9,12.4,0.0,0.0,0.0
2023-01-29,17.1,13.7,13.2,0.0,0.0,0.0
2023-01-30,14.9,12.0,14.1,0.0,0.0,0.0
2023-01-31,14.5,11.8,11.9,0.0,0.0,0.0
2023-02-01,14.3,11.7,11.2,0.0,0.0,0.0
2023-02-02,14.7,10.3,10.8,0.0,0.0,0.0
2023-02-03,12.9,8.6,10.5,0.0,0.0,0.0
2023-02-04,16.9,10.6,9.7,0.0,0.0,0.0
2023-02-05,21.1,13.0,12.3,0.0,0.0,0.0
2023-02-06,20.8,15.8,14.6,0.0,0.0,0.0
2023-02-07,21.8,16.7,14.7,0.0,0.0,0.0
2023-02-08,21.1,17.5,15.0,0.0,0.0,0.0
2023-02-09,20.0,15.7,14.7,0.0,0.0,0.0
2023-02-10,16.0,15.8,14.0,0.0,0.0,0.0
2023-02-11,12.5,10.1,13.5,0.0,0.0,0.0
2023-02-12,11.5,10.8,12.4,0.0,0.0,0.0
2023-02-13,11.9,12.2,11.3,0.0,0.0,0.0
2023-02-14,14.7,12.9,10.8,0.0,0.0,0.0
2023-02-15,16.8,11.5,10.3,0.0,0.0,0.0
2023-02-16,14.2,8.4,10.2,0.0,0.0,0.0
2023-02-17,9.6,6.4,10.1,0.0,0.0,0.0
2023-02-18,11.5,6.9,9.4,0.0,0.0,0.0
2023-02-19,13.8,9.3,7.4,0.0,0.0,0.0
2023-02-20,11.5,8.8,7.800000000000001,0.0,0.0,0.0
2023-02-21,9.3,9.8,8.0,0.0,0.0,0.0
2023-02-22,11.2,12.1,7.199999999999999,0.0,0.0,0.0
2023-02-23,11.3,12.1,7.6,0.0,0.0,0.0
2023-02-24,14.7,14.1,7.1,0.0,0.0,0.0
2023-02-25,16.2,13.8,4.1,0.0,0.0,0.0
2023-02-26,18.0,13.9,6.5,0.0,0.0,0.0
2023-02-27,17.9,14.2,8.7,0.0,0.0,0.0
2023-02-28,17.7,13.5,8.5,0.0,0.0,0.0
2023-03-01,18.0,12.7,8.7,0.0,0.0,0.0
2023-03-02,18.0,14.0,8.7,0.0,0.0,0.0
2023-03-03,18.1,14.2,9.5,0.0,0.0,0.0
2023-03-04,14.6,13.0,8.7,0.0,0.0,0.0
2023-03-05,16.7,14.8,9.4,0.0,0.0,0.0
2023-03-06,17.0,14.3,7.699999999999999,0.0,0.0,0.0
2023-03-07,16.8,15.0,7.199999999999999,0.0,0.0,0.0
2023-03-08,17.2,16.8,5.300000000000001,0.0,0.0,0.0
2023-03-09,17.1,11.9,3.1999999999999993,0.0,0.0,0.0
2023-03-10,14.9,13.7,4.1,0.0,0.0,0.0
2023-03-11,16.7,15.6,5.0,0.0,0.0,0.0
2023-03-12,16.2,8.2,3.0,0.0,0.0,0.0
2023-03-13,8.0,6.300000000000001,4.5,0.0,0.0,0.0
2023-03-14,8.5,11.6,4.6,0.0,0.0,0.0
2023-03-15,15.4,13.5,6.5,0.0,0.0,0.0
2023-03-16,15.0,7.699999999999999,8.5,0.0,0.0,0.0
2023-03-17,10.9,7.199999999999999,9.1,0.0,0.0,0.0
2023-03-18,7.800000000000001,7.9,7.5,0.0,0.0,0.0
2023-03-19,8.4,9.8,6.1,0.0,0.0,0.0
2023-03-20,9.1,8.3,6.6,0.0,0.0,0.0
2023-03-21,9.3,7.300000000000001,5.9,0.0,0.0,0.0
2023-03-22,6.6,6.699999999999999,5.300000000000001,0.0,0.0,0.0
2023-03-23,6.199999999999999,7.199999999999999,4.6,0.0,0.0,0.0
2023-03-24,6.199999999999999,8.3,5.199999999999999,0.0,0.0,0.0
2023-03-25,9.0,8.0,4.1,0.0,0.0,0.0
2023-03-26,10.1,10.5,5.199999999999999,0.0,0.0,0.0
2023-03-27,14.4,12.7,5.699999999999999,0.0,0.0,0.0
2023-03-28,15.2,11.0,7.9,0.0,0.0,0.0
2023-03-29,12.5,6.6,7.6,0.0,0.0,0.0
2023-03-30,7.300000000000001,5.9,5.300000000000001,0.0,0.0,0.0
2023-03-31,8.3,7.199999999999999,3.9000000000000004,0.0,0.0,0.0
2023-04-01,10.6,8.4,3.5999999999999996,0.0,0.0,0.0
2023-04-02,13.9,10.1,6.199999999999999,0.0,0.0,0.0
2023-04-03,16.3,12.5,5.300000000000001,0.0,0.0,0.0
2023-04-04,16.4,12.3,7.699999999999999,0.0,0.0,0.0
2023-04-05,16.0,11.5,9.0,0.0,0.0,0.0
2023-04-06,14.1,8.6,9.3,0.0,0.0,0.0
2023-04-07,14.8,9.9,8.2,0.0,0.0,0.0
2023-04-08,10.7,10.2,7.4,0.0,0.0,0.0
2023-04-09,11.8,8.7,7.800000000000001,0.0,0.0,0.0
2023-04-10,9.1,7.1,7.199999999999999,0.0,0.0,0.0
2023-04-11,8.7,9.3,7.300000000000001,0.0,0.0,0.0
2023-04-12,10.3,10.4,4.5,0.0,0.0,0.0
2023-04-13,8.8,9.7,4.4,0.0,0.0,0.0
2023-04-14,10.6,10.8,7.699999999999999,0.0,0.0,0.0
2023-04-15,8.6,8.4,6.5,0.0,0.0,0.0
2023-04-16,8.9,8.2,6.199999999999999,0.0,0.0,0.0
2023-04-17,10.5,7.4,4.6,0.0,0.0,0.0
2023-04-18,9.9,9.2,5.1,0.0,0.0,0.0
2023-04-19,11.4,7.800000000000001,5.199999999999999,0.0,0.0,0.0
2023-04-20,8.9,9.2,4.6,0.0,0.0,0.0
2023-04-21,5.1,10.7,3.0999999999999996,0.0,0.0,0.0
2023-04-22,4.199999999999999,10.0,2.8000000000000007,0.0,0.0,0.0
2023-04-23,4.9,7.6,1.8999999999999986,0.0,0.0,0.0
2023-04-24,5.800000000000001,9.9,2.1999999999999993,0.0,0.0,0.0
2023-04-25,9.9,11.6,2.9000000000000004,0.0,0.0,0.0
2023-04-26,11.7,10.1,3.3000000000000007,0.0,0.0,0.0
2023-04-27,11.5,8.7,3.0999999999999996,0.0,0.0,0.0
2023-04-28,8.8,4.800000000000001,3.0,0.0,0.0,0.0
2023-04-29,6.800000000000001,7.1,1.8999999999999986,0.0,0.0,0.0
2023-04-30,9.6,6.699999999999999,1.6000000000000014,0.0,0.0,0.0
2023-05-01,7.6,6.1,2.3000000000000007,0.0,0.0,0.0
2023-05-02,7.4,7.6,1.8999999999999986,0.0,0.0,0.0
2023-05-03,8.3,8.7,2.0999999999999996,0.0,0.0,0.0
2023-05-04,6.9,5.0,1.6999999999999993,0.0,0.0,0.0
2023-05-05,4.6,4.300000000000001,0.8000000000000007,0.0,0.0,0.0
2023-05-06,8.6,5.5,0.3000000000000007,0.0,0.0,0.0
2023-05-07,7.5,3.0,0.1999999999999993,0.0,0.0,0.0
2023-05-08,7.1,5.4,1.6999999999999993,0.0,0.0,0.0
2023-05-09,5.300000000000001,4.1,0.0,0.0,0.0,0.0
2023-05-10,2.8000000000000007,5.300000000000001,1.5,0.0,0.0,0.0
2023-05-11,2.0,5.699999999999999,1.6999999999999993,0.0,0.0,0.0
2023-05-12,1.3000000000000007,7.0,2.0999999999999996,0.0,0.0,0.0
2023-05-13,2.0,6.300000000000001,3.4000000000000004,0.0,0.0,0.0
2023-05-14,2.5,5.5,2.0,0.0,0.0,0.0
2023-05-15,3.4000000000000004,5.9,2.5999999999999996,0.0,0.0,0.0
2023-05-16,5.5,6.9,3.5,0.0,0.0,0.0
2023-05-17,7.699999999999999,6.0,2.4000000000000004,0.0,0.0,0.0
2023-05-18,7.4,5.1,1.5,0.0,0.0,0.0
2023-05-19,4.9,6.0,0.0,0.0,0.0,0.0
2023-05-20,3.3000000000000007,5.1,0.1999999999999993,0.0,0.0,0.0
2023-05-21,0.0,5.0,0.1999999999999993,0.0,0.0,0.0
2023-05-22,0.0,3.9000000000000004,0.0,0.0,0.0,0.0
2023-05-23,1.8000000000000007,5.1,0.0,0.0,0.0,0.0
2023-05-24,5.9,3.5999999999999996,0.0,0.0,0.0,0.0
2023-05-25,3.6999999999999993,4.6,0.0,0.0,0.0,0.0
2023-05-26,4.5,5.5,0.0,0.0,0.0,0.0
2023-05-27,4.199999999999999,5.0,0.0,0.0,0.0,0.0
2023-05-28,1.8000000000000007,4.0,0.0,0.0,0.0,0.0
2023-05-29,1.8999999999999986,5.6,0.0,0.0,0.0,0.0
2023-05-30,2.5,5.300000000000001,0.0,0.0,0.0,0.0
2023-05-31,0.8999999999999986,4.1,0.0,0.0,0.0,0.0
2023-06-01,1.3000000000000007,4.6,0.0,0.0,0.0,0.0
2023-06-02,3.4000000000000004,4.800000000000001,0.0,0.0,0.0,0.0
2023-06-03,4.0,3.4000000000000004,0.0,0.0,0.0,0.0
2023-06-04,1.6999999999999993,3.0999999999999996,0.0,0.0,0.0,0.0
2023-06-05,0.0,4.9,0.0,0.0,0.0,0.0
2023-06-06,0.0,4.800000000000001,0.0,0.0,0.0,0.0
2023-06-07,0.0,3.6999999999999993,0.0,0.10000000000000142,0.0,0.0
2023-06-08,0.0,3.1999999999999993,0.0,0.8000000000000007,0.0,0.0
2023-06-09,0.0,0.3999999999999986,0.0,0.1999999999999993,0.0,0.0
2023-06-10,0.0,0.0,0.0,0.3000000000000007,0.0,0.0
2023-06-11,0.0,0.0,0.0,0.0,0.3000000000000007,0.0
2023-06-12,0.0,0.0,0.0,0.0,0.0,0.1999999999999993
2023-06-13,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-14,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-15,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-16,2.5,0.0,0.0,0.0,0.0,0.0
2023-06-17,1.5,0.0,0.0,0.0,0.0,0.0
2023-06-18,0.0,0.0,0.0,0.0,0.0,0.5
2023-06-19,0.0,0.0,0.0,0.0,0.0,1.3000000000000007
2023-06-20,0.0,0.0,0.0,0.0,0.0,1.6999999999999993
2023-06-21,0.0,0.0,0.0,1.1000000000000014,0.0,2.6000000000000014
2023-06-22,0.0,0.0,0.0,0.8999999999999986,0.0,4.100000000000001
2023-06-23,0.0,0.0,0.0,0.0,0.0,2.8999999999999986
2023-06-24,0.0,0.0,0.0,0.0,0.0,2.5
2023-06-25,0.0,0.0,0.0,0.0,0.3999999999999986,2.8999999999999986
2023-06-26,0.0,0.0,0.0,0.3000000000000007,0.0,3.0
2023-06-27,0.6999999999999993,0.0,0.0,0.0,0.0,3.3000000000000007
2023-06-28,0.3999999999999986,0.0,0.0,0.0,0.0,3.1999999999999993
2023-06-29,0.0,0.0,0.0,0.0,0.0,2.8999999999999986
2023-06-30,0.0,1.6999999999999993,0.0,0.0,0.0,2.1999999999999993
2023-07-01,0.0,0.0,0.0,0.0,0.0,0.8000000000000007
2023-07-02,0.0,1.5,0.0,0.0,0.0,1.6000000000000014
2023-07-03,0.10000000000000142,2.3000000000000007,0.0,0.0,0.0,1.8999999999999986
2023-07-04,0.0,2.9000000000000004,0.0,0.0,0.0,2.0
2023-07-05,0.0,2.5999999999999996,0.0,0.0,0.0,2.8000000000000007
2023-07-06,0.0,1.8000000000000007,0.0,0.0,0.0,3.1999999999999993
2023-07-07,0.0,0.0,0.0,0.0,0.0,4.300000000000001
2023-07-08,0.0,0.0,0.0,1.1999999999999993,0.0,5.800000000000001
2023-07-09,0.0,0.0,0.0,2.8999999999999986,0.0,7.100000000000001
2023-07-10,0.0,0.0,0.0,2.0,0.0,7.5
2023-07-11,0.0,0.0,0.0,1.3999999999999986,0.0,7.399999999999999
2023-07-12,0.0,0.5,0.0,2.6999999999999993,0.0,7.100000000000001
2023-07-13,0.0,0.5,0.0,0.0,0.0,7.600000000000001
2023-07-14,0.0,1.1999999999999993,0.0,0.0,0.0,5.800000000000001
2023-07-15,0.0,1.0,0.0,4.5,0.0,6.0
2023-07-16,0.0,1.0,0.0,2.3000000000000007,0.0,6.800000000000001
2023-07-17,0.0,1.1999999999999993,0.0,0.0,0.0,7.800000000000001
2023-07-18,0.0,0.8999999999999986,0.0,0.0,0.0,8.8
2023-07-19,0.0,0.10000000000000142,0.0,0.0,0.0,8.600000000000001
2023-07-20,0.1999999999999993,0.6999999999999993,0.0,0.0,0.0,7.600000000000001
2023-07-21,1.0,1.6000000000000014,0.0,0.0,0.0,8.5
2023-07-22,0.5,2.5999999999999996,0.0,0.0,0.0,7.699999999999999
2023-07-23,0.0,0.0,0.0,0.0,0.0,7.399999999999999
2023-07-24,0.0,2.3000000000000007,0.0,0.0,0.0,9.5
2023-07-25,0.0,2.4000000000000004,0.0,0.0,0.0,8.899999999999999
2023-07-26,1.6999999999999993,2.3000000000000007,0.0,0.0,0.0,4.699999999999999
2023-07-27,1.8999999999999986,0.0,0.0,0.0,0.0,3.5
2023-07-28,0.0,0.0,0.0,0.0,0.0,3.0
2023-07-29,0.0,0.0,0.0,0.0,0.0,3.6999999999999993
2023-07-30,0.0,1.1000000000000014,0.0,0.0,0.0,4.800000000000001
2023-07-31,0.6999999999999993,0.0,0.0,0.0,0.0,5.600000000000001
2023-08-01,0.0,0.5,0.0,0.0,0.0,4.300000000000001
2023-08-02,0.0,0.8000000000000007,0.0,0.0,0.0,4.899999999999999
2023-08-03,0.0,1.1000000000000014,0.0,0.0,0.0,5.300000000000001
2023-08-04,0.0,1.5,0.0,0.0,0.0,2.6999999999999993
2023-08-05,0.3000000000000007,2.8000000000000007,0.0,0.0,0.0,0.0
2023-08-06,2.0,3.1999999999999993,0.0,0.0,0.0,1.1999999999999993
2023-08-07,2.0999999999999996,2.5,0.0,0.0,0.0,0.8999999999999986
2023-08-08,2.5,3.1999999999999993,0.0,0.0,0.0,0.8000000000000007
2023-08-09,2.5,0.5,0.0,0.0,0.0,0.3999999999999986
2023-08-10,2.0999999999999996,0.0,0.0,0.0,0.0,1.6000000000000014
2023-08-11,0.0,0.0,0.0,0.0,0.0,3.1999999999999993
2023-08-12,0.0,0.3000000000000007,0.0,0.0,0.0,3.3000000000000007
2023-08-13,0.0,0.0,0.0,0.0,0.0,3.3999999999999986
2023-08-14,0.0,0.0,0.0,0.6999999999999993,0.0,3.6000000000000014
2023-08-15,0.0,0.10000000000000142,0.0,2.1999999999999993,0.0,3.1000000000000014
2023-08-16,0.0,0.0,0.0,0.6000000000000014,0.0,4.399999999999999
2023-08-17,0.0,0.0,0.0,0.0,0.0,5.399999999999999
2023-08-18,0.0,0.0,0.0,1.1000000000000014,0.0,5.5
2023-08-19,0.0,0.0,0.0,2.6999999999999993,0.0,7.300000000000001
2023-08-20,0.0,0.0,0.0,2.3000000000000007,0.0,7.100000000000001
2023-08-21,0.0,0.0,0.0,0.8000000000000007,0.0,7.699999999999999
2023-08-22,0.0,0.0,0.0,0.0,0.0,8.0
2023-08-23,0.0,0.0,0.0,0.0,0.0,7.699999999999999
2023-08-24,0.0,0.0,0.0,0.3000000000000007,0.0,7.899999999999999
2023-08-25,0.0,1.1999999999999993,0.0,1.5,0.0,7.399999999999999
2023-08-26,0.0,2.8000000000000007,0.0,0.0,0.0,6.5
2023-08-27,0.6999999999999993,2.9000000000000004,0.0,0.0,0.0,6.600000000000001
2023-08-28,1.3999999999999986,2.4000000000000004,0.0,0.0,0.0,2.1999999999999993
2023-08-29,2.8000000000000007,2.5,0.0,0.0,0.0,0.0
2023-08-30,1.8000000000000007,2.3000000000000007,0.0,0.0,0.0,0.0
2023-08-31,2.9000000000000004,3.9000000000000004,0.0,0.0,0.0,0.0
2023-09-01,2.3000000000000007,0.3999999999999986,0.0,0.0,0.0,0.0
2023-09-02,1.1999999999999993,0.0,0.0,0.0,0.0,0.8999999999999986
2023-09-03,1.1000000000000014,0.0,0.0,0.0,0.0,2.3000000000000007
2023-09-04,0.1999999999999993,0.0,0.0,0.0,0.0,2.6000000000000014
2023-09-05,0.0,0.0,0.0,0.0,0.0,1.8000000000000007
2023-09-06,0.0,0.0,0.0,0.0,0.0,1.5
2023-09-07,0.0,0.0,0.0,0.0,0.8000000000000007,2.8000000000000007
2023-09-08,0.0,0.0,0.0,0.0,1.3000000000000007,2.8000000000000007
2023-09-09,0.0,0.0,0.0,0.3000000000000007,2.1999999999999993,3.0
2023-09-10,0.0,0.0,0.0,0.0,1.1000000000000014,3.1999999999999993
2023-09-11,0.0,0.0,0.0,0.6999999999999993,0.0,2.6999999999999993
2023-09-12,0.0,0.0,0.0,0.1999999999999993,0.0,1.1999999999999993
2023-09-13,0.0,1.8000000000000007,0.0,0.0,0.0,1.1999999999999993
2023-09-14,1.6000000000000014,0.8999999999999986,0.0,0.0,0.0,1.5
2023-09-15,1.1000000000000014,0.6000000000000014,0.0,0.0,0.0,1.8999999999999986
2023-09-16,0.0,0.0,0.0,0.0,0.0,1.6999999999999993
2023-09-17,0.0,0.0,0.0,0.0,0.0,2.6000000000000014
2023-09-18,0.0,1.0,0.0,0.0,0.0,3.3000000000000007
2023-09-19,0.0,1.3999999999999986,0.0,0.0,0.0,3.0
2023-09-20,0.0,0.10000000000000142,0.0,0.0,0.0,1.3000000000000007
2023-09-21,0.0,4.0,0.0,0.0,0.0,1.6999999999999993
2023-09-22,0.3999999999999986,5.5,0.0,0.0,0.0,2.3000000000000007
2023-09-23,2.9000000000000004,5.300000000000001,0.0,0.0,0.0,0.0
2023-09-24,3.5999999999999996,1.1999999999999993,0.0,0.0,0.0,0.0
2023-09-25,2.9000000000000004,0.0,0.0,0.0,0.0,0.0
2023-09-26,0.3000000000000007,0.8000000000000007,0.0,0.0,0.0,0.0
2023-09-27,0.0,0.6999999999999993,0.0,0.0,0.0,0.0
2023-09-28,0.0,1.3999999999999986,0.0,0.0,0.0,0.0
2023-09-29,0.0,1.0,0.0,0.0,0.0,0.0
2023-09-30,2.3000000000000007,3.4000000000000004,0.0,0.0,0.0,0.0
2023-10-01,2.0,0.0,0.0,0.0,0.0,0.0
2023-10-02,0.0,0.3999999999999986,0.0,0.0,0.0,0.0
2023-10-03,0.0,3.0999999999999996,0.0,0.0,0.0,0.0
2023-10-04,3.6999999999999993,4.199999999999999,0.0,0.0,0.0,0.0
2023-10-05,4.1,3.3000000000000007,0.0,0.0,0.0,0.0
2023-10-06,3.6999999999999993,1.5,0.0,0.0,0.0,0.0
2023-10-07,2.0,0.3999999999999986,0.0,0.0,0.0,0.0
2023-10-08,5.800000000000001,1.1999999999999993,0.0,0.0,0.0,0.0
2023-10-09,7.5,1.3000000000000007,0.0,0.0,0.0,0.6000000000000014
2023-10-10,4.199999999999999,1.5,0.0,0.0,0.0,0.0
2023-10-11,0.0,0.8000000000000007,0.0,0.0,0.0,0.0
2023-10-12,2.5999999999999996,3.0,0.0,0.0,0.0,0.0
2023-10-13,1.3999999999999986,0.8999999999999986,0.0,0.0,0.0,0.0
2023-10-14,2.9000000000000004,8.2,0.0,0.0,0.0,0.0
2023-10-15,9.4,11.1,0.0,0.0,0.0,0.1999999999999993
2023-10-16,11.0,10.4,0.1999999999999993,0.0,0.0,0.0
2023-10-17,11.7,6.4,0.0,0.0,0.0,0.0
2023-10-18,12.3,5.199999999999999,0.0,0.0,0.0,0.0
2023-10-19,10.9,2.3000000000000007,0.0,0.0,0.0,0.6000000000000014
2023-10-20,11.9,3.8000000000000007,0.0,0.0,0.0,1.6999999999999993
2023-10-21,7.4,5.199999999999999,0.0,0.0,0.0,0.0
2023-10-22,5.699999999999999,8.0,0.0,0.0,0.0,0.0
2023-10-23,6.800000000000001,7.1,0.0,0.0,0.0,0.0
2023-10-24,6.5,7.800000000000001,0.0,0.0,0.0,0.0
2023-10-25,7.300000000000001,7.699999999999999,0.0,0.0,0.0,0.0
2023-10-26,8.1,6.800000000000001,0.0,0.0,0.0,0.0
2023-10-27,8.6,8.0,0.0,0.0,0.0,0.0
2023-10-28,8.3,6.300000000000001,0.0,0.0,0.0,0.0
2023-10-29,6.1,7.199999999999999,0.0,0.0,0.0,0.0
2023-10-30,5.199999999999999,7.1,0.0,0.0,0.0,0.0
2023-10-31,6.6,8.2,0.0,0.0,0.0,0.0
2023-11-01,8.0,6.0,2.5,0.0,0.0,0.0
2023-11-02,6.800000000000001,7.699999999999999,0.3999999999999986,0.0,0.0,0.0
2023-11-03,8.4,8.6,1.3999999999999986,0.0,0.0,0.0
2023-11-04,9.2,9.4,3.5999999999999996,0.0,0.0,0.0
2023-11-05,8.3,9.0,0.0,0.0,0.0,0.0
2023-11-06,7.6,9.1,1.0,0.0,0.0,0.0
2023-11-07,8.9,10.2,2.5999999999999996,0.0,0.0,0.0
2023-11-08,10.2,8.6,4.800000000000001,0.0,0.0,0.0
2023-11-09,9.1,10.0,5.800000000000001,0.0,0.0,0.0
2023-11-10,9.8,11.5,4.0,0.0,0.0,0.0
2023-11-11,12.5,12.7,4.800000000000001,0.0,0.0,0.0
2023-11-12,12.5,11.2,4.6,0.0,0.0,0.0
2023-11-13,12.8,5.9,4.699999999999999,0.0,0.0,0.0
2023-11-14,7.4,7.6,0.3000000000000007,0.0,0.0,0.0
2023-11-15,10.2,9.4,0.0,0.0,0.0,0.0
2023-11-16,11.6,12.3,3.6999999999999993,0.0,0.0,0.0
2023-11-17,14.2,11.9,1.5,0.0,0.0,0.0
2023-11-18,14.1,5.9,6.800000000000001,0.0,0.0,0.0
2023-11-19,10.8,6.1,6.0,0.0,0.0,0.0
2023-11-20,8.8,8.1,2.3000000000000007,0.0,0.0,0.0
2023-11-21,14.1,8.6,2.1999999999999993,0.0,0.0,0.0
2023-11-22,19.2,11.2,5.300000000000001,0.0,0.0,0.0
2023-11-23,10.8,7.6,4.9,0.0,0.0,0.0
2023-11-24,14.0,11.1,5.9,0.0,0.0,0.0
2023-11-25,17.0,16.4,8.3,0.0,0.0,0.0
2023-11-26,19.5,14.6,12.1,0.0,0.0,0.0
2023-11-27,18.3,10.2,9.2,0.0,0.0,0.0
2023-11-28,19.5,14.2,5.4,0.0,0.0,0.0
2023-11-29,19.2,16.7,9.0,0.0,0.0,0.0
2023-11-30,22.2,17.9,3.5999999999999996,0.0,0.0,0.0
2023-12-01,23.8,18.1,0.6999999999999993,0.0,0.0,0.0
2023-12-02,21.5,20.5,2.9000000000000004,0.0,0.0,0.0
2023-12-03,20.9,13.7,7.300000000000001,0.0,0.0,0.0
2023-12-04,21.0,11.6,10.0,0.0,0.0,0.0
2023-12-05,19.7,12.7,7.5,0.0,0.0,0.0
2023-12-06,18.0,15.6,10.4,0.0,0.0,0.0
2023-12-07,17.9,11.7,12.4,0.0,0.0,0.0
2023-12-08,17.7,10.1,12.0,0.0,0.0,0.0
2023-12-09,16.0,8.4,9.6,0.0,0.0,0.0
2023-12-10,13.4,8.8,5.699999999999999,0.0,0.0,0.0
2023-12-11,11.1,9.6,7.0,0.0,0.0,0.0
2023-12-12,12.5,8.8,3.0,0.0,0.0,0.0
2023-12-13,13.9,10.9,2.3000000000000007,0.0,0.0,0.0
2023-12-14,15.2,13.4,5.699999999999999,0.0,0.0,0.0
2023-12-15,15.4,13.0,8.1,0.0,0.0,0.0
2023-12-16,11.4,9.4,9.1,0.0,0.0,0.0
2023-12-17,10.1,9.0,11.9,0.0,0.0,0.0
2023-12-18,11.8,8.2,12.5,0.0,0.0,0.0
2023-12-19,11.2,7.9,10.7,0.0,0.0,0.0
2023-12-20,12.6,10.4,10.6,0.0,0.0,0.0
2023-12-21,11.3,6.9,9.8,0.0,0.0,0.0
2023-12-22,15.0,8.1,7.300000000000001,0.0,0.0,0.0
