Date,DE_price(EUR/MWh),IT_price(EUR/MWh)
2022-02-02,145.28083333333333,200.55958333333334
2022-02-03,192.79666666666665,212.76583333333335
2022-02-04,130.71208333333334,217.5895833333333
2022-02-05,85.20291666666667,212.88750000000002
2022-02-06,53.1875,204.34916666666666
2022-02-07,88.9225,189.96041666666667
2022-02-08,137.52124999999998,198.17999999999998
2022-02-09,169.44916666666666,217.51791666666668
2022-02-10,191.9675,212.59333333333333
2022-02-11,185.24291666666667,216.5220833333333
2022-02-12,138.55708333333334,191.53416666666666
2022-02-13,81.84791666666666,196.52083333333334
2022-02-14,104.97874999999999,202.61083333333332
2022-02-15,154.25416666666666,207.33291666666665
2022-02-16,114.17958333333333,221.25833333333333
2022-02-17,70.86749999999999,182.25625
2022-02-18,117.72208333333333,201.30291666666668
2022-02-19,40.892916666666665,177.48749999999998
2022-02-20,63.37916666666666,182.02541666666664
2022-02-21,78.71875,164.8225
2022-02-22,122.90125,183.16333333333333
2022-02-23,131.47541666666666,186.05791666666667
2022-02-24,122.54208333333334,220.56916666666666
2022-02-25,122.26208333333334,285.89916666666664
2022-02-26,227.33249999999998,246.66083333333333
2022-02-27,181.6475,202.69375
2022-02-28,206.87041666666667,225.7541666666667
2022-03-01,245.89583333333334,259.40749999999997
2022-03-02,282.1145833333333,257.4558333333333
2022-03-03,339.02916666666664,363.5408333333333
2022-03-04,359.3108333333333,382.17083333333335
2022-03-05,345.51666666666665,362.9395833333333
2022-03-06,340.25416666666666,374.3854166666667
2022-03-07,413.37041666666664,444.69666666666666
2022-03-08,486.49083333333334,537.3108333333333
2022-03-09,442.9183333333333,387.57916666666665
2022-03-10,268.27375,352.21958333333333
2022-03-11,79.60458333333334,369.71875
2022-03-12,128.04875,281.10583333333335
2022-03-13,117.00625000000001,306.71250000000003
2022-03-14,283.2325,322.07916666666665
2022-03-15,300.7245833333333,286.47875
2022-03-16,241.29083333333332,271.39166666666665
2022-03-17,227.31625,242.77625
2022-03-18,228.635,245.09666666666666
2022-03-19,126.25916666666666,248.69958333333332
2022-03-20,50.298750000000005,227.16708333333335
2022-03-21,210.28875000000002,236.29708333333335
2022-03-22,236.17125,238.2675
2022-03-23,236.43458333333334,231.50249999999997
2022-03-24,240.05958333333334,238.25958333333332
2022-03-25,243.27374999999998,267.4270833333333
2022-03-26,189.51250000000002,233.99166666666667
2022-03-27,198.61249999999998,206.07833333333335
2022-03-28,222.90291666666667,247.81916666666666
2022-03-29,251.92958333333334,239.43541666666667
2022-03-30,268.65291666666667,268.76375
2022-03-31,201.12375,238.04791666666665
2022-04-01,161.20000000000002,279.1404166666667
2022-04-02,172.86749999999998,214.34041666666667
2022-04-03,165.31458333333333,271.47375
2022-04-04,68.78875000000001,345.7920833333333
2022-04-05,191.33,277.20208333333335
2022-04-06,116.66291666666666,270.61333333333334
2022-04-07,68.41541666666667,228.83041666666668
2022-04-08,130.31833333333333,245.51291666666668
2022-04-09,54.29416666666666,229.59375
2022-04-10,85.91416666666667,167.07041666666666
2022-04-11,224.21124999999998,238.7975
2022-04-12,182.33708333333334,265.0758333333333
2022-04-13,227.21,245.59541666666667
2022-04-14,226.59541666666667,243.47916666666666
2022-04-15,191.34666666666666,242.63458333333332
2022-04-16,146.1175,192.05375
2022-04-17,103.68458333333332,171.92666666666665
2022-04-18,129.44291666666666,164.39708333333334
2022-04-19,212.27833333333334,232.72041666666667
2022-04-20,202.74625,241.09291666666664
2022-04-21,199.77666666666667,243.73875
2022-04-22,167.14958333333334,234.5666666666667
2022-04-23,91.09041666666667,255.58833333333334
2022-04-24,115.8275,201.86916666666664
2022-04-25,225.49833333333333,253.63041666666666
2022-04-26,237.93499999999997,251.2854166666667
2022-04-27,222.7025,240.55124999999998
2022-04-28,229.845,240.27583333333334
2022-04-29,227.38625000000002,237.93583333333333
2022-04-30,201.7675,211.33333333333334
2022-05-01,194.7675,206.92875
2022-05-02,217.36666666666667,227.50166666666667
2022-05-03,219.79833333333332,245.3425
