Date,JKM(USD/mmbtu),HH(USD/mmbtu),TTF(USD/mmbtu),USD-EUR_FX,VIX,EU+UK Fossil gas,EU+UK Fossil oil,EU+UK Coal,EU+UK Hydro_gen,EU+UK Nuclear,EU+UK Others,EU+UK Residual load,EU+UK Production(bcm),EU+UK Electricity(bcm),EU+UK Total(bcm),EU+UK Non_power(bcm),EU+UK Stock_change(bcm),EU+UK Distribution_loss(bcm),EU+UK Total_adj(bcm),EU+UK Net_piped(bcm),EU+UK LNG_sendout(bcm),EU+UK Net_supply,EU+UK_av_storage(bcm),EU+UK Calc_storage_change,EU+UK Act_storage_change,EU+UK Diff_storage_changes,Norway_gas_prod,Norway_supply_red,Norway_planned_outage,Norway_unplanned_outage,Europe_HDD,Europe_CDD,EU_wind_speed,US_GWDD,NE_Asia_GWDD,EU_solar,Nordic_precip,Atlantic_ACE,Gulf_storm_days,EU_wind_speed_anomaly,US_GWDD_anomaly,NE_Asia_GWDD_anomaly,EU_solar_anomaly,Nordic_precip_anomaly,Atlantic_ACE_anomaly,Global LNG nameplate capacity,Global LNG capacity offline,CH+JP+KR LNG imports,EU+UK LNG imports,EG LNG imports,IN LNG imports,QA+AU+US LNG exports,ID+MY+BN LNG exports,NG LNG exports
2021-04-01,7.8012857891264415,2.685095242091588,7.156228344299659,1.1959596980701794,17.416190556117467,39814.190625,1171.4104166666666,32039.58604166667,26244.23243055556,42490.701250000006,15065.056250000001,142305.92055555558,6.854213,9.891577,43.182314,33.290737,0.102145,0.389569,43.662382586334395,26.79788186179048,8.458123809523808,41.720649671314284,32.66688571428571,-1.9417329150201112,-0.43472380952380973,1.5070091054963015,309.4,28.9,85.3,18.1,856.2,0.0,7.543,12.487,4.425,17.085,96.88,0.0,0,-0.448,-0.362,-0.005,-0.755,16.602,-0.081,457.38,29.6,19990.0,11149.837000000001,0,2655.0,28692.0,4849.319999999999,2090
2021-05-01,9.624849987030029,2.959499990940094,8.900466148179513,1.2140247992106847,19.7604998588562,29587.23700097232,1193.620171299474,25643.273817490277,30416.909707446808,40196.6070707504,14910.773625886526,131093.38884408603,6.708629,6.943724,32.696104,25.75238,8.240449,0.382403,33.05324602362743,27.463236908239708,7.3824,41.17186290823971,32.2321619047619,8.11861688461228,8.401914285714291,0.2832974011020113,280.3,58.1,185.7,22.2,446.8,0.0,7.168,8.11,3.403,20.073,53.33,0.81,0,-0.223,0.145,0.145,-1.049,-25.172,-0.019,457.38,32.9,20748.0,9760.4,0,2586.998,28409.0,4502.939999999999,2091
2021-06-01,11.583363576368852,3.2724090814590454,10.30148031605863,1.2059588649056174,16.956818147139117,40223.79433712121,2077.388207070707,34856.14094065657,37434.94483585859,59438.844936868685,16871.580776515155,191637.53953282823,5.221569,7.709560999999999,25.589171999999998,17.879611,10.613544,0.313123,25.88245340151603,25.360120605334664,5.849685714285715,36.11825231962038,40.63407619047619,10.23579891810435,10.549647619047612,0.3138487009432609,261.6,76.7,243.7,31.0,53.3,83.1,6.074,9.46,5.668,23.109,101.97,2.808,1,-0.864,0.654,-0.214,-0.143,-0.186,-0.143,457.38,29.6,19493.0,7641.453,0,2391.0,26010.0,4077.9,2327
2021-07-01,13.772047678629557,3.815047650110154,12.48223095199557,1.182492516257546,17.60333351861863,44385.91975806451,2813.0798387096775,41490.32822580645,39292.48521505376,76206.85725806453,18453.15443548387,232223.36868279573,6.148740999999999,8.173345000000001,25.271940999999998,17.098595999999997,9.333241,0.317224,25.559831790447127,26.123097805378475,5.167980952380953,37.12259575775942,51.183723809523805,11.562763967312293,9.925466666666665,-1.6372973006456277,310.3,28.0,55.1,45.1,26.999999999999996,148.0,6.118,10.895,8.724,21.968,106.14,11.018,3,-0.976,-1.295,-0.136,-1.247,-28.758,0.816,457.38,29.6,21617.0,5470.3,0,2528.0,28703.0,4315.259999999998,2365
2021-08-01,16.35727275501598,4.031454519792036,15.42546042307788,1.1770902872085571,17.47772723978216,36094.37432795699,2558.0543010752685,41789.963440860214,35907.304973118284,77162.74408602151,19077.76935483871,218874.53911290324,6.760222000000001,6.832065,23.607653,16.775587999999996,11.17663,0.29214,23.874150271084197,26.0624030638719,4.510390476190476,37.04087554006237,61.10919047619047,13.166725268978176,11.167200000000001,-1.999525268978175,307.8,30.5,54.6,54.6,77.0,135.1,7.372,11.616,8.197,18.752,116.01,36.445,11,0.225,0.426,-0.88,-1.365,-25.432,14.834,457.38,29.6,22347.0,5569.447,0,2871.001,28933.0,4879.6799999999985,2204
2021-09-01,23.35090446472168,5.114857128688267,23.03932809713421,1.177783836017955,19.8247617994036,47261.60305555556,2502.99375,51939.044583333336,28749.051527777774,78503.85125,19234.991666666665,234092.575,6.509753,8.308396,26.982625,18.674229,7.498411,0.29948,27.2888264702592,24.81851823735286,4.854438095238095,35.88322933259095,72.27639047619047,8.594402862331751,7.405085714285718,-1.1893171480460332,301.1,37.2,127.4,5.7,119.5,31.2,6.951,7.03,5.049,14.863,113.52,75.995,5,-0.741,-0.702,-0.426,-0.156,-17.26,2.0,457.38,29.6,21465.0,5789.5,0,2580.9963,28493.0,3590.7599999999998,2389
2021-10-01,33.22495278858003,5.570619015466599,31.0500417005762,1.1600631021317982,17.869047573634557,44581.79112903225,2556.5868279569886,50261.62607526882,25989.905779569894,79618.85174731183,19963.56586021505,225761.4134408602,6.87265,8.009134,35.615608,27.606474,2.915572,0.362519,36.021685629719634,26.883219953195145,5.734733333333334,39.128084286528484,79.68147619047619,3.1063986568088495,2.3258285714285734,-0.7805700853802762,344.6,0.0,0.0,0.0,478.4,0.3999999999999986,9.861,7.157,4.931,9.857,197.75,21.92,0,0.785,-2.112,0.987,0.561,64.865,-13.428,457.38,29.6,19847.0,8151.308999999999,0,2701.999,29266.0,4051.6800000000003,2131
2021-11-01,33.63390513828823,5.120238099779401,27.448248526709737,1.1417291489514438,18.500476246788388,67842.55708333333,2741.349444444444,57352.64319444445,29246.160277777777,81383.77166666667,21165.37027777778,264321.975,7.246996000000001,11.351125,49.78903699999999,38.437912,-10.66967,0.372236,50.35314991474895,26.134011017446475,7.028685714285714,40.03745673173219,82.00730476190476,-10.315693183016755,-10.52205714285715,-0.20636395984039524,346.7,0.0,0.0,0.0,817.6,0.0,8.962,18.041,8.17,5.3,131.82,4.398,0,-0.447,0.535,0.171,-0.275,24.053,-5.1,462.38,32.1,21952.0,8793.1,0,2226.0014,28266.0,4600.919999999989,2346
2021-12-01,37.84181811592796,3.863818190314553,38.09338011547406,1.1307190449341484,21.35454550656405,62696.720430107525,2969.7067204301075,57993.38575268817,35697.315322580645,82233.95161290323,22553.868548387098,269192.59139784944,7.515327000000001,11.65741,57.409345,45.751935,-15.211292,0.377259,58.063191694648545,27.42031322962857,7.236228571428571,41.79460980105714,71.48524761904761,-16.268581893591403,-14.301961904761903,1.9666199888294997,355.4,0.0,0.0,0.0,1139.6,0.0,8.847,21.099,13.518,3.944,112.55,0.0,0,-1.252,-3.47,-0.098,-0.167,-32.745,0.0,462.38,33.2,25625.0,9531.780999999999,0,2542.9974,30777.0,5248.14,2621
2022-01-01,28.52974977493286,4.2554499983787535,28.3961126129326,1.1325737578528268,23.18100004196167,63641.383821897936,2903.5417370711725,54617.003018859876,34242.73293010753,85512.56693548388,22299.019911674346,136559.21757817914,8.061725000000001,11.757682,59.427833,47.670151000000004,-16.824099999999998,0.35438400000000003,60.72007657782229,22.749938263114284,8.300006222222223,38.7572854853365,57.18328571428571,-21.962791092485787,-17.632476190476183,4.330314902009604,343.6,6.9,12.7,44.3,1230.0,0.0,10.226,32.946,15.535,5.424,226.66,0.0,0,0.021,3.545,0.333,0.559,83.633,-0.609,463.49,33.2,22845.0,13378.1,0,2407.999,30957.0,4783.07999999999,2733
2022-02-01,25.819210654810856,4.4630000214827685,27.37778307114033,1.1339954912662509,25.74842111687911,41047.90603085929,1905.8563584963463,42613.151010999485,29905.40788690476,81448.66428571429,21260.90433727656,122468.0744254796,6.7780000000000005,8.508938,47.350224,38.841286000000004,-8.889134,0.30780399999999997,48.392841773312696,22.516520714782768,8.45761124014337,37.444327954926145,39.55080952380953,-10.948513818386552,-9.072904761904766,1.8756090564817853,348.6,1.8,22.5,24.9,911.7,0.0,12.922,29.058,15.446,8.36,162.96,0.0,0,2.651,1.811,1.833,0.26,57.389,0.0,465.7,33.2,21016.0,11236.469,0,2506.9971,26851.0,4431.18,2301
2022-03-01,36.960869664731234,4.979304334391719,42.38797318934461,1.1024124985155852,26.968695682028063,43719.52917706504,2201.8501928329324,52157.00033072268,28878.9935483871,73265.84744623657,21404.464065815475,125086.68704221348,7.356,10.204243000000002,46.821690999999994,36.617447999999996,-2.809884,0.33343,47.843341908653095,26.22658912304924,10.427561523809525,43.67672064685876,30.47790476190476,-4.166621261794333,-2.487714285714283,1.6789069760800501,338.6,11.8,33.6,23.2,984.6,0.0,7.36,19.611,8.873,13.39,76.55,0.0,0,-1.624,-0.372,0.042,0.938,-22.879,0.0,466.81,33.2,21407.0,13231.7,0,2613.0018,30139.0,5620.74,2280
2022-04-01,29.222000217437746,6.70460000038147,32.225655785089096,1.0827445018859136,24.37350015640259,20500.3923929041,1092.2454103804566,35207.71846269733,32273.9,65671.04819444445,18190.853075443607,107941.67928862594,7.542,8.197576,35.631615000000004,27.434039000000002,7.304784,0.304183,36.385094589006975,23.683962915636194,10.48872380952381,41.410503725160005,27.990190476190477,5.02540913615303,7.609466666666663,2.5840575305136326,329.2,21.2,46.4,25.4,674.0,0.0,8.241,13.717,4.334,17.433,57.98,0.0,0,0.249,0.867,-0.096,-0.407,-22.298,-0.081,467.92,33.2,17947.0,14305.6,0,2470.9981,29670.0,4703.040000000001,2242
2022-05-01,22.69728606087821,8.163476194654192,29.217470497284268,1.0573223991827532,29.445714587257022,20685.29961808372,1185.209273881575,32533.88783821399,34888.57379032258,57409.54287634409,16777.78648995965,103771.282782801,7.12,7.601119,26.501011,18.899891999999998,14.975095,0.29905000000000004,27.057119070196407,23.533809654910474,10.70327619047619,41.05803584538666,35.59965714285714,14.000916775190255,14.55060000000001,0.5496832248097547,324.5,26.0,72.5,24.6,232.1,23.4,7.342,8.654,3.133,22.873,104.27,0.0,0,-0.049,0.689,-0.125,1.75,25.768,-0.829,469.03,29.6,18861.0,13708.704000000002,0,2534.0042,30990.0,4916.93999999999,2246
2022-06-01,29.72142882574172,7.597904772985549,33.35020833983445,1.057669547471133,28.100000018165225,24471.181041632408,1029.121859851989,36041.09388251191,32887.045694444445,59275.487916666665,16058.740364956999,109173.9959371058,6.401,8.115012,24.030344,15.915332,11.737299,0.29536,24.546330479004432,19.83243009640286,10.046838095238094,35.984908191640955,50.15025714285715,11.438577712636523,11.821533333333328,0.382955620696805,333.5,16.9,70.1,13.9,75.1,146.89999999999998,6.73,9.651,6.039,24.584,125.74,1.635,0,-0.208,0.844,0.156,1.332,23.584,-1.315,471.24,48.2,17960.0,12710.155,0,2451.0025,29564.0,5078.400000000001,2211
2022-07-01,39.35680027008057,7.186950016021728,51.44629512944727,1.0195090543656122,24.86850004196167,26731.02947853815,1022.7211073175358,36327.253079885064,28910.347983870968,58998.69556451613,15672.821345553639,109998.59647386071,6.74,9.109176000000001,24.578202,15.469026000000001,11.828556,0.301591,25.103889167229323,19.363718617109527,11.417066666666667,37.21919428377619,61.97179047619048,12.115305116546867,11.817057142857152,-0.29824797368971545,352.4,0.0,17.4,22.6,22.10000000000001,230.5,7.215,13.295,9.405,24.713,183.64,17.098,0,0.121,1.105,0.544,1.498,48.742,6.896,472.35,51.6,19139.0,12227.218,0,2571.0008,28327.0,5100.48,2152
2022-08-01,53.216000100840695,8.77947819751242,69.92171728633524,1.0127989857093147,22.169565366662063,25906.96277845975,922.5019215573418,38002.16733801527,26156.94005376344,58188.97822580645,15589.886128271915,107497.72702786158,6.417999999999999,8.907813,22.345087,13.437273999999999,12.980949,0.26595100000000005,22.816869628325907,18.83219307929238,9.913685714285714,34.89792779357809,73.78884761904763,12.081058165252184,11.904219047619037,-0.17683911763314697,346.6,3.9,58.9,7.6,5.000000000000007,188.1,5.995,11.618,9.027,21.07,152.07,0.0,0,-1.152,0.428,-0.049,0.953,10.628,-21.61,472.35,53.6,20031.0,11868.707,0,2369.004,28811.0,5603.66,1659
2022-09-01,46.989190419514976,7.757523854573567,58.555619651419335,0.9911662963303652,27.406190418061755,24032.069150413718,1312.9555629432623,38314.27230644208,26104.35527777778,59562.379166666666,16085.56102245863,106786.99807069304,7.133,8.144354,24.99758,16.853226,9.305128,0.317398,25.526134144321787,16.285652265379046,9.745361904761905,32.846616170140955,85.69306666666667,7.320482025819167,8.695114285714297,1.3746322598951295,305.3,45.2,131.7,3.3,225.0,31.6,7.636,8.027,5.554,14.913,86.44,84.81,4,-0.057,0.295,0.079,-0.105,-44.34,10.815,473.85,46.4,20240.0,11929.891,0,2364.9999,28702.0,4988.7,1781
2022-10-01,32.975428444998606,6.084904738834926,39.040409535808,0.9839704036712646,30.005714416503903,29683.23880024968,1521.3501157392961,36071.62984469328,24395.464784946234,58491.97580645161,16426.563992945063,101996.00038404886,6.782,8.536197,27.992187,19.45599,6.673657,0.34126,28.592548317784917,17.92691080389524,10.449390476190477,34.81704128008572,94.38818095238096,6.2244929623008005,6.587647619047615,0.3631546567468149,351.1,0.0,36.0,3.8,303.5,0.0,9.283,9.619,4.406,10.066,144.89,6.378,4,0.207,0.35,0.462,0.77,12.005,-28.97,473.85,50.8,18202.0,13330.248,0,2411.0007,30187.0,5130.83999999999,1727
2022-11-01,28.374142783028734,6.42976188659668,35.59703969199391,1.018546941605481,23.43619065057664,25357.365244643475,1513.7384492259164,40085.839260031324,29236.680138888893,64380.50125,16914.434441013975,113685.7615259131,7.034,8.769363,37.636768000000004,28.867404999999998,-2.308038,0.340168,38.434371539733135,16.5804848665,11.675457142857141,34.94977400935714,100.97582857142858,-3.484597530375993,-2.5453809523809383,0.9392165779950545,346.8,3.6,31.2,11.7,763.4000000000001,0.0,10.111,17.818,6.97,5.634,89.49,12.208,2,0.702,0.312,-1.028,0.06,-18.277,2.71,477.25,50.8,21542.0,14217.5,0,2321.9974,29234.0,4882.4400000000005,1724
2022-12-01,32.33966682070778,5.768047582535517,35.9837276867796,1.0582707036625256,21.784285681588308,28851.49865266404,1646.052977899064,42379.06514218231,34242.18279569893,73041.69838709677,18226.375739660692,124795.33017425456,7.4,10.134486999999998,49.401243,39.266756,-10.018877,0.367425,50.45086280460895,18.434543175350477,11.738123809523808,37.20524198487429,98.43044761904764,-13.245620819734661,-9.389733333333353,3.8558874864013077,362.7,0.0,42.1,10.3,1139.7,0.0,9.191,27.241,15.243,3.696,86.11,0.0,0,-0.908,2.672,1.627,-0.414,-59.185,0.0,477.25,56.4,23181.0,16068.517999999998,0,2266.0031,30217.0,3430.68,1745
2023-01-01,24.341100120544432,3.42279999256134,20.098845219389176,1.0775614109906284,20.20299997329712,22719.891931959053,1377.071488650088,37056.79156537805,38454.492876344084,76789.20685483872,17444.311651317083,118900.98964686968,7.19038,8.722214,49.345121,40.622907,-13.785504000000001,0.364016,49.874669955342256,16.072447085960857,11.101834412698413,34.000645498659274,89.04071428571429,-15.874024456682982,-12.386095238095237,3.4879292185877446,356.5,8.4,39.4,1.5,1137.7,0.0,10.597,24.744,15.405,4.692,145.25,1.62,0,0.393,-4.657,0.203,-0.174,2.223,1.011,477.25,60.4,21793.0,14338.662,0,2265.9969,30728.0,5677.32,1708
2023-02-01,16.874579028079385,2.437473673569529,16.59755770828856,1.071893221139908,20.06210537960655,28194.815881670045,1439.1984334895303,38938.27778801503,32278.606994047623,76974.35089285715,18158.53681600388,122731.06268838652,6.341945,9.15075,44.366179,35.215429,-11.457457,0.29239499999999996,44.84798471766378,14.918246164655239,9.452750336917564,30.4205465015728,76.65461904761905,-14.427438216090977,-11.744171428571434,2.6832667875195426,356.3,8.7,20.8,5.4,1048.8,0.0,8.935,24.752,13.108,8.538,129.71,0.0,0,-1.336,-2.495,-0.504,0.438,24.139,0.0,477.25,53.8,21990.0,12825.073999999999,0,2253.0042,29792.0,4850.699999999989,1708
2023-03-01,13.594695671744969,2.4077826427376787,13.811497463293792,1.0705653999162756,21.644347895746645,21854.36178893176,1223.811946288174,31702.247381578138,33152.054435483864,68812.61102150536,17681.41954333858,122953.5669249675,6.882382999999999,8.409865,41.423981,33.014116,-5.491671999999999,0.29780599999999996,41.86162324195456,17.256079707920954,9.82925561904762,33.66991232696857,64.91044761904762,-8.19171091498599,-5.101580952380949,3.0901299626050402,354.8,10.2,44.6,4.2,912.0,0.0,9.217,20.946,7.274,11.946,92.45,0.0,0,0.232,0.964,-1.558,-0.506,-6.979,0.0,477.25,46.8,21261.0,14521.8,0,2236.9968,31045.0,5245.379999999999,2037
2023-04-01,12.338842141000848,2.197263152975785,13.51005980120812,1.0958702921867371,17.8178946344476,18146.173482221096,793.3319436229392,27452.431512592775,32851.39680555556,65788.64791666667,16904.21400639217,187863.7831767153,6.259836,7.845712000000001,32.45249,24.606778,4.736438,0.328716,32.79381901899427,16.78118539932857,11.94529523809524,34.65760063742381,59.80886666666667,1.8637816184295417,4.748276190476197,2.8844945720466555,342.3,22.7,70.8,8.6,739.1,0.0,7.835,11.39,3.954,17.479,50.09,0.0,0,-0.157,-1.459,-0.476,-0.362,-30.188,-0.081,477.25,38.8,17058.0,15910.797,0,2192.0032,31324.0,4541.57999999999,1906
2023-05-01,10.450863534753973,2.2993181943893437,10.239370846137136,1.0878846593525098,17.64409099925648,15482.70578421596,811.6549257171398,21066.212736105947,38327.19206989248,58266.2376344086,15880.48384252201,172244.13020754396,6.010707,6.126338,24.137658000000002,18.011319999999998,9.399417,0.28927600000000003,24.397487853392043,14.680002554170475,11.997552380952381,32.39898593512285,64.55714285714286,8.001498081730809,9.782514285714285,1.7810162039834765,276.4,88.6,194.1,21.4,331.6,0.0,6.781,6.769,3.283,21.391,83.1,0.0,0,-0.61,-1.196,0.025,0.269,4.598,-0.829,477.25,36.8,19420.0,15438.005000000001,0,2227.9999,29746.0,5282.64,1978
2023-06-01,10.610666638328915,2.4746190366290866,10.320269964648658,1.0838338949463584,13.994285628909156,19405.995911643025,777.7670390070923,21470.91150856974,37467.93791666666,59632.02611111112,14952.693798758864,100406.49075304472,5.778437,6.931515999999999,21.72364,14.792124000000001,8.197756,0.28595800000000005,21.95751819148193,13.378045822138095,11.563561904761901,30.434086726899995,74.33965714285715,8.476568535418064,8.944095238095244,0.4675267026771799,253.1,111.9,254.8,22.6,50.1,37.7,6.579,7.71,6.459,24.615,67.08,7.788,2,-0.359,-1.096,0.576,1.363,-35.076,4.838,477.25,38.3,18255.0,12032.569,0,2221.4343,29427.0,4064.099999999999,1856
2023-07-01,11.439700174331666,2.636550009250641,9.44483943721968,1.1055592128208704,13.943999910354616,21067.224663588528,730.475625246979,21276.109108587592,30124.35295698925,63138.06747311828,15128.357014985131,95820.85602407916,5.918478,7.392863,22.055752,14.662889,9.494058,0.259973,22.296119482590075,16.765090933538097,10.779742857142857,33.20333879068095,83.2837523809524,10.907219308090877,9.463457142857123,-1.4437621652337533,325.0,40.0,124.2,10.5,36.6,194.8,8.238,12.086,9.85,23.354,161.82,6.708,0,1.144,-0.103,0.99,0.139,26.922,-3.494,477.25,38.3,18544.0,11698.030999999999,0,2233.6054,30271.0,4732.019999999989,1552
2023-08-01,12.430434766023057,2.645130426987358,11.19284381199272,1.0914935080901436,15.853912975477137,19888.77926495529,751.8486427963952,23791.08852671511,32089.293817204303,61824.75873655914,15311.6626794187,96166.4815860215,5.535925000000001,7.244569,21.279235999999997,14.034666999999999,8.575141,0.300717,21.508553444924743,16.312762394504762,9.676133333333334,31.2241037278381,92.74720952380952,9.715550282913355,7.922752380952389,-1.7927979019609666,314.1,50.9,146.1,0.8,55.60000000000001,134.6,6.953,11.717,9.502,20.096,210.21,37.47,5,-0.194,0.528,0.426,-0.02,68.768,15.86,477.25,36.8,21053.0,10715.0,0,2219.9986,30400.0,5256.419999999999,1247
2023-09-01,13.919200038909912,2.6956499934196474,11.591126744251554,1.0685271819432576,15.241000032424926,20414.151561258557,772.8820388252255,26759.841648000645,27963.000694444447,64927.61583333334,15113.1794292799,98822.75263888888,5.377390999999999,7.4435150000000005,22.794473,15.350957999999999,3.437669,0.266092,23.041862225925186,12.649435330140097,9.153266666666665,26.914000996806763,100.6699619047619,3.872138770881577,3.2595047619047506,-0.6126340089768263,201.7,163.3,280.5,19.4,49.400000000000006,51.9,7.156,8.103,6.577,16.364,167.18,74.958,0,-0.536,0.371,1.102,1.346,36.4,0.963,481.05,39.0,19468.0,9317.955999999998,0,2220.0008,29444.0,4489.139999999999,1611
2023-10-01,16.30113632028753,3.1491818102923306,14.57781928207573,1.056465744972229,18.887727303938437,19083.437867482982,777.1325437086994,27641.249958293134,29546.05174731183,66288.76666666666,14825.982196339346,99319.53603901668,5.472504,7.058033,27.908099999999997,20.850066999999996,4.302926,0.337747,28.207643247228603,17.04910302314381,10.103933333333334,32.287793356477145,103.92946666666666,4.080150109248542,3.9915333333333507,-0.08861677591519168,329.2,35.8,85.7,16.7,332.3,3.1000000000000014,9.564,9.344,2.91,9.701,120.15,24.108,0,0.489,0.075,-1.034,0.404,-12.735,-11.24,481.05,32.8,18407.0,12349.7,0,2336.7683,29288.0,4991.45999999999,1661
2023-11-01,17.01819047473726,3.0499999956651167,14.47879270368776,1.080629912289706,14.077142897106352,19555.542431133726,964.6565302189331,31513.124120862885,43734.28694444445,69160.63152777778,15732.266085607462,111466.38499518194,5.361508,7.619308,39.727989,32.108681000000004,-4.198969,0.32595999999999997,40.151875038143714,16.820632272352377,11.902561904761905,33.75874217711428,107.921,-6.393132861029436,-5.012228571428608,1.380904289600828,365.0,0.0,39.1,10.1,811.4000000000001,0.0,9.414,18.374,8.672,5.386,80.29,0.0,0,0.005,0.868,0.673,-0.189,-27.477,-9.498,481.05,32.8,22051.0,14309.784,0,2336.7653,30004.0,5564.159999999988,1373
2023-12-01,14.032349872589112,2.5388499975204466,11.495187762109916,1.091428206080482,12.718499994277954,22114.450167988343,1049.8753498533051,30321.910968579625,43589.51908602151,75759.51545698925,16277.720496020745,116165.7212861757,5.7710740000000005,8.548411,46.387896999999995,37.839485999999994,-10.167796000000001,0.40166199999999996,46.88879158235887,18.37473380769619,11.22469523809524,34.968841045791436,102.9087714285714,-11.919950536567434,-9.30653333333332,2.613417203234114,382.2,0.0,12.2,0.0,1006.7,0.0,11.205,21.506,13.688,4.089,122.25,0.0,0,1.106,-3.062,0.072,-0.021,-23.045,0.0,481.05,32.8,27009.0,13642.3,0,2409.6227,33102.0,6327.299999999998,1446
2024-01-01,10.32071422395252,2.714999993642172,9.565056961745514,1.091784093690955,13.395238149733771,25702.090433862515,1184.713127468095,37966.18239247313,44068.04973118279,82258.88991935484,17133.18225508042,124954.80849893736,5.895092,9.7905,54.017605,44.227105,-17.793682,0.33869099999999996,54.55617712466046,17.491619330838095,10.920421968253969,33.96844229909206,93.60223809523808,-20.587734825568397,-17.92605714285712,2.6616776827112787,379.4,0.0,12.2,4.6,1190.4,0.0,11.066,29.871,14.764,5.023,138.47,0.0,0,0.862,0.469,-0.438,0.158,-4.557,-0.609,487.65,27.8,23037.0,13652.624000000002,0,2409.6172,32739.0,5841.54,2005
2024-02-01,8.931599998474121,1.7955000042915343,8.18280458849205,1.0793820846648443,13.944000101089475,20286.04058859703,993.9475814010362,34097.78692528736,40528.81695402299,77370.71063218391,17173.207152060924,111858.78314760052,5.4345859999999995,7.735964,40.288360999999995,32.552397,-7.756708,0.284519,40.68896374570576,16.030137288433334,9.931235879160266,31.1114401675936,75.67618095238096,-9.577523578112164,-8.033761904761917,1.5437616733502466,360.4,5.4,28.1,16.9,818.8,0.0,10.118,23.22,12.882,7.233,130.47,0.0,0,-0.153,-4.027,-0.73,-0.867,24.899,0.0,488.25,27.8,20312.0,12342.104,0,2521.5373,30298.0,5053.559999999998,1703
2024-03-01,8.950799942016602,1.747299998998642,8.560204568245927,1.0874032065981911,13.787499904632568,18505.80169563193,868.9799616792495,32025.29045698925,44999.64166666666,68953.2818548387,17036.22080351015,108133.82927714325,5.7048000000000005,7.2735959999999995,38.160084999999995,30.886488999999997,-4.2059679999999995,0.26954900000000004,38.53799315739754,18.210578210646663,10.311875428571428,33.95770463921809,67.64241904761904,-4.580288518179444,-3.9175523809523867,0.662736137227057,366.2,0.0,41.5,8.8,787.0,0.0,8.925,17.635,9.427,11.915,66.46,0.0,0,-0.059,-2.348,0.596,-0.537,-32.969,0.0,488.25,27.8,22158.0,11508.8,0,2521.5,31678.0,5285.399999999999,1436
2024-04-01,10.052363699132746,1.7912272702563892,9.102480665412,1.0730683586814187,16.137727087194268,13435.235418771876,734.9433837736178,25155.041666666664,43001.58916666667,62919.238333333335,16517.747866881542,93868.03496126272,5.272057,5.46098,29.360782,23.899802,3.571665,0.254579,29.65152293143102,16.96099252438762,10.488838095238094,32.46730861962572,63.72486666666666,2.8157856881946977,3.7933714285714473,0.9775857403767496,346.8,19.0,82.9,22.8,546.4,0.0,9.396,11.723,3.367,18.152,92.62,0.0,0,1.404,-1.126,-1.063,0.312,12.342,-0.081,488.25,28.8,20956.0,11898.042,110,2649.6,28839.0,4854.84,1325
2024-05-01,11.100181796334006,2.4179999990896746,10.073104068115423,1.0804063703702844,13.090454535050826,12770.842574956852,736.561767134876,23059.654166666667,43634.14475806452,61505.8813172043,16132.833775152718,90439.53525481268,5.281551,5.035936,22.919157000000002,17.883221000000002,7.9582,0.24118199999999998,23.148175851116815,16.752721219980764,9.129733333333332,30.9228235533141,67.5182380952381,7.774647702197285,8.246980952380952,0.47233325018366656,322.3,43.5,124.7,6.9,192.1,0.0,7.125,6.917,3.11,20.961,35.53,0.0,0,-0.266,-1.048,-0.149,-0.162,-42.972,-0.829,488.25,27.8,20306.0,10474.4,148,2648.3574,28568.0,4867.26,1681
2024-06-01,12.29963157051488,2.809578958310579,10.866471790594815,1.0770424127578735,12.676842037000156,14325.631558806146,622.5646749408984,25086.705833333333,41474.68916666666,63257.40708333333,15792.468182722616,93889.24495513352,4.368601,5.088455,20.787870999999996,15.699415999999996,8.260343,0.25653,20.998426734053105,16.690910075318854,8.042609523809523,28.845590599128375,75.76521904761906,7.84716386507527,8.193504761904748,0.3463408968294779,345.9,19.9,98.2,32.2,123.9,63.8,7.193,10.176,6.323,22.735,123.21,5.535,2,0.256,1.37,0.441,-0.516,21.054,2.585,488.25,33.8,18535.0,9597.913,190,2703.56,29398.0,4921.08,1669
2024-07-01,12.313227263363926,2.208681805567308,10.335494874673806,1.0841466965882671,14.470000050284646,18439.05429893252,598.1735875450515,25675.464650537637,37494.65739247312,68824.4001344086,16137.376843565838,99276.949669354,5.012211,6.263989,21.784466,15.520477,7.783384,0.249504,22.00529873307176,17.60688978824381,8.134409523809524,30.50400631205333,83.9587238095238,8.49870757898157,8.357314285714295,-0.14139329326727434,360.7,5.1,34.1,3.5,46.50000000000001,207.3,7.05,12.008,9.902,23.27,166.62,35.038,6,-0.044,-0.182,1.042,0.055,31.722,24.836,489.65,48.25,19894.0,8451.3,764,2793.63,28961.0,5249.5199999999895,1783
2024-08-01,13.304909099232066,2.0856363664973867,12.37922480836012,1.1014740738001736,19.31227272207087,18441.74536576298,719.0093728551818,26540.202956989244,29336.879569892473,69354.87607526881,16960.683369666276,95943.640731266,4.868245,6.132809,20.288258999999996,14.155449999999998,8.737775,0.287074,20.497083918606442,16.737398162690763,7.122285714285714,28.440854876976477,92.3160380952381,7.943770958370035,8.450609523809518,0.5068385654394838,348.9,16.9,81.3,2.4,15.599999999999993,221.4,7.629,10.929,10.478,20.955,175.38,21.022,4,0.482,-0.26,1.402,0.839,33.938,-0.588,489.65,40.25,21491.0,8416.374,854,2793.62,31008.0,4403.579999999999,1805
